Bragg_angle,Intensity
18.42,133
18.47,137
18.52,149
18.57,131
18.62,128
18.67,133
18.72,143
18.77,137
18.82,124
18.87,146
18.92,116
18.97,115
19.02,115
19.07,105
19.12,105
19.17,120
19.22,143
19.27,121
19.32,119
19.37,127
19.42,121
19.47,136
19.52,111
19.57,132
19.62,128
19.67,114
19.72,132
19.77,118
19.82,122
19.87,117
19.92,107
19.97,122
20.02,114
20.07,124
20.12,117
20.17,145
20.22,113
20.27,126
20.32,134
20.37,140
20.42,118
20.47,113
20.52,104
20.57,127
20.62,127
20.67,118
20.72,123
20.77,137
20.82,138
20.87,154
20.92,198
20.97,169
21.02,158
21.07,133
21.12,134
21.17,132
21.22,113
21.27,130
21.32,123
21.37,126
21.42,108
21.47,116
21.52,124
21.57,108
21.62,99
21.67,126
21.72,102
21.77,89
21.82,104
21.87,118
21.92,119
21.97,125
22.02,115
22.07,105
22.12,126
22.17,122
22.22,122
22.27,137
22.32,123
22.37,120
22.42,126
22.47,151
22.52,140
22.57,149
22.62,166
22.67,169
22.72,273
22.77,339
22.82,547
22.87,703
22.92,662
22.97,447
23.02,262
23.07,191
23.12,139
23.17,112
23.22,125
23.27,105
23.32,128
23.37,110
23.42,118
23.47,125
23.52,123
23.57,113
23.62,86
23.67,101
23.72,95
23.77,113
23.82,121
23.87,105
23.92,116
23.97,101
24.02,121
24.07,102
24.12,125
24.17,107
24.22,121
24.27,105
24.32,111
24.37,112
24.42,127
24.47,120
24.52,108
24.57,133
24.62,137
24.67,169
24.72,157
24.77,164
24.82,209
24.87,211
24.92,190
24.97,193
25.02,144
25.07,150
25.12,157
25.17,111
25.22,136
25.27,121
25.32,108
25.37,123
25.42,102
25.47,108
25.52,113
25.57,105
25.62,122
25.67,109
25.72,108
25.77,95
25.82,96
25.87,119
25.92,111
25.97,102
26.02,105
26.07,129
26.12,136
26.17,138
26.22,163
26.27,130
26.32,94
26.37,118
26.42,92
26.47,118
26.52,112
26.57,102
26.62,120
26.67,146
26.72,147
26.77,147
26.82,164
26.87,236
26.92,230
26.97,264
27.02,285
27.07,235
27.12,229
27.17,217
27.22,159
27.27,174
27.32,119
27.37,134
27.42,131
27.47,125
27.52,116
27.57,102
27.62,117
27.67,111
27.72,120
27.77,107
27.82,104
27.87,111
27.92,124
27.97,129
28.02,120
28.07,124
28.12,144
28.17,139
28.22,133
28.27,148
28.32,134
28.37,154
28.42,162
28.47,152
28.52,155
28.57,164
28.62,212
28.67,210
28.72,235
28.77,257
28.82,369
28.87,556
28.92,945
28.97,1781
29.02,3177
29.07,3900
29.12,3496
29.17,2528
29.22,1362
29.27,911
29.32,543
29.37,323
29.42,242
29.47,155
29.52,149
29.57,175
29.62,124
29.67,122
29.72,130
29.77,119
29.82,138
29.87,113
29.92,122
29.97,112
30.02,101
30.07,105
30.12,97
30.17,94
30.22,117
30.27,104
30.32,113
30.37,104
30.42,86
30.47,103
30.52,112
30.57,82
30.62,102
30.67,99
30.72,94
30.77,100
30.82,127
30.87,118
30.92,109
30.97,121
31.02,110
31.07,101
31.12,102
31.17,111
31.22,104
31.27,82
31.32,97
31.37,116
31.42,93
31.47,90
31.52,102
31.57,89
31.62,92
31.67,99
31.72,106
31.77,100
31.82,95
31.87,87
31.92,100
31.97,109
32.02,87
32.07,110
32.12,99
32.17,98
32.22,98
32.27,109
32.32,131
32.37,120
32.42,126
32.47,145
32.52,195
32.57,207
32.62,227
32.67,277
32.72,280
32.77,277
32.82,268
32.87,249
32.92,171
32.97,167
33.02,150
33.07,122
33.12,129
33.17,108
33.22,115
33.27,106
33.32,87
33.37,93
33.42,99
33.47,83
33.52,76
33.57,97
33.62,87
33.67,103
33.72,95
33.77,92
33.82,96
33.87,98
33.92,95
33.97,93
34.02,78
34.07,86
34.12,92
34.17,86
34.22,88
34.27,97
34.32,73
34.37,81
34.42,110
34.47,86
34.52,102
34.57,102
34.62,74
34.67,91
34.72,93
34.77,95
34.82,89
34.87,85
34.92,87
34.97,116
35.02,75
35.07,104
35.12,110
35.17,107
35.22,85
35.27,91
35.32,102
35.37,105
35.42,122
35.47,99
35.52,136
35.57,168
35.62,185
35.67,259
35.72,441
35.77,533
35.82,607
35.87,483
35.92,333
35.97,205
36.02,161
36.07,131
36.12,89
36.17,99
36.22,76
36.27,96
36.32,97
36.37,95
36.42,86
36.47,95
36.52,90
36.57,94
36.62,94
36.67,83
36.72,101
36.77,92
36.82,86
36.87,86
36.92,82
36.97,83
37.02,86
37.07,84
37.12,81
37.17,90
37.22,76
37.27,73
37.32,103
37.37,87
37.42,80
37.47,94
37.52,82
37.57,86
37.62,83
37.67,77
37.72,85
37.77,88
37.82,93
37.87,109
37.92,86
37.97,90
38.02,96
38.07,93
38.12,82
38.17,89
38.22,93
38.27,93
38.32,82
38.37,72
38.42,93
38.47,92
38.52,97
38.57,88
38.62,107
38.67,99
38.72,111
38.77,111
38.82,111
38.87,106
38.92,133
38.97,136
39.02,167
39.07,250
39.12,311
39.17,325
39.22,282
39.27,246
39.32,209
39.37,163
39.42,134
39.47,114
39.52,119
39.57,100
39.62,116
39.67,114
39.72,110
39.77,87
39.82,91
39.87,96
39.92,97
39.97,100
40.02,90
40.07,84
40.12,97
40.17,113
40.22,79
40.27,86
40.32,95
40.37,84
40.42,75
40.47,90
40.52,85
40.57,99
40.62,83
40.67,95
40.72,89
40.77,109
40.82,79
40.87,100
40.92,114
40.97,80
41.02,88
41.07,97
41.12,95
41.17,93
41.22,81
41.27,85
41.32,79
41.37,100
41.42,102
41.47,87
41.52,101
41.57,86
41.62,89
41.67,105
41.72,81
41.77,87
41.82,112
41.87,87
41.92,97
41.97,96
42.02,121
42.07,111
42.12,105
42.17,79
42.22,101
42.27,98
42.32,93
42.37,104
42.42,125
42.47,127
42.52,135
42.57,167
42.62,173
42.67,180
42.72,162
42.77,274
42.82,348
42.87,556
42.92,582
42.97,545
43.02,408
43.07,347
43.12,227
43.17,167
43.22,149
43.27,123
43.32,110
43.37,102
43.42,101
43.47,104
43.52,112
43.57,153
43.62,162
43.67,152
43.72,158
43.77,159
43.82,176
43.87,173
43.92,142
43.97,126
44.02,124
44.07,127
44.12,99
44.17,100
44.22,96
44.27,100
44.32,101
44.37,119
44.42,135
44.47,111
44.52,120
44.57,105
44.62,97
44.67,97
44.72,80
44.77,94
44.82,98
44.87,98
44.92,80
44.97,96
45.02,84
45.07,76
45.12,99
45.17,89
45.22,85
45.27,81
45.32,98
45.37,79
45.42,110
45.47,89
45.52,100
45.57,94
45.62,96
45.67,97
45.72,92
45.77,75
45.82,88
45.87,95
45.92,105
45.97,88
46.02,90
46.07,82
46.12,104
46.17,108
46.22,110
46.27,124
46.32,127
46.37,130
46.42,126
46.47,150
46.52,180
46.57,255
46.62,370
46.67,662
46.72,881
46.77,958
46.82,886
46.87,779
46.92,588
46.97,481
47.02,331
47.07,306
47.12,249
47.17,218
47.22,165
47.27,153
47.32,168
47.37,109
47.42,107
47.47,118
47.52,122
47.57,119
47.62,122
47.67,149
47.72,151
47.77,162
47.82,223
47.87,383
47.92,531
47.97,630
48.02,631
48.07,560
48.12,519
48.17,388
48.22,282
48.27,236
48.32,186
48.37,171
48.42,151
48.47,108
48.52,101
48.57,110
48.62,102
48.67,105
48.72,91
48.77,105
48.82,115
48.87,96
48.92,99
48.97,100
49.02,112
49.07,110
49.12,113
49.17,106
49.22,94
49.27,79
49.32,99
49.37,97
49.42,84
49.47,89
49.52,74
49.57,89
49.62,88
49.67,97
49.72,97
49.77,106
49.82,124
49.87,158
49.92,190
49.97,180
50.02,215
50.07,185
50.12,172
50.17,129
50.22,111
50.27,123
50.32,104
50.37,84
50.42,81
50.47,80
50.52,87
50.57,73
50.62,78
50.67,73
50.72,59
50.77,67
50.82,73
50.87,72
50.92,88
50.97,71
51.02,66
51.07,68
51.12,72
51.17,68
51.22,60
51.27,55
51.32,57
51.37,66
51.42,49
51.47,51
51.52,68
51.57,74
51.62,60
51.67,57
51.72,69
51.77,72
51.82,47
51.87,56
51.92,57
51.97,56
52.02,76
52.07,53
52.12,62
52.17,59
52.22,63
52.27,60
52.32,55
52.37,57
52.42,61
52.47,61
52.52,50
52.57,58
52.62,50
52.67,51
52.72,62
52.77,48
52.82,53
52.87,61
52.92,49
52.97,49
53.02,49
53.07,50
53.12,59
53.17,57
53.22,54
53.27,61
53.32,55
53.37,59
53.42,56
53.47,43
53.52,52
53.57,70
53.62,56
53.67,62
53.72,66
53.77,51
53.82,51
53.87,59
53.92,62
53.97,72
54.02,56
54.07,61
54.12,51
54.17,60
54.22,66
54.27,62
54.32,65
54.37,56
54.42,45
54.47,53
54.52,51
54.57,50
54.62,57
54.67,65
54.72,54
54.77,47
54.82,50
54.87,57
54.92,48
54.97,62
55.02,47
55.07,52
55.12,53
55.17,66
55.22,57
55.27,80
55.32,67
55.37,59
55.42,59
55.47,74
55.52,98
55.57,93
55.62,79
55.67,75
55.72,103
55.77,88
55.82,94
55.87,82
55.92,78
55.97,92
56.02,72
56.07,68
56.12,63
56.17,72
56.22,107
56.27,94
56.32,96
56.37,91
56.42,87
56.47,67
56.52,81
56.57,71
56.62,65
56.67,60
56.72,79
56.77,85
56.82,86
56.87,96
56.92,144
56.97,210
57.02,287
57.07,322
57.12,289
57.17,305
57.22,258
57.27,200
57.32,133
57.37,130
57.42,105
57.47,97
57.52,62
57.57,62
57.62,65
57.67,52
57.72,48
57.77,43
57.82,56
57.87,47
57.92,43
57.97,49
58.02,60
58.07,47
58.12,60
58.17,42
58.22,63
58.27,44
58.32,68
58.37,45
58.42,55
58.47,59
58.52,44
58.57,48
58.62,52
58.67,49
58.72,45
58.77,48
58.82,61
58.87,71
58.92,52
58.97,44
59.02,56
59.07,61
59.12,64
59.17,58
59.22,55
59.27,55
59.32,56
59.37,60
59.42,59
59.47,64
59.52,53
59.57,59
59.62,71
59.67,56
59.72,55
59.77,58
59.82,53
59.87,62
59.92,79
59.97,85
60.02,105
60.07,100
60.12,141
60.17,190
60.22,247
60.27,262
60.32,241
60.37,234
60.42,196
60.47,172
60.52,144
60.57,173
60.62,116
60.67,109
60.72,89
60.77,77
60.82,86
60.87,80
60.92,60
60.97,67
61.02,59
61.07,68
61.12,61
61.17,69
61.22,69
61.27,52
61.32,59
61.37,65
61.42,54
61.47,59
61.52,46
61.57,57
61.62,55
61.67,54
61.72,50
61.77,49
61.82,57
61.87,56
61.92,54
61.97,52
62.02,45
62.07,56
62.12,59
62.17,57
62.22,45
62.27,47
62.32,68
62.37,66
62.42,67
62.47,85
62.52,67
62.57,81
62.62,80
62.67,90
62.72,75
62.77,71
62.82,69
62.87,63
62.92,64
62.97,58
63.02,53
63.07,65
63.12,52
63.17,50
63.22,52
63.27,66
63.32,57
63.37,52
63.42,60
63.47,67
63.52,48
63.57,56
63.62,57
63.67,58
63.72,65
63.77,54
63.82,65
63.87,63
63.92,67
63.97,74
64.02,69
64.07,77
64.12,98
64.17,103
64.22,143
64.27,202
64.32,213
64.37,186
64.42,198
64.47,185
64.52,170
64.57,117
64.62,104
64.67,95
64.72,101
64.77,103
64.82,84
64.87,63
64.92,87
64.97,73
65.02,66
65.07,60
65.12,56
65.17,62
65.22,39
65.27,63
65.32,55
65.37,53
65.42,55
65.47,51
65.52,50
65.57,53
65.62,58
65.67,48
65.72,56
65.77,60
65.82,57
65.87,50
65.92,61
65.97,56
66.02,52
66.07,39
66.12,67
66.17,42
66.22,50
66.27,53
66.32,58
66.37,47
66.42,64
66.47,41
66.52,52
66.57,55
66.62,62
66.67,61
66.72,47
66.77,61
66.82,51
66.87,60
66.92,57
66.97,45
67.02,58
67.07,44
67.12,52
67.17,44
67.22,47
67.27,46
67.32,60
67.37,55
67.42,65
67.47,52
67.52,49
67.57,50
67.62,49
67.67,53
67.72,44
67.77,65
67.82,53
67.87,37
67.92,39
67.97,58
68.02,44
68.07,55
68.12,56
68.17,65
68.22,46
68.27,60
68.32,46
68.37,58
68.42,58
68.47,69
68.52,80
68.57,64
68.62,80
68.67,68
68.72,75
68.77,81
68.82,55
68.87,67
68.92,79
68.97,72
69.02,80
69.07,69
69.12,76
69.17,93
69.22,85
69.27,95
69.32,99
69.37,97
69.42,86
69.47,92
69.52,88
69.57,83
69.62,64
69.67,61
69.72,71
69.77,60
69.82,53
69.87,59
69.92,59
69.97,45
70.02,57
70.07,48
70.12,58
70.17,55
70.22,40
70.27,55
70.32,52
70.37,51
70.42,44
70.47,52
70.52,48
70.57,59
70.62,52
70.67,45
70.72,50
70.77,56
70.82,54
70.87,54
70.92,55
70.97,49
71.02,56
71.07,55
71.12,52
71.17,61
71.22,57
71.27,46
71.32,49
71.37,57
71.42,47
71.47,83
71.52,65
71.57,62
71.62,65
71.67,68
71.72,70
71.77,66
71.82,95
71.87,98
71.92,81
71.97,103
72.02,120
72.07,137
72.12,138
72.17,126
72.22,115
72.27,109
72.32,117
72.37,89
72.42,85
72.47,86
72.52,81
72.57,63
72.62,68
72.67,57
72.72,69
72.77,68
72.82,77
72.87,79
72.92,63
72.97,88
73.02,76
73.07,92
73.12,91
73.17,95
73.22,69
73.27,89
73.32,85
73.37,83
73.42,62
73.47,57
73.52,71
73.57,69
73.62,69
73.67,56
73.72,60
73.77,59
73.82,59
73.87,54
73.92,56
73.97,48
74.02,52
74.07,47
74.12,49
74.17,59
74.22,47
74.27,52
74.32,45
74.37,42
74.42,38
74.47,54
74.52,57
74.57,59
74.62,34
74.67,48
74.72,50
74.77,44
74.82,57
74.87,57
74.92,41
74.97,46
75.02,42
75.07,52
75.12,44
75.17,52
75.22,46
75.27,76
75.32,60
75.37,53
75.42,61
75.47,54
75.52,51
75.57,66
75.62,71
75.67,95
75.72,85
75.77,115
75.82,144
75.87,130
75.92,137
75.97,124
76.02,133
76.07,106
76.12,88
76.17,94
76.22,101
76.27,58
76.32,64
76.37,59
76.42,60
76.47,50
76.52,49
76.57,49
76.62,54
76.67,46
76.72,55
76.77,58
76.82,52
76.87,36
76.92,54
76.97,53
77.02,34
77.07,48
77.12,43
77.17,35
77.22,42
77.27,49
77.32,50
77.37,44
77.42,42
77.47,43
77.52,50
77.57,42
77.62,50
77.67,42
77.72,55
77.77,46
77.82,51
77.87,46
77.92,53
77.97,53
78.02,47
78.07,41
78.12,56
78.17,38
78.22,47
78.27,42
78.32,38
78.37,40
78.42,48
78.47,46
78.52,47
78.57,37
78.62,41
78.67,48
78.72,45
78.77,41
78.82,53
78.87,37
78.92,36
78.97,45
79.02,35
79.07,43
79.12,34
79.17,28
79.22,46
79.27,36
79.32,35
79.37,40
79.42,42
79.47,37
79.52,45
79.57,42
79.62,58
79.67,55
79.72,33
79.77,31
79.82,55
79.87,43
