Bragg_angle,Intensity
23.27,82
23.3,91
23.33,84
23.36,74
23.39,78
23.42,82
23.45,85
23.48,95
23.51,92
23.54,93
23.57,98
23.6,124
23.63,130
23.66,159
23.69,165
23.72,191
23.75,255
23.78,344
23.81,468
23.84,583
23.87,798
23.9,1124
23.93,1313
23.96,1310
23.99,1181
24.02,946
24.05,728
24.08,618
24.11,543
24.14,516
24.17,524
24.2,522
24.23,496
24.26,523
24.29,585
24.32,540
24.35,488
24.38,373
24.41,269
24.44,222
24.47,175
24.5,124
24.53,107
24.56,109
24.59,99
24.62,95
24.65,86
24.68,77
24.71,69
24.74,92
24.77,75
24.8,79
24.83,76
24.86,61
24.89,79
24.92,72
24.95,63
24.98,81
25.01,73
25.04,57
25.07,63
25.1,80
25.13,77
25.16,67
25.19,71
25.22,77
25.25,67
25.28,69
25.31,66
25.34,71
25.37,66
25.4,64
25.43,72
25.46,71
25.49,73
25.52,64
25.55,60
25.58,76
25.61,70
25.64,65
25.67,64
25.7,69
25.73,74
25.76,63
25.79,63
25.82,57
25.85,73
25.88,72
25.91,74
25.94,58
25.97,57
26,76
26.03,63
26.06,74
26.09,67
26.12,64
26.15,66
26.18,57
26.21,61
26.24,71
26.27,60
26.3,70
26.33,83
26.36,76
26.39,64
26.42,86
26.45,95
26.48,107
26.51,143
26.54,147
26.57,151
26.6,109
26.63,69
26.66,44
26.69,58
26.72,79
26.75,71
26.78,69
26.81,63
26.84,62
26.87,69
26.9,76
26.93,58
26.96,55
26.99,67
27.02,56
27.05,62
27.08,56
27.11,65
27.14,66
27.17,61
27.2,52
27.23,64
27.26,55
27.29,59
27.32,67
27.35,67
27.38,59
27.41,48
27.44,65
27.47,68
27.5,75
27.53,73
27.56,77
27.59,82
27.62,91
27.65,115
27.68,151
27.71,213
27.74,253
27.77,255
27.8,219
27.83,182
27.86,135
27.89,93
27.92,67
27.95,67
27.98,76
28.01,59
28.04,69
28.07,58
28.1,56
28.13,40
28.16,53
28.19,73
28.22,64
28.25,59
28.28,64
28.31,49
28.34,57
28.37,59
28.4,74
28.43,89
28.46,98
28.49,81
28.52,73
28.55,94
28.58,84
28.61,95
28.64,96
28.67,80
28.7,103
28.73,78
28.76,84
28.79,86
28.82,106
28.85,98
28.88,97
28.91,100
28.94,103
28.97,103
29,87
29.03,101
29.06,138
29.09,154
29.12,213
29.15,237
29.18,279
29.21,408
29.24,572
29.27,840
29.3,1228
29.33,1990
29.36,3330
29.39,5892
29.42,8644
29.45,8583
29.48,7254
29.51,4510
29.54,3046
29.57,1281
29.6,510
29.63,343
29.66,271
29.69,195
29.72,151
29.75,145
29.78,111
29.81,111
29.84,95
29.87,89
29.9,95
29.93,88
29.96,93
29.99,88
30.02,85
30.05,81
30.08,80
30.11,54
30.14,89
30.17,72
30.2,77
30.23,82
30.26,65
30.29,70
30.32,59
30.35,64
30.38,56
30.41,73
30.44,77
30.47,76
30.5,70
30.53,69
30.56,74
30.59,90
30.62,82
30.65,65
30.68,80
30.71,71
30.74,87
30.77,75
30.8,78
30.83,84
30.86,75
30.89,72
30.92,69
30.95,91
30.98,78
31.01,62
31.04,63
31.07,74
31.1,67
31.13,63
31.16,81
31.19,66
31.22,83
31.25,79
31.28,84
31.31,81
31.34,90
31.37,107
31.4,158
31.43,200
31.46,245
31.49,204
31.52,177
31.55,143
31.58,109
31.61,71
31.64,78
31.67,66
31.7,76
31.73,54
31.76,68
31.79,75
31.82,67
31.85,62
31.88,49
31.91,66
31.94,63
31.97,76
32,56
32.03,58
32.06,49
32.09,50
32.12,64
32.15,73
32.18,89
32.21,60
32.24,56
32.27,68
32.3,55
32.33,70
32.36,65
32.39,92
32.42,101
32.45,85
32.48,62
32.51,77
32.54,80
32.57,72
32.6,69
32.63,76
32.66,74
32.69,70
32.72,76
32.75,75
32.78,63
32.81,66
32.84,57
32.87,68
32.9,61
32.93,62
32.96,65
32.99,52
33.02,55
33.05,61
33.08,47
33.11,54
33.14,82
33.17,75
33.2,70
33.23,58
33.26,53
33.29,54
33.32,62
33.35,63
33.38,77
33.41,72
33.44,63
33.47,79
33.5,77
33.53,75
33.56,89
33.59,78
33.62,120
33.65,109
33.68,109
33.71,121
33.74,154
33.77,155
33.8,160
33.83,172
33.86,150
33.89,144
33.92,154
33.95,154
33.98,165
34.01,192
34.04,212
34.07,271
34.1,409
34.13,384
34.16,361
34.19,371
34.22,357
34.25,306
34.28,291
34.31,282
34.34,270
34.37,290
34.4,239
34.43,260
34.46,255
34.49,261
34.52,290
34.55,273
34.58,308
34.61,326
34.64,305
34.67,270
34.7,211
34.73,204
34.76,137
34.79,126
34.82,100
34.85,93
34.88,68
34.91,78
34.94,74
34.97,50
35,63
35.03,69
35.06,52
35.09,49
35.12,60
35.15,59
35.18,61
35.21,54
35.24,51
35.27,47
35.3,50
35.33,47
35.36,68
35.39,61
35.42,55
35.45,61
35.48,76
35.51,67
35.54,63
35.57,60
35.6,48
35.63,53
35.66,56
35.69,61
35.72,70
35.75,66
35.78,92
35.81,103
35.84,147
35.87,148
35.9,233
35.93,404
35.96,836
35.99,1126
36.02,999
36.05,808
36.08,613
36.11,504
36.14,311
36.17,132
36.2,85
36.23,85
36.26,60
36.29,66
36.32,59
36.35,55
36.38,53
36.41,50
36.44,53
36.47,52
36.5,53
36.53,58
36.56,49
36.59,44
36.62,47
36.65,53
36.68,51
36.71,48
36.74,59
36.77,42
36.8,39
36.83,36
36.86,49
36.89,54
36.92,50
36.95,42
36.98,48
37.01,56
37.04,49
37.07,49
37.1,44
37.13,37
37.16,42
37.19,51
37.22,48
37.25,48
37.28,59
37.31,53
37.34,45
37.37,45
37.4,54
37.43,46
37.46,51
37.49,42
37.52,56
37.55,43
37.58,46
37.61,35
37.64,44
37.67,46
37.7,52
37.73,49
37.76,51
37.79,39
37.82,47
37.85,51
37.88,57
37.91,55
37.94,60
37.97,58
38,53
38.03,60
38.06,52
38.09,43
38.12,79
38.15,59
38.18,51
38.21,46
38.24,49
38.27,56
38.3,42
38.33,49
38.36,51
38.39,52
38.42,32
38.45,51
38.48,47
38.51,41
38.54,47
38.57,46
38.6,58
38.63,46
38.66,53
38.69,56
38.72,50
38.75,56
38.78,55
38.81,72
38.84,50
38.87,59
38.9,60
38.93,50
38.96,43
38.99,58
39.02,55
39.05,46
39.08,54
39.11,57
39.14,63
39.17,68
39.2,89
39.23,101
39.26,128
39.29,176
39.32,202
39.35,419
39.38,733
39.41,1414
39.44,1558
39.47,1368
39.5,951
39.53,915
39.56,761
39.59,460
39.62,230
39.65,144
39.68,117
39.71,109
39.74,75
39.77,58
39.8,69
39.83,65
39.86,71
39.89,56
39.92,52
39.95,59
39.98,44
40.01,61
40.04,64
40.07,49
40.1,57
40.13,47
40.16,57
40.19,62
40.22,57
40.25,51
40.28,50
40.31,65
40.34,63
40.37,68
40.4,68
40.43,74
40.46,72
40.49,57
40.52,59
40.55,61
40.58,57
40.61,51
40.64,49
40.67,63
40.7,58
40.73,36
40.76,45
40.79,45
40.82,65
40.85,50
40.88,46
40.91,47
40.94,46
40.97,51
41,40
41.03,46
41.06,53
41.09,49
41.12,37
41.15,52
41.18,49
41.21,34
41.24,51
41.27,41
41.3,39
41.33,48
41.36,41
41.39,42
41.42,57
41.45,46
41.48,48
41.51,41
41.54,44
41.57,42
41.6,42
41.63,56
41.66,53
41.69,58
41.72,66
41.75,84
41.78,75
41.81,82
41.84,94
41.87,120
41.9,140
41.93,187
41.96,284
41.99,346
42.02,303
42.05,363
42.08,356
42.11,314
42.14,289
42.17,254
42.2,184
42.23,158
42.26,140
42.29,114
42.32,127
42.35,93
42.38,75
42.41,90
42.44,94
42.47,97
42.5,95
42.53,72
42.56,63
42.59,89
42.62,109
42.65,70
42.68,106
42.71,122
42.74,112
42.77,105
42.8,123
42.83,153
42.86,127
42.89,146
42.92,165
42.95,183
42.98,204
43.01,233
43.04,224
43.07,315
43.1,398
43.13,644
43.16,1188
43.19,1390
43.22,1066
43.25,699
43.28,716
43.31,650
43.34,467
43.37,182
43.4,109
43.43,98
43.46,84
43.49,63
43.52,69
43.55,72
43.58,84
43.61,55
43.64,50
43.67,60
43.7,47
43.73,43
43.76,56
43.79,69
43.82,70
43.85,47
43.88,55
43.91,60
43.94,62
43.97,77
44,74
44.03,64
44.06,77
44.09,91
44.12,91
44.15,94
44.18,131
44.21,146
44.24,147
44.27,146
44.3,150
44.33,124
44.36,132
44.39,149
44.42,129
44.45,111
44.48,105
44.51,114
44.54,99
44.57,116
44.6,130
44.63,133
44.66,101
44.69,130
44.72,129
44.75,164
44.78,185
44.81,216
44.84,250
44.87,302
44.9,276
44.93,271
44.96,230
44.99,224
45.02,209
45.05,179
45.08,134
45.11,98
45.14,82
45.17,84
45.2,70
45.23,62
45.26,50
45.29,59
45.32,66
45.35,60
45.38,49
45.41,41
45.44,57
45.47,52
45.5,53
45.53,51
45.56,43
45.59,45
45.62,56
45.65,59
45.68,38
45.71,47
45.74,49
45.77,41
45.8,43
45.83,63
45.86,56
45.89,48
45.92,49
45.95,48
45.98,42
46.01,55
46.04,51
46.07,64
46.1,48
46.13,43
46.16,44
46.19,51
46.22,51
46.25,49
46.28,53
46.31,47
46.34,45
46.37,48
46.4,48
46.43,47
46.46,56
46.49,67
46.52,70
46.55,65
46.58,58
46.61,66
46.64,77
46.67,88
46.7,110
46.73,127
46.76,181
46.79,244
46.82,281
46.85,275
46.88,301
46.91,301
46.94,293
46.97,291
47,291
47.03,257
47.06,259
47.09,419
47.12,521
47.15,509
47.18,436
47.21,324
47.24,270
47.27,331
47.3,243
47.33,188
47.36,162
47.39,195
47.42,260
47.45,468
47.48,900
47.51,1288
47.54,1476
47.57,1041
47.6,754
47.63,770
47.66,758
47.69,556
47.72,269
47.75,150
47.78,89
47.81,78
47.84,72
47.87,70
47.9,48
47.93,65
47.96,51
47.99,41
48.02,53
48.05,48
48.08,58
48.11,60
48.14,72
48.17,56
48.2,59
48.23,59
48.26,86
48.29,78
48.32,103
48.35,97
48.38,164
48.41,214
48.44,386
48.47,752
48.5,1257
48.53,1516
48.56,1125
48.59,794
48.62,731
48.65,826
48.68,690
48.71,420
48.74,181
48.77,100
48.8,87
48.83,97
48.86,89
48.89,93
48.92,97
48.95,93
48.98,92
49.01,80
49.04,74
49.07,73
49.1,74
49.13,61
49.16,66
49.19,67
49.22,59
49.25,61
49.28,48
49.31,49
49.34,45
49.37,61
49.4,59
49.43,55
49.46,49
49.49,47
49.52,48
49.55,63
49.58,36
49.61,49
49.64,58
49.67,46
49.7,57
49.73,59
49.76,76
49.79,48
49.82,62
49.85,56
49.88,50
49.91,54
49.94,50
49.97,55
50,53
50.03,52
50.06,48
50.09,51
50.12,49
50.15,41
50.18,50
50.21,41
50.24,42
50.27,47
50.3,44
50.33,48
50.36,43
50.39,37
50.42,51
50.45,35
50.48,50
50.51,41
50.54,41
50.57,40
50.6,48
50.63,36
50.66,44
50.69,51
50.72,37
50.75,39
50.78,43
50.81,40
50.84,42
50.87,37
50.9,44
50.93,40
50.96,35
50.99,45
51.02,40
51.05,30
51.08,40
51.11,37
51.14,37
51.17,44
51.2,32
51.23,44
51.26,30
51.29,41
51.32,37
51.35,46
51.38,43
51.41,39
51.44,45
51.47,38
51.5,40
51.53,37
51.56,29
51.59,38
51.62,37
51.65,39
51.68,38
51.71,42
51.74,42
51.77,32
51.8,33
51.83,53
51.86,41
51.89,33
51.92,29
51.95,44
51.98,32
52.01,44
52.04,42
52.07,38
52.1,46
52.13,38
52.16,41
52.19,19
52.22,34
52.25,48
52.28,32
52.31,42
52.34,48
52.37,38
52.4,38
52.43,38
52.46,36
52.49,33
52.52,43
52.55,47
52.58,37
52.61,56
52.64,39
52.67,53
52.7,43
52.73,46
52.76,47
52.79,61
52.82,38
52.85,43
52.88,50
52.91,52
52.94,30
52.97,49
53,54
53.03,45
53.06,51
53.09,55
53.12,45
53.15,34
53.18,45
53.21,39
53.24,37
53.27,31
53.3,33
53.33,50
53.36,38
53.39,47
53.42,45
53.45,43
53.48,50
53.51,32
53.54,52
53.57,48
53.6,49
53.63,44
53.66,46
53.69,60
53.72,43
53.75,60
53.78,51
53.81,40
53.84,60
53.87,53
53.9,57
53.93,37
53.96,41
53.99,35
54.02,43
54.05,33
54.08,40
54.11,32
54.14,45
54.17,43
54.2,45
54.23,51
54.26,47
54.29,45
54.32,65
54.35,52
54.38,58
54.41,39
54.44,46
54.47,50
54.5,59
54.53,45
54.56,68
54.59,57
54.62,48
54.65,68
54.68,84
54.71,67
54.74,77
54.77,89
54.8,100
54.83,90
54.86,89
54.89,60
54.92,79
54.95,62
54.98,52
55.01,67
55.04,61
55.07,65
55.1,77
55.13,52
55.16,64
55.19,52
55.22,59
55.25,65
55.28,58
55.31,51
55.34,54
55.37,64
55.4,58
55.43,70
55.46,56
55.49,77
55.52,67
55.55,96
55.58,86
55.61,75
55.64,91
55.67,103
55.7,110
55.73,107
55.76,110
55.79,107
55.82,110
55.85,83
55.88,99
55.91,57
55.94,72
55.97,66
56,66
56.03,65
56.06,69
56.09,82
56.12,62
56.15,69
56.18,75
56.21,92
56.24,85
56.27,93
56.3,92
56.33,100
56.36,91
56.39,80
56.42,100
56.45,79
56.48,104
56.51,131
56.54,206
56.57,321
56.6,319
56.63,241
56.66,153
56.69,144
56.72,176
56.75,164
56.78,133
56.81,82
56.84,57
56.87,44
56.9,40
56.93,39
56.96,44
56.99,39
57.02,35
57.05,29
57.08,46
57.11,44
57.14,58
57.17,51
57.2,68
57.23,76
57.26,90
57.29,121
57.32,175
57.35,211
57.38,485
57.41,668
57.44,657
57.47,449
57.5,271
57.53,279
57.56,327
57.59,340
57.62,244
57.65,146
57.68,85
57.71,70
57.74,53
57.77,45
57.8,36
57.83,40
57.86,53
57.89,38
57.92,38
57.95,42
57.98,41
58.01,46
58.04,48
58.07,108
58.1,88
58.13,81
58.16,71
58.19,66
58.22,62
58.25,88
58.28,60
58.31,51
58.34,45
58.37,50
58.4,41
58.43,51
58.46,37
58.49,39
58.52,41
58.55,40
58.58,27
58.61,44
58.64,32
58.67,40
58.7,33
58.73,48
58.76,38
58.79,35
58.82,32
58.85,37
58.88,45
58.91,47
58.94,40
58.97,36
59,44
59.03,40
59.06,61
59.09,63
59.12,75
59.15,84
59.18,58
59.21,51
59.24,52
59.27,67
59.3,58
59.33,61
59.36,44
59.39,51
59.42,47
59.45,42
59.48,39
59.51,41
59.54,53
59.57,35
59.6,47
59.63,41
59.66,39
59.69,52
59.72,43
59.75,45
59.78,41
59.81,56
59.84,56
59.87,67
59.9,52
59.93,54
59.96,41
59.99,41
60.02,40
60.05,45
60.08,39
60.11,40
60.14,35
60.17,45
60.2,39
60.23,28
60.26,44
60.29,42
60.32,38
60.35,31
60.38,44
60.41,45
60.44,49
60.47,41
60.5,66
60.53,72
60.56,82
60.59,105
60.62,180
60.65,322
60.68,515
60.71,466
60.74,297
60.77,175
60.8,200
60.83,273
60.86,297
60.89,259
60.92,222
60.95,160
60.98,197
61.01,257
61.04,288
61.07,213
61.1,177
61.13,162
61.16,182
61.19,182
61.22,155
61.25,112
61.28,104
61.31,150
61.34,163
61.37,240
61.4,235
61.43,222
61.46,128
61.49,116
61.52,125
61.55,156
61.58,117
61.61,108
61.64,66
61.67,53
61.7,57
61.73,44
61.76,46
61.79,54
61.82,38
61.85,34
61.88,42
61.91,37
61.94,42
61.97,50
62,45
62.03,46
62.06,36
62.09,56
62.12,56
62.15,50
62.18,43
62.21,45
62.24,62
62.27,40
62.3,40
62.33,39
62.36,40
62.39,56
62.42,43
62.45,43
62.48,44
62.51,54
62.54,49
62.57,60
62.6,43
62.63,43
62.66,44
62.69,47
62.72,29
62.75,46
62.78,38
62.81,43
62.84,41
62.87,53
62.9,44
62.93,46
62.96,56
62.99,74
63.02,120
63.05,165
63.08,144
63.11,133
63.14,91
63.17,78
63.2,94
63.23,92
63.26,99
63.29,89
63.32,50
63.35,34
63.38,43
63.41,37
63.44,25
63.47,31
63.5,24
63.53,40
63.56,39
63.59,31
63.62,30
63.65,27
63.68,35
63.71,40
63.74,24
63.77,32
63.8,24
63.83,27
63.86,30
63.89,38
63.92,39
63.95,27
63.98,29
64.01,41
64.04,30
64.07,26
64.1,34
64.13,27
64.16,30
64.19,45
64.22,31
64.25,32
64.28,29
64.31,33
64.34,40
64.37,46
64.4,30
64.43,39
64.46,41
64.49,52
64.52,60
64.55,54
64.58,94
64.61,168
64.64,313
64.67,421
64.7,394
64.73,281
64.76,177
64.79,149
64.82,184
64.85,239
64.88,213
64.91,148
64.94,89
64.97,53
65,46
65.03,44
65.06,33
65.09,41
65.12,51
65.15,41
65.18,31
65.21,36
65.24,32
65.27,43
65.3,36
65.33,40
65.36,31
65.39,36
65.42,34
65.45,27
65.48,57
65.51,66
65.54,88
65.57,139
65.6,211
65.63,229
65.66,167
65.69,118
65.72,89
65.75,104
65.78,139
65.81,121
65.84,94
65.87,74
65.9,43
65.93,41
65.96,34
65.99,32
66.02,33
66.05,32
66.08,31
66.11,35
66.14,33
66.17,27
66.2,23
66.23,34
66.26,29
66.29,32
66.32,37
66.35,36
66.38,32
66.41,22
66.44,29
66.47,34
66.5,28
66.53,29
66.56,32
66.59,28
66.62,34
66.65,25
66.68,24
66.71,27
66.74,35
66.77,24
66.8,22
66.83,33
66.86,21
66.89,37
66.92,28
66.95,34
66.98,28
67.01,40
67.04,29
67.07,37
67.1,28
67.13,33
67.16,30
67.19,26
67.22,37
67.25,18
67.28,32
67.31,25
67.34,31
67.37,36
67.4,27
67.43,26
67.46,24
67.49,36
67.52,26
67.55,39
67.58,37
67.61,29
67.64,41
67.67,30
67.7,28
67.73,27
67.76,32
67.79,40
67.82,39
67.85,31
67.88,37
67.91,33
67.94,39
67.97,49
68,41
68.03,61
68.06,86
68.09,74
68.12,95
68.15,102
68.18,93
68.21,109
68.24,95
68.27,85
68.3,91
68.33,96
68.36,73
68.39,78
68.42,88
68.45,84
68.48,75
68.51,75
68.54,94
68.57,76
68.6,80
68.63,108
68.66,97
68.69,97
68.72,86
68.75,78
68.78,74
68.81,78
68.84,76
68.87,65
68.9,59
68.93,56
68.96,62
68.99,33
69.02,42
69.05,45
69.08,38
69.11,71
69.14,87
69.17,99
69.2,126
69.23,119
69.26,85
69.29,55
69.32,68
69.35,82
69.38,93
69.41,109
69.44,81
69.47,64
69.5,68
69.53,73
69.56,78
69.59,59
69.62,64
69.65,76
69.68,87
69.71,76
69.74,67
69.77,75
69.8,76
69.83,69
69.86,81
69.89,69
69.92,86
69.95,54
69.98,57
70.01,67
,
