Bragg_angle,Intensity
20.5,1980
20.55,2034
20.6,2005
20.65,2037
20.7,2045
20.75,2002
20.8,1982
20.85,1955
20.9,1912
20.95,1956
21,2013
21.05,1975
21.1,1961
21.15,1879
21.2,1977
21.25,1922
21.3,1944
21.35,1922
21.4,1949
21.45,1898
21.5,1962
21.55,1920
21.6,1860
21.65,1953
21.7,2026
21.75,2008
21.8,1935
21.85,1952
21.9,1905
21.95,1994
22,2006
22.05,1984
22.1,2076
22.15,2184
22.2,2242
22.25,2560
22.3,2859
22.35,3338
22.4,3659
22.45,3781
22.5,3531
22.55,3142
22.6,2698
22.65,2447
22.7,2345
22.75,2228
22.8,2165
22.85,2081
22.9,2270
22.95,2455
23,2432
23.05,2110
23.1,1968
23.15,1915
23.2,1990
23.25,2036
23.3,1994
23.35,1959
23.4,2075
23.45,2051
23.5,2164
23.55,2250
23.6,2291
23.65,2487
23.7,2686
23.75,3038
23.8,3607
23.85,4317
23.9,5657
23.95,7881
24,10994
24.05,14575
24.1,16152
24.15,14677
24.2,11936
24.25,9494
24.3,8450
24.35,8595
24.4,10035
24.45,10930
24.5,9687
24.55,6216
24.6,3683
24.65,2614
24.7,2082
24.75,2005
24.8,1825
24.85,1821
24.9,1721
24.95,1664
25,1697
25.05,1648
25.1,1577
25.15,1536
25.2,1633
25.25,1547
25.3,1591
25.35,1572
25.4,1574
25.45,1499
25.5,1561
25.55,1474
25.6,1481
25.65,1473
25.7,1441
25.75,1491
25.8,1420
25.85,1369
25.9,1408
25.95,1428
26,1366
26.05,1339
26.1,1352
26.15,1377
26.2,1435
26.25,1358
26.3,1319
26.35,1458
26.4,1348
26.45,1372
26.5,1313
26.55,1401
26.6,1319
26.65,1355
26.7,1359
26.75,1267
26.8,1354
26.85,1288
26.9,1324
26.95,1298
27,1327
27.05,1295
27.1,1232
27.15,1274
27.2,1305
27.25,1258
27.3,1364
27.35,1249
27.4,1386
27.45,1319
27.5,1332
27.55,1407
27.6,1429
27.65,1482
27.7,1686
27.75,1901
27.8,2275
27.85,2531
27.9,2677
27.95,2849
28,2827
28.05,2846
28.1,2809
28.15,2893
28.2,3098
28.25,3633
28.3,4296
28.35,4632
28.4,4755
28.45,4865
28.5,4691
28.55,4522
28.6,4037
28.65,3524
28.7,2963
28.75,2574
28.8,2167
28.85,1832
28.9,1767
28.95,1765
29,1924
29.05,2214
29.1,2831
29.15,4119
29.2,6353
29.25,6059
29.3,4374
29.35,2768
29.4,1937
29.45,1655
29.5,1643
29.55,1523
29.6,1619
29.65,1637
29.7,1689
29.75,1720
29.8,1648
29.85,1581
29.9,1495
29.95,1357
30,1318
30.05,1236
30.1,1194
30.15,1209
30.2,1151
30.25,1105
30.3,1112
30.35,1116
30.4,1137
30.45,1107
30.5,1097
30.55,1109
30.6,1054
30.65,1103
30.7,1061
30.75,1007
30.8,1036
30.85,1093
30.9,1110
30.95,1197
31,1186
31.05,1317
31.1,1562
31.15,1600
31.2,1569
31.25,1376
31.3,1334
31.35,1213
31.4,1273
31.45,1216
31.5,1174
31.55,1158
31.6,1120
31.65,1142
31.7,1114
31.75,1135
31.8,1038
31.85,1072
31.9,1095
31.95,1037
32,1091
32.05,1078
32.1,1068
32.15,987
32.2,1031
32.25,1067
32.3,1055
32.35,1022
32.4,998
32.45,1056
32.5,1017
32.55,1044
32.6,1164
32.65,1137
32.7,1176
32.75,1136
32.8,1148
32.85,1084
32.9,1071
32.95,1103
33,1035
33.05,1059
33.1,1019
33.15,1059
33.2,1134
33.25,1101
33.3,1162
33.35,1136
33.4,1268
33.45,1273
33.5,1279
33.55,1263
33.6,1332
33.65,1288
33.7,1413
33.75,1513
33.8,1625
33.85,1813
33.9,2088
33.95,2321
34,2371
34.05,2462
34.1,2510
34.15,2670
34.2,2967
34.25,3294
34.3,3637
34.35,3897
34.4,3966
34.45,4098
34.5,4161
34.55,4310
34.6,4290
34.65,4468
34.7,4524
34.75,4714
34.8,5172
34.85,4918
34.9,4074
34.95,3086
35,2371
35.05,2153
35.1,2154
35.15,2187
35.2,2036
35.25,1979
35.3,1796
35.35,1630
35.4,1487
35.45,1382
35.5,1357
35.55,1238
35.6,1166
35.65,1174
35.7,1059
35.75,1089
35.8,1178
35.85,1217
35.9,1167
35.95,1099
36,1027
36.05,961
36.1,874
36.15,901
36.2,874
36.25,900
36.3,841
36.35,834
36.4,825
36.45,775
36.5,803
36.55,854
36.6,862
36.65,805
36.7,790
36.75,830
36.8,887
36.85,802
36.9,755
36.95,829
37,741
37.05,831
37.1,826
37.15,822
37.2,801
37.25,839
37.3,826
37.35,868
37.4,785
37.45,794
37.5,820
37.55,811
37.6,816
37.65,819
37.7,832
37.75,856
37.8,810
37.85,858
37.9,836
37.95,896
38,862
38.05,821
38.1,859
38.15,891
38.2,801
38.25,832
38.3,871
38.35,805
38.4,835
38.45,813
38.5,765
38.55,813
38.6,766
38.65,769
38.7,815
38.75,825
38.8,800
38.85,756
38.9,768
38.95,848
39,865
39.05,840
39.1,851
39.15,859
39.2,1038
39.25,1043
39.3,1030
39.35,1066
39.4,1029
39.45,989
39.5,1007
39.55,1073
39.6,1133
39.65,1193
39.7,1293
39.75,1412
39.8,1431
39.85,1271
39.9,1226
39.95,1121
40,990
40.05,1000
40.1,941
40.15,881
40.2,871
40.25,782
40.3,850
40.35,934
40.4,871
40.45,921
40.5,949
40.55,918
40.6,966
40.65,1078
40.7,1071
40.75,1095
40.8,1003
40.85,1064
40.9,949
40.95,891
41,845
41.05,807
41.1,821
41.15,822
41.2,827
41.25,886
41.3,809
41.35,878
41.4,876
41.45,896
41.5,915
41.55,988
41.6,1069
41.65,1104
41.7,1087
41.75,1189
41.8,1242
41.85,1306
41.9,1530
41.95,1803
42,2106
42.05,2564
42.1,2879
42.15,3147
42.2,3601
42.25,3997
42.3,4079
42.35,3955
42.4,3451
42.45,3017
42.5,2541
42.55,2185
42.6,1880
42.65,1682
42.7,1517
42.75,1501
42.8,1386
42.85,1556
42.9,1560
42.95,1789
43,2015
43.05,2096
43.1,2123
43.15,2381
43.2,2502
43.25,2535
43.3,2255
43.35,1851
43.4,1511
43.45,1213
43.5,1071
43.55,964
43.6,915
43.65,887
43.7,878
43.75,866
43.8,882
43.85,886
43.9,853
43.95,955
44,916
44.05,896
44.1,1017
44.15,1057
44.2,1074
44.25,1197
44.3,1327
44.35,1478
44.4,1571
44.45,1604
44.5,1679
44.55,1624
44.6,1687
44.65,1658
44.7,1561
44.75,1662
44.8,1606
44.85,1648
44.9,1754
44.95,1935
45,2286
45.05,2693
45.1,3061
45.15,3554
45.2,3794
45.25,3549
45.3,3236
45.35,2651
45.4,2152
45.45,1905
45.5,1766
45.55,1619
45.6,1554
45.65,1596
45.7,1492
45.75,1520
45.8,1451
45.85,1358
45.9,1338
45.95,1217
46,1185
46.05,1140
46.1,1137
46.15,1065
46.2,1066
46.25,1113
46.3,1032
46.35,1084
46.4,1131
46.45,1141
46.5,1223
46.55,1288
46.6,1385
46.65,1474
46.7,1724
46.75,1871
46.8,1989
46.85,2179
46.9,2670
46.95,2925
47,3602
47.05,3931
47.1,4202
47.15,4229
47.2,4101
47.25,3885
47.3,3556
47.35,3297
47.4,2923
47.45,2569
47.5,2354
47.55,1993
47.6,1583
47.65,1502
47.7,1336
47.75,1095
47.8,1047
47.85,940
47.9,929
47.95,885
48,943
48.05,855
48.1,1041
48.15,1164
48.2,1238
48.25,1181
48.3,1119
48.35,1034
48.4,868
48.45,828
48.5,775
48.55,709
48.6,668
48.65,692
48.7,660
48.75,648
48.8,680
48.85,664
48.9,658
48.95,638
49,645
49.05,628
49.1,676
49.15,779
49.2,845
49.25,786
49.3,798
49.35,759
49.4,725
49.45,707
49.5,728
49.55,648
49.6,675
49.65,634
49.7,586
49.75,661
49.8,591
49.85,588
49.9,650
49.95,591
50,698
50.05,710
50.1,716
50.15,689
50.2,706
50.25,631
50.3,624
50.35,535
50.4,550
50.45,488
50.5,482
50.55,498
50.6,478
50.65,468
50.7,471
50.75,482
50.8,475
50.85,459
50.9,437
50.95,433
51,464
51.05,412
51.1,470
51.15,459
51.2,456
51.25,472
51.3,426
51.35,430
51.4,450
51.45,401
51.5,441
51.55,469
51.6,444
51.65,479
51.7,448
51.75,428
51.8,467
51.85,423
51.9,427
51.95,457
52,435
52.05,429
52.1,428
52.15,451
52.2,422
52.25,446
52.3,435
52.35,438
52.4,451
52.45,485
52.5,437
52.55,452
52.6,490
52.65,484
52.7,527
52.75,514
52.8,514
52.85,515
52.9,533
52.95,541
53,546
53.05,592
53.1,565
53.15,514
53.2,537
53.25,532
53.3,588
53.35,528
53.4,473
53.45,484
53.5,538
53.55,529
53.6,536
53.65,551
53.7,562
53.75,532
53.8,578
53.85,597
53.9,577
53.95,595
54,640
54.05,634
54.1,662
54.15,645
54.2,672
54.25,593
54.3,631
54.35,616
54.4,576
54.45,636
54.5,692
54.55,683
54.6,714
54.65,713
54.7,806
54.75,799
54.8,800
54.85,813
54.9,881
54.95,894
55,915
55.05,985
55.1,938
55.15,993
55.2,939
55.25,913
55.3,870
55.35,819
55.4,799
55.45,812
55.5,828
55.55,838
55.6,802
55.65,874
55.7,890
55.75,1009
55.8,1020
55.85,1143
55.9,1200
55.95,1358
56,1341
56.05,1436
56.1,1458
56.15,1416
56.2,1368
56.25,1287
56.3,1113
56.35,1115
56.4,1029
56.45,1046
56.5,1083
56.55,1167
56.6,1322
56.65,1204
56.7,1192
56.75,1107
56.8,1008
56.85,889
56.9,772
56.95,647
57,636
57.05,611
57.1,670
57.15,675
57.2,670
57.25,666
57.3,659
57.35,664
57.4,642
57.45,664
57.5,642
57.55,660
57.6,699
57.65,666
57.7,630
57.75,645
57.8,605
57.85,569
57.9,618
57.95,562
58,558
58.05,505
58.1,512
58.15,509
58.2,538
58.25,489
58.3,502
58.35,511
58.4,503
58.45,480
58.5,489
58.55,529
58.6,551
58.65,541
58.7,600
58.75,650
58.8,670
58.85,680
58.9,683
58.95,751
59,715
59.05,728
59.1,725
59.15,704
59.2,741
59.25,741
59.3,715
59.35,760
59.4,813
59.45,754
59.5,746
59.55,754
59.6,744
59.65,755
59.7,738
59.75,656
59.8,620
59.85,638
59.9,600
59.95,630
60,620
60.05,618
60.1,650
60.15,610
60.2,661
60.25,745
60.3,716
60.35,755
60.4,725
60.45,735
60.5,730
60.55,708
60.6,709
60.65,658
60.7,709
60.75,741
60.8,727
60.85,693
60.9,660
60.95,788
61,800
61.05,742
61.1,803
61.15,860
61.2,842
61.25,847
61.3,969
61.35,854
61.4,867
61.45,914
61.5,879
61.55,864
61.6,839
61.65,823
61.7,813
61.75,832
61.8,803
61.85,871
61.9,855
61.95,826
62,728
62.05,773
62.1,735
62.15,711
62.2,701
62.25,640
62.3,656
62.35,675
62.4,672
62.45,689
62.5,668
62.55,698
62.6,717
62.65,689
62.7,660
62.75,665
62.8,669
62.85,661
62.9,700
62.95,679
63,683
63.05,683
63.1,618
63.15,614
63.2,662
63.25,602
63.3,538
63.35,508
63.4,490
63.45,522
63.5,431
63.55,478
63.6,496
63.65,482
63.7,475
63.75,503
63.8,488
63.85,494
63.9,487
63.95,494
64,505
64.05,499
64.1,517
64.15,529
64.2,502
64.25,508
64.3,533
64.35,551
64.4,579
64.45,566
64.5,605
64.55,629
64.6,668
64.65,657
64.7,670
64.75,721
64.8,853
64.85,833
64.9,923
64.95,976
65,1055
65.05,1025
65.1,1025
65.15,981
65.2,914
65.25,898
65.3,886
65.35,807
65.4,770
65.45,734
65.5,697
65.55,646
65.6,642
65.65,650
65.7,565
65.75,566
65.8,531
65.85,524
65.9,475
65.95,514
66,487
66.05,480
66.1,494
66.15,444
66.2,484
66.25,456
66.3,465
66.35,419
66.4,446
66.45,447
66.5,392
66.55,365
66.6,415
66.65,456
66.7,410
66.75,414
66.8,405
66.85,423
66.9,427
66.95,432
67,457
67.05,432
67.1,461
67.15,464
67.2,462
67.25,433
67.3,439
67.35,440
67.4,457
67.45,443
67.5,463
67.55,466
67.6,414
67.65,459
67.7,484
67.75,491
67.8,498
67.85,522
67.9,507
67.95,514
68,561
68.05,552
68.1,580
68.15,598
68.2,683
68.25,632
68.3,712
68.35,693
68.4,782
68.45,855
68.5,843
68.55,931
68.6,901
68.65,885
68.7,900
68.75,951
68.8,977
68.85,958
68.9,959
68.95,928
69,1001
69.05,949
69.1,909
69.15,990
69.2,902
69.25,894
69.3,853
69.35,853
69.4,852
69.45,821
69.5,855
69.55,798
69.6,783
69.65,804
69.7,787
69.75,762
69.8,818
69.85,829
69.9,823
69.95,913
70,922
,
