t_event, cens, freq
h, , 
0.083333,0,1
2,0,1
2.5833,0,1
4.9167,0,1
5.4167,0,1
5.9167,0,1
11.833,0,1
17.5,0,1
22.333,0,1
25.75,0,1
26,0,1
32,0,1
33.75,0,1
34.167,0,1
65.583,0,1
65.583,1,75
