t_event, cens, freq
h, , 
3.3333,0,1
5,0,1
8.75,0,1
13.833,0,1
14.667,0,1
15.083,0,1
16,0,1
17.167,0,1
17.833,0,1
18.833,0,1
18.917,0,1
38.333,0,1
53.5,0,1
59,0,1
68.917,0,1
76,0,1
77.75,0,1
78.833,0,1
79.917,0,1
82.083,0,1
83.583,0,1
84.917,0,1
85.167,0,1
87,0,1
87,1,70
