raman_shift, int
cm^-1, a.u.
850.38,151.54
850.86,154.46
851.33,158.09
851.81,154.46
852.28,161.18
852.76,155.73
853.23,152.09
853.7,157.91
854.18,166.82
854.65,170.46
855.13,163.18
855.6,165.36
856.08,164.46
856.55,165.73
857.02,171.54
857.5,166.46
857.97,174.64
858.45,171.36
858.92,173.73
859.39,178.09
859.87,176.46
860.34,176.82
860.82,165
861.29,179.36
861.76,169.18
862.24,177
862.71,171.36
863.18,164.09
863.66,171.73
864.13,166.09
864.6,164.46
865.08,165
865.55,165
866.02,168.46
866.5,159.91
866.97,163
867.45,152.64
867.92,154.64
868.39,155.73
868.87,152.27
869.34,145.73
869.81,148.64
870.28,149.73
870.76,155.54
871.23,150.27
871.7,142.27
872.18,143
872.65,148.27
873.12,146.64
873.59,145.18
874.07,136.82
874.54,141.36
875.01,144.09
875.49,145.91
875.96,136.64
876.43,136.64
876.9,138.64
877.38,132.82
877.85,140.09
878.32,135.54
878.79,129.91
879.27,134.46
879.74,125.36
880.21,127.36
880.68,127
881.15,133.18
881.63,126.64
882.1,123.55
882.57,124.09
883.04,124.09
883.52,125.73
883.99,119
884.46,117.18
884.93,119.36
885.4,117.73
885.88,115.91
886.35,117.55
886.82,111.91
887.29,115.73
887.76,114.27
888.24,113.91
888.71,118.09
889.18,110.45
889.65,117.36
890.12,116.82
890.59,114.64
891.07,113.73
891.54,115.73
892.01,115.36
892.48,112.27
892.95,111.91
893.42,111.55
893.89,111.18
894.37,110.64
894.84,115.55
895.31,113.18
895.78,107.36
896.25,106.09
896.72,107.55
897.19,108.45
897.66,108.82
898.13,109
898.61,109.55
899.08,109.36
899.55,109
900.02,110.27
900.49,109.73
900.96,109.36
901.43,108.09
901.9,109.55
902.37,108.09
902.84,111.36
903.31,111.18
903.78,108.82
904.26,110.45
904.73,108.64
905.2,111.18
905.67,107.91
906.14,111.18
906.61,107.18
907.08,111
907.55,110.82
908.02,107.18
908.49,114.09
908.96,108.27
909.43,107.18
909.9,108.27
910.37,111
910.84,111
911.31,107.55
911.78,107.36
912.25,110.09
912.72,106.45
913.19,107.36
913.66,105
914.13,105
914.6,108.09
915.07,109.73
915.54,101.36
916.01,102.27
916.48,102.45
916.95,105.73
917.42,105
917.89,109.73
918.36,101.91
918.83,107
