raman_shift, int
1157.8,43.364
1158.2,46.091
1158.7,45.182
1159.1,45.727
1159.6,45.545
1160,43.182
1160.5,43.182
1160.9,46.273
1161.4,48.455
1161.8,44.818
1162.3,46.091
1162.7,44.091
1163.2,46.273
1163.6,46.455
1164.1,42.636
1164.5,46.091
1165,45.545
1165.4,44.455
1165.9,45
1166.3,46.455
1166.8,42.273
1167.2,43.909
1167.7,47.364
1168.1,46.273
1168.6,45
1169,46.091
1169.5,43.727
1169.9,43
1170.4,45.545
1170.8,45.545
1171.3,42.636
1171.7,42.818
1172.2,44.273
1172.6,43.909
1173.1,42.636
1173.5,44.636
1174,44.091
1174.5,44.273
1174.9,43.364
1175.3,45.727
1175.8,46.818
1176.2,42.455
1176.7,44.636
1177.2,43.182
1177.6,43
1178,43.182
1178.5,44.455
1179,42.273
1179.4,44.273
1179.8,43.727
1180.3,45.182
1180.8,42.818
1181.2,44.273
1181.6,42.455
1182.1,43.182
1182.5,44.818
1183,45
1183.4,39.909
1183.9,43.727
1184.3,43.545
1184.8,45
1185.2,43.909
1185.7,42.455
1186.1,43
1186.6,45.909
1187,43.364
1187.5,41.545
1187.9,43.727
1188.4,44.818
1188.8,39.545
1189.3,42.455
1189.7,42.455
1190.2,43.545
1190.6,39.545
1191.1,43.909
1191.5,41.545
1192,43.545
1192.4,42.636
1192.9,42.455
1193.3,43.182
1193.8,43.545
1194.2,44.091
1194.7,42.273
1195.1,40.273
1195.6,41.364
1196,44.636
1196.5,40.636
1196.9,42.273
1197.4,40.273
1197.8,37.727
1198.3,45.182
1198.7,41.545
1199.2,44.818
1199.6,43.545
1200,42.455
1200.5,41.182
1201,43.909
1201.4,41
1201.8,39.727
1202.3,41.727
1202.7,39.909
1203.2,43
1203.6,41.909
1204.1,39.545
1204.5,38.818
1205,43.364
1205.4,40.636
1205.9,43.182
1206.3,41.545
1206.8,41.364
1207.2,41.909
1207.7,41
1208.1,42.818
1208.6,44.818
1209,37.364
1209.5,43
1209.9,42.273
1210.3,39.545
1210.8,39
1211.2,40.636
1211.7,35.364
1212.1,40.273
1212.6,45
1213,41.182
1213.5,41.182
1213.9,42.091
1214.4,41.545
1214.8,45.909
1215.3,41.364
1215.7,41.364
1216.2,42.818
1216.6,39.909
1217.1,40.273
1217.5,40.818
1218,42.636
1218.4,43.727
1218.8,41.364
1219.3,43
1219.7,42.818
1220.2,39.727
1220.6,40.818
1221.1,39.727
1221.5,39
1222,39.545
1222.4,43.909
1222.9,42.455
1223.3,39
1223.8,43.364
1224.2,39.727
1224.7,41.727
1225.1,41.545
1225.5,42.636
1226,39.364
1226.4,43.909
1226.9,39.364
1227.3,43.909
1227.8,40.455
1228.2,42.455
1228.7,43.909
1229.1,42.091
1229.6,45.364
1230,42.455
1230.5,43.545
1230.9,40.636
1231.3,40.636
1231.8,40.455
1232.2,40.818
1232.7,39.727
1233.1,37.727
1233.6,40.273
1234,43.182
1234.5,39.182
1234.9,40.455
1235.3,41.182
1235.8,41.364
1236.2,43.545
1236.7,41.727
1237.1,42.273
1237.6,40.818
1238,42.091
1238.5,40.273
1238.9,43.727
1239.4,38.818
1239.8,41
1240.2,40.818
1240.7,43.364
1241.1,45
1241.6,41.182
1242,43.364
1242.5,44.455
1242.9,42.818
1243.4,43.182
1243.8,41.727
1244.3,43.182
1244.7,44.273
1245.2,45.545
1245.6,44.091
1246,45.545
1246.5,43.364
1246.9,46.091
1247.4,44.455
1247.8,46.818
1248.3,45.727
1248.7,42.273
1249.2,45.182
1249.6,43.909
