raman_shift, int
cm^-1, a.u.
850.38,83.546
850.86,82.273
851.33,81.909
851.81,81.182
852.28,80.454
852.76,81.727
853.23,79
853.7,79.545
854.18,82.636
854.65,86.273
855.13,82.636
855.6,83.182
856.08,87.364
856.55,83
857.02,81.546
857.5,84.818
857.97,83.909
858.45,86.455
858.92,85.364
859.39,78.636
859.87,86.636
860.34,87.909
860.82,79.909
861.29,82.091
861.76,82.454
862.24,84.091
862.71,87.545
863.18,85.546
863.66,81.546
864.13,81.727
864.6,82.636
865.08,86.091
865.55,86.636
866.02,78.455
866.5,80.091
866.97,84.273
867.45,81.182
867.92,79.182
868.39,79.909
868.87,82.454
869.34,87.546
869.81,81
870.28,82.818
870.76,77.727
871.23,78.818
871.7,82.091
872.18,80.818
872.65,82.273
873.12,82.455
873.59,81
874.07,81
874.54,81
875.01,81.545
875.49,80.273
875.96,82.273
876.43,82.636
876.9,78.273
877.38,79.909
877.85,76.818
878.32,79.727
878.79,80.091
879.27,78.454
879.74,74.818
880.21,77
880.68,74.091
881.15,75
881.63,74.091
882.1,72.818
882.57,75.909
883.04,77.182
883.52,77
883.99,72.091
884.46,69.364
884.93,71.909
885.4,72.273
885.88,71.182
886.35,73.727
886.82,73.909
887.29,76.091
887.76,75.909
888.24,73.364
888.71,68.818
889.18,73.909
889.65,73.727
890.12,75.182
890.59,73.909
891.07,75.909
891.54,69.182
892.01,71.182
892.48,73.364
892.95,76.636
893.42,72.091
893.89,75.727
894.37,71.727
894.84,72.091
895.31,71.182
895.78,72.636
896.25,71.909
896.72,72.091
897.19,71.182
897.66,69.727
898.13,74.273
898.61,74.454
899.08,72.636
899.55,75.909
900.02,68.454
900.49,76.273
900.96,73.546
901.43,71.364
901.9,75.364
902.37,74.636
902.84,71.727
903.31,74.818
903.78,71.727
904.26,72.636
904.73,70.818
905.2,75.545
905.67,73.909
906.14,75
906.61,75.364
907.08,75.546
907.55,69.364
908.02,73.727
908.49,71.909
908.96,72.636
909.43,71.182
909.9,75.182
910.37,71.546
910.84,75.182
911.31,73.182
911.78,75.727
912.25,69.182
912.72,68.636
913.19,74.818
913.66,71.727
914.13,71.364
914.6,71.182
915.07,73.364
915.54,74.273
916.01,72.091
916.48,69.182
916.95,72.818
917.42,70.273
917.89,72.454
918.36,71.727
918.83,69
919.29,71.909
919.76,73.364
920.23,71.364
920.7,71.909
921.17,72.636
921.64,71.364
922.11,71.909
922.58,69.546
923.05,73.364
923.52,70.454
923.99,71.545
924.46,69.182
924.92,72.818
925.39,71.182
925.86,73
926.33,73.909
926.8,70.454
927.27,73.182
927.74,70.636
928.21,71.909
928.68,73.182
929.14,71.546
929.61,73.546
930.08,73.546
930.55,69.727
931.02,70.273
931.49,70.454
931.96,68.273
932.42,73.727
932.89,73
933.36,65.182
933.83,71.364
934.3,66.091
934.77,71.546
935.23,70.273
935.7,67.727
936.17,68.091
936.64,67.909
937.11,69.364
937.58,72.273
938.04,67.909
938.51,64.273
938.98,70.455
939.45,63.545
939.91,66.091
940.38,65.727
940.85,67
941.32,61.182
941.79,64.455
942.25,65.909
942.72,65.546
943.19,67.545
943.66,68.091
944.12,64.636
944.59,67.182
945.06,65.182
945.53,64.091
946,65.364
946.46,67
946.93,62.455
947.4,62.818
947.86,65.546
948.33,63.545
948.8,68.091
949.26,69.364
949.73,65.364
950.2,60.273
950.67,65
951.13,65
951.6,59
952.07,67.182
952.53,67.909
953,63.182
953.47,65.182
953.93,63.727
954.4,62.636
954.87,63
955.33,63
955.8,67.545
956.27,64.454
956.74,61
957.2,63.182
957.67,60.818
958.13,68.273
958.6,64.273
959.07,64.818
959.53,63.545
960,64.273
960.47,61
960.93,60.273
961.4,62.636
961.87,62.091
962.33,60.091
962.8,62.818
963.26,59.727
963.73,61.182
964.2,59.545
964.66,63.909
965.13,59.909
965.59,61.909
966.06,59
966.52,63
966.99,62.636
967.46,62.455
967.92,56.273
968.39,59.909
968.86,65
969.32,60.818
969.78,63.727
970.25,57.909
970.72,61.545
971.18,60.455
971.65,62.636
972.11,61.182
972.58,60.455
973.04,59.727
973.51,61.182
973.98,56.455
974.44,60.091
