raman_shift, int
cm^-1, a.u.
850.38,72.818
850.86,77
851.33,72.636
851.81,71.182
852.28,75.727
852.76,76.091
853.23,73
853.7,75.182
854.18,75.182
854.65,74.273
855.13,75.182
855.6,73.364
856.08,75.909
856.55,73.182
857.02,75.909
857.5,75.182
857.97,77.182
858.45,73.182
858.92,70.818
859.39,73.909
859.87,75.364
860.34,73.546
860.82,74.636
861.29,76.818
861.76,72.636
862.24,74.273
862.71,77.727
863.18,77.182
863.66,76.091
864.13,75.546
864.6,73.545
865.08,77.909
865.55,76.818
866.02,72.454
866.5,78.091
866.97,79.364
867.45,76.818
867.92,81.545
868.39,78.273
868.87,79
869.34,76.636
869.81,81
870.28,77.546
870.76,79
871.23,75
871.7,78.454
872.18,80.818
872.65,76.818
873.12,79.364
873.59,77.364
874.07,77.364
874.54,73.546
875.01,74.455
875.49,75
875.96,74.454
876.43,72.636
876.9,72.273
877.38,79.545
877.85,77
878.32,71.364
878.79,73.727
879.27,69.909
879.74,72.273
880.21,68.273
880.68,69.364
881.15,72.273
881.63,71.182
882.1,72.091
882.57,75.727
883.04,72.818
883.52,70.636
883.99,69.909
884.46,75
884.93,72.273
885.4,68.454
885.88,70.636
886.35,69.182
886.82,69.727
887.29,69.909
887.76,70.091
888.24,74.091
888.71,72.818
889.18,76.454
889.65,67.182
890.12,69.364
890.59,66.091
891.07,73
891.54,72.636
892.01,66.818
892.48,73.909
892.95,68.636
893.42,69.182
893.89,70.091
894.37,70.818
894.84,71.727
895.31,72.636
895.78,71.546
896.25,75
896.72,74.273
897.19,71
897.66,69
898.13,71.364
898.61,71.546
899.08,75.182
899.55,72.454
900.02,71.727
900.49,71.364
900.96,71.182
901.43,75.182
901.9,76.455
902.37,72.636
902.84,70.818
903.31,71.546
903.78,72.818
904.26,72.818
904.73,72.818
905.2,68.091
905.67,75.546
906.14,73
906.61,77.909
907.08,71.182
907.55,73.364
908.02,73.364
908.49,73.182
908.96,71.727
909.43,73.182
909.9,73.546
910.37,71.727
910.84,70.818
911.31,71.182
911.78,70.818
912.25,70.636
912.72,71.727
913.19,73.546
913.66,70.273
914.13,71.727
914.6,74.636
915.07,71.364
915.54,76.273
916.01,73
916.48,70.818
916.95,70.091
917.42,73.727
917.89,73
918.36,73.182
918.83,72.454
919.29,72.455
919.76,73.727
920.23,72.818
920.7,71.364
921.17,71
921.64,73.364
922.11,73.364
922.58,67.545
923.05,69
923.52,68.091
923.99,67.364
924.46,73
924.92,69
925.39,68.818
925.86,71.546
926.33,69.727
926.8,73
927.27,71
927.74,69.909
928.21,73.909
928.68,70.273
929.14,68.636
929.61,70.818
930.08,72.636
930.55,68.091
931.02,68.818
931.49,71.909
931.96,69.546
932.42,70.273
932.89,72.273
933.36,71.545
933.83,67.364
934.3,69.364
934.77,68.636
935.23,66.091
935.7,67.364
936.17,69.727
936.64,68.636
937.11,61.545
937.58,67.909
938.04,64.454
938.51,63.364
938.98,69.182
939.45,65
939.91,67.546
940.38,68.636
940.85,66.818
941.32,70.454
941.79,66.636
942.25,68.273
942.72,71.545
943.19,68.636
943.66,65
944.12,68.273
944.59,65.364
945.06,61.364
945.53,65.182
946,66.091
946.46,59.364
946.93,61.909
947.4,63.545
947.86,62.818
948.33,65.546
948.8,65.364
949.26,61.545
949.73,65.182
950.2,62.636
950.67,63.545
951.13,63
951.6,64.454
952.07,61.727
952.53,62.455
953,63.545
953.47,65.182
953.93,67.182
954.4,65.909
954.87,63
955.33,61.182
955.8,61.545
956.27,60.636
956.74,63.182
957.2,62.455
957.67,65.182
958.13,59.545
958.6,59
959.07,62.273
959.53,64.818
960,58.273
960.47,60.818
960.93,61.545
961.4,60.818
961.87,59.182
962.33,61.909
962.8,62.091
963.26,64.091
963.73,63.545
964.2,62.273
964.66,58.636
965.13,60.818
965.59,64.273
966.06,62.091
966.52,58.636
966.99,62.091
967.46,59.727
967.92,60.818
968.39,58.455
968.86,59.545
969.32,61.545
969.78,56.273
970.25,58.091
970.72,60.273
971.18,60.818
971.65,58.091
972.11,61.909
972.58,61.727
973.04,60.636
973.51,60.636
973.98,59.182
974.44,61.727
974.9,59.909
975.37,64.273
975.84,61.545
976.3,60.818
976.77,58.091
977.23,59.909
977.7,60.273
978.16,62.273
978.63,62.636
979.09,56.455
979.56,61.182
980.02,61.182
980.49,58.636
980.95,59.909
981.41,59.182
981.88,61
982.35,60.818
982.81,59
983.27,62.636
983.74,57
984.2,57.727
984.67,62.273
985.13,59
985.6,62.818
986.06,58.091
986.52,57.364
986.99,59.545
987.45,57
987.92,56.091
988.38,59.545
988.85,59
989.31,61.182
989.78,61.545
990.24,58.455
990.7,62.455
991.17,59
991.63,61
992.1,58.455
992.56,58.455
993.02,58.636
993.49,63
993.95,59.909
994.41,57.182
994.88,61
995.34,55.364
995.8,54.636
996.27,57.364
996.73,59.182
997.2,60.636
997.66,58.273
998.12,61.364
998.59,56.636
999.05,53.364
999.51,65.546
999.98,58.636
1000.4,60.455
1000.9,60.455
1001.4,61.909
1001.8,57.182
1002.3,59
1002.8,61.545
1003.2,60.636
1003.7,59.909
1004.1,61.545
1004.6,61.909
1005.1,59.727
1005.5,61.364
1006,61.727
1006.5,64.455
1006.9,63
1007.4,61.364
1007.9,59
1008.3,59.909
1008.8,66.818
1009.2,61.727
1009.7,65.364
1010.2,65.909
1010.6,63.545
1011.1,66.091
1011.5,64.636
1012,65.727
1012.5,60.455
1012.9,64.273
1013.4,59.909
1013.9,64.454
1014.3,63.545
1014.8,63.545
1015.2,64.636
1015.7,64.818
1016.2,65.909
1016.6,66.818
1017.1,69
1017.6,59.909
1018,63.364
1018.5,64.273
1018.9,65.364
1019.4,67.909
1019.9,66.818
1020.3,63.545
1020.8,68.636
1021.2,66.818
1021.7,65.909
1022.2,65.909
1022.6,68.273
1023.1,65.182
1023.6,65.727
1024,68.636
1024.5,67
1025,66.091
1025.4,67.909
1025.9,67.182
1026.3,68.273
1026.8,70.273
1027.2,69.364
1027.7,69.182
1028.2,69.909
1028.6,63.545
1029.1,66.273
1029.6,69.909
1030,72.454
1030.5,71.909
1030.9,73.909
1031.4,71.909
1031.9,69.364
1032.3,73.545
1032.8,70.818
1033.2,73.182
1033.7,75
1034.2,78.818
1034.6,77.909
1035.1,78.636
1035.5,83.546
1036,78.636
1036.5,78.454
1036.9,78.091
1037.4,76.454
1037.8,77.182
1038.3,74.636
1038.8,76.818
1039.2,79.546
1039.7,74.636
1040.2,70.091
1040.6,77.364
1041.1,73.546
1041.5,72.818
1042,70.818
1042.5,72.273
1042.9,70.454
1043.4,67.727
1043.8,73.545
1044.3,73
1044.8,72.818
1045.2,72.636
1045.7,73.727
1046.1,74.455
1046.6,73
1047.1,71.182
1047.5,73
1048,73
1048.4,78.454
1048.9,81.364
1049.4,78.091
1049.8,78.454
1050.3,78.636
1050.7,84.091
1051.2,85.364
1051.7,88.818
1052.1,89.727
1052.6,94.091
1053,96.636
1053.5,104.09
1054,111.55
1054.4,121.55
1054.9,129.54
1055.3,143
1055.8,147.18
1056.2,160.46
1056.7,178.64
1057.2,194.27
1057.6,217.73
1058.1,231.36
1058.5,258.09
1059,282.64
1059.5,304.64
1059.9,320.82
1060.4,325.36
1060.8,321.73
1061.3,310.64
1061.8,311.73
1062.2,291.91
1062.7,296.64
1063.1,293.36
1063.6,288.27
1064,295.36
1064.5,295.36
1065,295
1065.4,301
1065.9,312.45
1066.3,317
1066.8,319.18
1067.2,329.36
1067.7,335.36
1068.2,339.91
1068.6,366.27
1069.1,363
1069.5,375.36
1070,382.64
1070.5,388.64
1070.9,406.45
1071.4,416.45
1071.8,418.09
1072.3,426.45
1072.8,437.55
1073.2,446.45
1073.7,450.27
1074.1,461.55
1074.6,464.64
1075,469.55
1075.5,477.73
1076,488.09
1076.4,479.91
1076.9,495.55
1077.3,506.64
1077.8,500.45
1078.2,501.36
1078.7,508.64
1079.2,511.18
1079.6,512.09
1080.1,515.73
1080.5,515.36
1081,502.27
1081.4,521.54
1081.9,516.82
1082.4,505.55
1082.8,504.45
1083.3,508.27
1083.7,512.27
1084.2,492.82
1084.6,495
1085.1,485
1085.6,477
1086,457
1086.5,453.91
