raman_shift, int
1014.8,57.364
1015.2,55
1015.7,57.182
1016.2,53.727
1016.6,58.818
1017.1,55.545
1017.6,57.545
1018,56.818
1018.5,58.636
1018.9,54.455
1019.4,58.818
1019.9,54.091
1020.3,55
1020.8,63.364
1021.2,57.909
1021.7,56.273
1022.2,53.545
1022.6,61.545
1023.1,57.182
1023.6,59
1024,59.364
1024.5,57.727
1025,60.818
1025.4,61
1025.9,59.727
1026.3,61.364
1026.8,62.818
1027.2,62.636
1027.7,63.182
1028.2,60.636
1028.6,64.818
1029.1,61
1029.6,67.909
1030,63.727
1030.5,67
1030.9,64.636
1031.4,65
1031.9,67.182
1032.3,60.455
1032.8,68.273
1033.2,71.364
1033.7,66.091
1034.2,68.818
1034.6,69.364
1035.1,70.273
1035.5,71.546
1036,72.454
1036.5,73.182
1036.9,73
1037.4,72.636
1037.8,75.364
1038.3,68.273
1038.8,73
1039.2,74.091
1039.7,76.091
1040.2,70.818
1040.6,75.364
1041.1,73.546
1041.5,73.546
1042,72.636
1042.5,76.091
1042.9,76.636
1043.4,76.273
1043.8,77.546
1044.3,75.182
1044.8,74.818
1045.2,76.636
1045.7,78.454
1046.1,80.273
1046.6,78.818
1047.1,77.546
1047.5,81.909
1048,84.091
1048.4,84.273
1048.9,94.636
1049.4,90.455
1049.8,90.455
1050.3,97.546
1050.7,98.454
1051.2,103
1051.7,105
1052.1,111
1052.6,113.36
1053,121
1053.5,130.46
1054,134.64
1054.4,143.18
1054.9,158.64
1055.3,160.09
1055.8,166.09
1056.2,177.54
1056.7,184.82
1057.2,198.09
1057.6,206.82
1058.1,221.18
1058.5,231.36
1059,239.54
1059.5,252.82
1059.9,268.27
1060.4,276.64
1060.8,285.73
1061.3,290.45
1061.8,306.45
1062.2,315.55
1062.7,326.64
1063.1,337.73
1063.6,344.27
1064,345
1064.5,361.36
1065,371.55
1065.4,371.91
1065.9,377.55
1066.3,377.36
1066.8,401.55
1067.2,390.09
1067.7,388.45
1068.2,407.18
1068.6,383.55
1069.1,396.09
1069.5,390.82
1070,386.45
1070.5,385.55
1070.9,385.91
1071.4,385.18
1071.8,366.64
1072.3,367.36
1072.8,358.27
1073.2,356.27
1073.7,359.55
1074.1,352.27
1074.6,337.91
1075,337.18
1075.5,321.36
1076,319.36
1076.4,311.73
1076.9,303
1077.3,291.91
1077.8,283
1078.2,270.64
1078.7,266.27
1079.2,256.09
1079.6,242.82
1080.1,235.18
1080.5,228.09
1081,221.18
1081.4,206.46
1081.9,197.91
1082.4,190.27
1082.8,189.73
1083.3,179
1083.7,175
1084.2,163.36
1084.6,163.91
1085.1,149.91
1085.6,143
1086,142.27
1086.5,137.36
1086.9,131.18
1087.4,127.73
1087.8,121
1088.3,114.82
1088.8,108.64
1089.2,105.73
1089.7,105
1090.1,99.364
1090.6,99.364
1091,94.273
1091.5,91.182
1092,87.182
1092.4,82.818
1092.9,82.455
1093.3,74.455
1093.8,78.818
1094.2,76.454
1094.7,75.727
1095.1,74.273
1095.6,70.636
1096.1,67.727
1096.5,62.636
1097,68.091
1097.4,63.364
1097.9,63.182
1098.3,64.818
1098.8,59.364
1099.2,59.909
1099.7,61
1100.2,57.909
1100.6,62.818
1101.1,57
1101.5,58.091
1102,57
1102.4,55.545
1102.9,59.545
1103.3,54.091
1103.8,51
1104.3,55
1104.7,51.364
1105.2,50.455
1105.6,48.818
1106.1,50.636
1106.5,54.273
1107,53.182
1107.5,52.818
1107.9,49
1108.4,52.636
1108.8,48.818
1109.3,53.545
1109.7,51
1110.2,51.364
1110.6,50.818
1111.1,50.273
1111.5,47.909
1112,50.273
1112.5,49.545
1112.9,47.727
1113.4,50.455
1113.8,53.909
1114.3,51
1114.7,49.727
1115.2,52.636
1115.6,48.636
1116.1,52.091
1116.5,50.273
1117,52.091
1117.5,51
1117.9,50.091
1118.4,49
1118.8,48.818
1119.3,47.545
1119.7,50.273
1120.2,48.636
1120.6,50.636
1121.1,47.909
1121.5,48.091
1122,50.091
1122.5,47
1122.9,49
1123.4,46.818
1123.8,49.182
1124.3,47.545
1124.7,44.273
1125.2,46.818
1125.6,46.636
1126.1,46.636
1126.5,49.545
1127,46.455
1127.4,49.182
1127.9,47.364
1128.3,49
1128.8,51
1129.3,48.455
1129.7,49.727
1130.2,47
1130.6,47.909
1131.1,49.545
1131.5,48.636
1132,47.545
1132.4,44.818
1132.9,47
1133.3,45.727
1133.8,51.364
1134.2,52.273
1134.7,46.091
1135.2,50.273
1135.6,48.818
1136.1,47.909
1136.5,47.545
1137,45.545
1137.4,46.273
1137.9,44.091
1138.3,47.545
1138.8,46.091
1139.2,47.909
1139.7,48.818
1140.1,42.273
1140.6,46.455
1141,47.545
1141.5,44.455
1142,45
1142.4,46.455
1142.8,42.273
1143.3,45.727
1143.8,46.455
1144.2,44.636
1144.7,45.364
1145.1,43.909
1145.6,49.364
1146,44.091
1146.5,41.182
1146.9,46.091
1147.4,47.364
1147.8,45.364
1148.3,43
1148.7,43.727
1149.2,47.727
1149.6,47.182
1150.1,48.091
1150.5,45.545
1151,46.455
1151.4,49.364
1151.9,43.727
1152.3,44.455
1152.8,46.818
1153.2,45.182
1153.7,44.636
1154.2,44.273
1154.6,42.636
1155.1,43.545
1155.5,43.909
1156,46.091
1156.4,44.818
1156.9,40.818
1157.3,46.818
1157.8,45.909
1158.2,45
1158.7,43.545
1159.1,46.636
1159.6,41
1160,44.273
1160.5,47.727
1160.9,45.545
1161.4,43.364
1161.8,44.091
1162.3,43.727
1162.7,44.273
1163.2,45.909
1163.6,45
1164.1,42.455
1164.5,50.273
1165,45.182
1165.4,43
1165.9,42.636
1166.3,47
1166.8,46.818
1167.2,42.636
1167.7,46.455
1168.1,41.545
1168.6,43.364
1169,45.364
1169.5,41.909
1169.9,45.545
1170.4,46.455
1170.8,46.818
1171.3,40.818
1171.7,45.545
1172.2,42.636
1172.6,44.273
1173.1,45.909
1173.5,39.364
1174,41.364
1174.5,39.545
1174.9,43.909
1175.3,47
1175.8,45.182
1176.2,45.364
1176.7,47.182
1177.2,43.182
1177.6,42.636
1178,46.091
1178.5,44.818
1179,38.455
1179.4,39.727
1179.8,41.364
1180.3,42.636
1180.8,39.182
1181.2,42.455
1181.6,41
1182.1,44.455
1182.5,41.909
1183,41
1183.4,43.727
1183.9,43.545
1184.3,43.727
1184.8,42.455
1185.2,44.091
1185.7,41.909
1186.1,43.545
1186.6,43
1187,39.727
1187.5,43.182
1187.9,40.455
1188.4,41.727
1188.8,42.273
1189.3,41.182
1189.7,42.455
1190.2,41.364
1190.6,41.909
1191.1,45.182
1191.5,44.636
1192,38.818
1192.4,41.364
1192.9,43.182
1193.3,41.727
1193.8,44.091
1194.2,39.364
1194.7,41
1195.1,40.091
1195.6,40.636
1196,40.455
1196.5,39.545
1196.9,40.273
1197.4,41.182
1197.8,41.909
1198.3,39.909
1198.7,40.636
1199.2,38.818
1199.6,38.273
1200,42.455
1200.5,39.909
1201,45
1201.4,40.818
1201.8,44.455
1202.3,41.364
1202.7,40.273
1203.2,46.091
1203.6,41.545
1204.1,40.273
1204.5,43.545
1205,45.727
1205.4,41.727
1205.9,39.364
1206.3,40.636
1206.8,42.455
1207.2,39.364
1207.7,42.091
1208.1,39.364
1208.6,41
1209,40.273
1209.5,40.636
1209.9,44.818
1210.3,41.545
1210.8,41.909
1211.2,40.818
1211.7,40.818
1212.1,38.455
1212.6,40.818
1213,41.909
1213.5,38.091
1213.9,37.909
1214.4,39.364
1214.8,38.091
1215.3,43.364
1215.7,41.364
1216.2,43.364
1216.6,42.273
1217.1,43.364
1217.5,43.909
1218,41.364
1218.4,39.545
1218.8,42.818
1219.3,41.364
1219.7,42.455
1220.2,39.364
1220.6,42.091
1221.1,41.909
1221.5,40.091
1222,37.364
1222.4,45.909
1222.9,40.818
1223.3,40.636
1223.8,37.909
1224.2,45
1224.7,41
1225.1,44.455
1225.5,43.545
1226,39
1226.4,42.636
1226.9,40.818
1227.3,41.364
1227.8,41.909
1228.2,39.364
1228.7,45.364
1229.1,43.727
1229.6,39.545
1230,40.636
1230.5,42.091
1230.9,41
1231.3,40.273
1231.8,40.091
1232.2,39.364
1232.7,39.727
1233.1,42.818
1233.6,41.545
1234,44.636
1234.5,42.636
1234.9,41.364
1235.3,42.818
1235.8,41.364
1236.2,43.545
1236.7,42.818
1237.1,43.545
1237.6,45.545
1238,43.727
1238.5,43.364
1238.9,44.091
1239.4,47
1239.8,43.727
1240.2,43.727
1240.7,44.636
1241.1,43.182
1241.6,45
1242,46.455
1242.5,42.636
1242.9,48.636
1243.4,47.364
1243.8,45.909
1244.3,48.273
1244.7,47.182
1245.2,46.636
1245.6,47
1246,49
1246.5,47.182
1246.9,49
1247.4,48.818
1247.8,49.909
1248.3,52.636
1248.7,55.364
1249.2,53.182
1249.6,53.182
