raman_shift, int
1166.8,42.818
1167.2,39
1167.7,39.727
1168.1,44.455
1168.6,42.273
1169,44.091
1169.5,44.636
1169.9,44.455
1170.4,42.636
1170.8,44.455
1171.3,40.818
1171.7,42.455
1172.2,42.818
1172.6,43.545
1173.1,40.818
1173.5,40.273
1174,43.364
1174.5,43.909
1174.9,40.455
1175.3,46.455
1175.8,43.545
1176.2,41.727
1176.7,43.364
1177.2,38.636
1177.6,40.455
1178,41.545
1178.5,44.818
1179,37.545
1179.4,41.182
1179.8,40.273
1180.3,39.909
1180.8,41.364
1181.2,39.182
1181.6,41
1182.1,40.273
1182.5,43.182
1183,40.818
1183.4,37.909
1183.9,40.636
1184.3,40.091
1184.8,41.182
1185.2,38.273
1185.7,42.455
1186.1,40.455
1186.6,36.818
1187,44.455
1187.5,39.545
1187.9,43.545
1188.4,39.727
1188.8,40.091
1189.3,42.273
1189.7,41.545
1190.2,38.273
1190.6,39.545
1191.1,39.364
1191.5,41.727
1192,40.818
1192.4,40.273
1192.9,40.091
1193.3,36.091
1193.8,40.818
1194.2,38.818
1194.7,39.182
1195.1,39.909
1195.6,39.364
1196,40.091
1196.5,36.636
1196.9,36.636
1197.4,40.636
1197.8,35.182
1198.3,39.909
1198.7,37.182
1199.2,39.545
1199.6,40.455
1200,39
1200.5,42.455
1201,38.636
1201.4,42.455
1201.8,40.818
1202.3,39.182
1202.7,40.818
1203.2,39.364
1203.6,41.364
1204.1,39
1204.5,39.909
1205,40.091
1205.4,43.909
1205.9,38.455
1206.3,38.273
1206.8,37.727
1207.2,38.636
1207.7,38.273
1208.1,41.545
1208.6,37.909
1209,44.091
1209.5,42.455
1209.9,40.818
1210.3,41.727
1210.8,35.545
1211.2,43.182
1211.7,40.818
1212.1,37.909
1212.6,40.455
1213,40.455
1213.5,37.364
1213.9,39.364
1214.4,37.727
1214.8,41.545
1215.3,40.091
1215.7,39
1216.2,41.727
1216.6,42.636
1217.1,39.727
1217.5,39.364
1218,40.455
1218.4,39
1218.8,35.727
1219.3,37.182
1219.7,39.364
1220.2,40.091
1220.6,37.727
1221.1,38.455
1221.5,38.273
1222,39
1222.4,33.364
1222.9,39.182
1223.3,38.455
1223.8,39.364
1224.2,38.455
1224.7,39
1225.1,37.909
1225.5,36.636
1226,39.545
1226.4,38.273
1226.9,40.091
1227.3,37.182
1227.8,37.364
1228.2,37.909
1228.7,38.091
1229.1,39.727
1229.6,38.636
1230,38.818
1230.5,38.636
1230.9,36.273
1231.3,39.364
1231.8,37.727
1232.2,35.545
1232.7,41
1233.1,38.091
1233.6,41
1234,39.727
1234.5,37.545
1234.9,40.455
1235.3,39
1235.8,40.273
1236.2,37
1236.7,38.273
1237.1,38.273
1237.6,38.636
1238,40.273
1238.5,37.545
1238.9,39.727
1239.4,37.727
1239.8,39.727
1240.2,37.182
1240.7,38.455
1241.1,39.545
1241.6,37.364
1242,39
1242.5,38.818
1242.9,38.636
1243.4,35.727
1243.8,40.636
1244.3,37
1244.7,34.818
1245.2,38.455
1245.6,39.909
1246,37.545
1246.5,39.909
1246.9,38.455
1247.4,40.636
1247.8,37.545
1248.3,43
1248.7,38.818
1249.2,38.273
1249.6,42.091
