raman_shift, int
cm^-1, a.u.
850.38,73.909
850.86,74.636
851.33,73.727
851.81,72.818
852.28,75.727
852.76,73.364
853.23,75.546
853.7,69.909
854.18,71.727
854.65,75.909
855.13,73
855.6,73.364
856.08,75
856.55,72.636
857.02,73.182
857.5,70.091
857.97,71.909
858.45,71.364
858.92,75
859.39,74.091
859.87,73.727
860.34,72.454
860.82,76.273
861.29,75
861.76,75.546
862.24,74.818
862.71,78.454
863.18,70.273
863.66,73.727
864.13,71.909
864.6,75.545
865.08,75.727
865.55,76.818
866.02,74.636
866.5,71.909
866.97,78.091
867.45,71.727
867.92,76.818
868.39,73.909
868.87,74.273
869.34,75.364
869.81,73.182
870.28,74.818
870.76,75
871.23,75.909
871.7,72.091
872.18,74.273
872.65,77.545
873.12,77.727
873.59,74.091
874.07,76.454
874.54,73.182
875.01,74.454
875.49,77.364
875.96,77.364
876.43,71.364
876.9,74.273
877.38,71.364
877.85,79.182
878.32,74.818
878.79,71.909
879.27,68.454
879.74,68.454
880.21,70.273
880.68,72.818
881.15,68.091
881.63,70.091
882.1,71
882.57,72.818
883.04,73.909
883.52,70.818
883.99,72.091
884.46,69.182
884.93,68.091
885.4,72.454
885.88,71
886.35,70.455
886.82,69.182
887.29,68.454
887.76,71.182
888.24,65.727
888.71,70.454
889.18,70.818
889.65,73
890.12,67.546
890.59,70.454
891.07,69.545
891.54,71.364
892.01,67.546
892.48,72.091
892.95,74.091
893.42,72.091
893.89,70.636
894.37,70.818
894.84,69.727
895.31,72.091
895.78,69.364
896.25,69.364
896.72,67.182
897.19,70.454
897.66,72.455
898.13,70.636
898.61,68.454
899.08,73.546
899.55,65
900.02,71.182
900.49,73.182
900.96,72.455
901.43,73.727
901.9,70.636
902.37,69.909
902.84,73.545
903.31,71
903.78,74.091
904.26,72.091
904.73,69.727
905.2,69.364
905.67,75
906.14,68.273
906.61,73.546
907.08,70.818
907.55,68.273
908.02,73.182
908.49,70.818
908.96,74.091
909.43,71.909
909.9,69.909
910.37,69
910.84,74.455
911.31,69.364
911.78,74.818
912.25,73
912.72,68.636
913.19,70.636
913.66,70.818
914.13,70.091
914.6,69.545
915.07,72.454
915.54,72.273
916.01,71.546
916.48,71.727
916.95,68.818
917.42,74.273
917.89,67.546
918.36,72.273
918.83,72.818
919.29,71.909
919.76,68.273
920.23,70.273
920.7,68.818
921.17,70.818
921.64,76.636
922.11,73.909
922.58,71.727
923.05,70.818
923.52,68.454
923.99,70.818
924.46,67.546
924.92,71.909
925.39,68.454
925.86,70.636
926.33,71.182
926.8,68.091
927.27,68.273
927.74,71.546
928.21,67
928.68,70.454
929.14,67.364
929.61,65.182
930.08,75.909
930.55,70.636
931.02,67.909
931.49,67.545
931.96,73.909
932.42,70.636
932.89,68.091
933.36,64.636
933.83,70.091
934.3,67.727
934.77,70.091
935.23,65.546
935.7,64.636
936.17,67.182
936.64,66.818
937.11,65.727
937.58,66.636
938.04,67.364
938.51,65.546
938.98,71.909
939.45,66.818
939.91,59.909
940.38,63.727
940.85,64.636
941.32,64.273
941.79,63
942.25,65
942.72,65.727
943.19,65.727
943.66,63.909
944.12,61.545
944.59,61.182
945.06,66.454
945.53,68.273
946,64.273
946.46,65.545
946.93,67.727
947.4,64.636
947.86,64.091
948.33,65
948.8,64.454
949.26,65.546
949.73,68.273
950.2,61.545
950.67,62.818
951.13,66.273
951.6,63.364
952.07,62.636
952.53,62.273
953,64.454
953.47,62.091
953.93,63.364
954.4,64.273
954.87,65.182
955.33,63.909
955.8,62.455
956.27,57.727
956.74,61.364
957.2,62.273
957.67,62.636
958.13,62.273
958.6,58.455
959.07,60.091
959.53,59.545
960,64.818
960.47,63
960.93,60.818
961.4,63.182
961.87,61.545
962.33,59.182
962.8,61.364
963.26,62.273
963.73,60.636
964.2,63
964.66,53
965.13,58.273
965.59,61
966.06,60.455
966.52,58.091
966.99,58.636
967.46,57.909
967.92,60.818
968.39,58.818
968.86,62.091
969.32,62.636
969.78,62.455
970.25,56.091
970.72,60.091
971.18,59.727
971.65,59.545
972.11,59.727
972.58,61.909
973.04,63.182
973.51,57.545
973.98,58.091
974.44,60.636
974.9,56.273
975.37,61.545
975.84,58.455
976.3,60.273
976.77,56.455
977.23,58.636
977.7,60.091
978.16,58.091
978.63,52.818
979.09,58.818
979.56,60.091
980.02,59.364
980.49,59.545
980.95,56.636
981.41,60.091
981.88,58.636
982.35,63.182
982.81,58.091
983.27,56.636
983.74,63.545
984.2,57.727
984.67,61.182
985.13,62.818
985.6,59.364
986.06,59.364
986.52,60.636
986.99,64.273
987.45,57.182
987.92,58.091
988.38,60.091
988.85,60.818
989.31,61.182
989.78,60.273
990.24,59.727
990.7,58.091
991.17,59.727
991.63,56.818
992.1,63.727
992.56,52.636
993.02,62.091
993.49,58.818
993.95,54.455
994.41,60.091
994.88,54.455
995.34,58.818
995.8,58.636
996.27,56.636
996.73,57.545
997.2,63.182
997.66,54.091
998.12,59.364
998.59,56.455
999.05,57
999.51,60.091
999.98,59.727
1000.4,58.636
1000.9,60.818
1001.4,60.636
1001.8,57.182
1002.3,59.727
1002.8,59.182
1003.2,57.727
1003.7,63.364
1004.1,62.636
1004.6,59.364
1005.1,59.545
