raman_shift, int
930.55,75.364
931.02,81.546
931.49,78.454
931.96,75.727
932.42,75.727
932.89,74.636
933.36,72.818
933.83,72.636
934.3,76.636
934.77,75.182
935.23,74.455
935.7,75.909
936.17,71.546
936.64,73.364
937.11,72.091
937.58,71.364
938.04,74.273
938.51,74.091
938.98,72.454
939.45,69.727
939.91,72.818
940.38,72.454
940.85,71
941.32,73
941.79,71.364
942.25,73.727
942.72,70.818
943.19,69.364
943.66,69.546
944.12,69.182
944.59,74.636
945.06,75
945.53,72.818
946,69
946.46,69.546
946.93,67.909
947.4,69.182
947.86,67.364
948.33,68.091
948.8,67.727
949.26,76.818
949.73,73.909
950.2,69.727
950.67,69.546
951.13,65
951.6,71.364
952.07,71
952.53,70.091
953,71.546
953.47,66.818
953.93,71.727
954.4,68.636
954.87,68.454
955.33,67.364
955.8,69.364
956.27,71.182
956.74,67.364
957.2,67.546
957.67,69.909
958.13,65.909
958.6,65.727
959.07,69.182
959.53,68.636
960,68.454
960.47,69.182
960.93,65.727
961.4,69.909
961.87,65.546
962.33,63.909
962.8,71.364
963.26,67.909
963.73,71.909
964.2,68.454
964.66,66.273
965.13,69.909
965.59,68.454
966.06,71.545
966.52,68.454
966.99,65.546
967.46,66.818
967.92,67.182
968.39,66.455
968.86,69.182
969.32,68.091
969.78,67.182
970.25,64.636
970.72,67
971.18,67.546
971.65,66.091
972.11,65.364
972.58,68.636
973.04,65.546
973.51,68.818
973.98,65.364
974.44,69.182
974.9,63.909
975.37,63.909
975.84,67
976.3,61.182
976.77,65.546
977.23,64.273
977.7,61.909
978.16,66.273
978.63,67
979.09,65.182
979.56,65.727
980.02,67.364
980.49,65.909
980.95,65.545
981.41,66.091
981.88,65
982.35,66.636
982.81,66.091
983.27,64.273
983.74,66.636
984.2,69.727
984.67,67.727
985.13,66.454
985.6,65.182
986.06,64.455
986.52,68.454
986.99,65.364
987.45,64.454
987.92,61.727
988.38,68.273
988.85,69.546
989.31,63.909
989.78,67.364
990.24,69.727
990.7,65.727
991.17,65
991.63,63.909
992.1,66.818
992.56,70.636
993.02,64.818
993.49,61.545
993.95,67.727
994.41,64.636
994.88,67.545
995.34,66.091
995.8,63.182
996.27,65.546
996.73,68.636
997.2,61.545
997.66,65.182
998.12,63.727
998.59,67.545
999.05,65.546
999.51,66.454
999.98,63.364
1000.4,65.909
1000.9,65.364
1001.4,63.909
1001.8,70.091
1002.3,62.636
1002.8,65
1003.2,62.818
1003.7,65.545
1004.1,62.273
1004.6,66.455
1005.1,65
1005.5,64.818
1006,63
1006.5,63.364
1006.9,61.727
1007.4,61.364
1007.9,68.091
1008.3,63
1008.8,63.545
1009.2,67.182
1009.7,66.636
1010.2,62.273
1010.6,64.273
1011.1,65
1011.5,68.636
1012,61.909
1012.5,67.546
1012.9,65.364
1013.4,60.818
1013.9,66.273
1014.3,64.273
1014.8,64.454
1015.2,63
1015.7,66.454
1016.2,62.636
1016.6,65.545
1017.1,71.364
1017.6,65.182
1018,63
1018.5,66.091
1018.9,66.818
1019.4,64.273
1019.9,64.818
1020.3,66.454
1020.8,70.455
1021.2,62.091
1021.7,69.909
1022.2,66.454
1022.6,67.182
1023.1,63
1023.6,69.545
1024,66.091
1024.5,69.546
1025,69.364
1025.4,72.455
1025.9,69
1026.3,72.454
1026.8,71.182
1027.2,67
1027.7,75.182
1028.2,67.909
1028.6,71.182
1029.1,72.818
1029.6,73.364
1030,72.454
1030.5,81
1030.9,77
1031.4,73.182
1031.9,75.182
1032.3,78.455
1032.8,79
1033.2,80.091
1033.7,80.091
1034.2,77.727
1034.6,81.364
1035.1,81
1035.5,78.454
1036,79.909
1036.5,82.455
1036.9,84.636
1037.4,83.909
1037.8,86.091
1038.3,87.182
1038.8,85.364
1039.2,86.636
1039.7,86.636
1040.2,87
1040.6,88.091
1041.1,85.364
1041.5,89.546
1042,84.091
1042.5,86.636
1042.9,88.818
1043.4,85.727
1043.8,87.182
1044.3,87.727
1044.8,90.454
1045.2,88.273
1045.7,89.727
1046.1,92.818
1046.6,95.364
1047.1,95.909
1047.5,100.64
1048,97.727
1048.4,102.64
1048.9,99.364
1049.4,106.27
1049.8,105
1050.3,116.82
1050.7,117.55
1051.2,124.09
1051.7,128.09
1052.1,131
1052.6,139.54
1053,146.09
1053.5,151
1054,165
1054.4,173
1054.9,180.82
1055.3,189.18
1055.8,207.54
1056.2,210.27
1056.7,223.73
1057.2,240.82
1057.6,254.27
1058.1,267.18
1058.5,279.91
1059,293.91
1059.5,304.09
1059.9,318.64
1060.4,333.91
1060.8,347.55
1061.3,359.91
1061.8,378.09
1062.2,383.73
1062.7,391.18
1063.1,409
1063.6,427.36
1064,437.73
1064.5,447.18
1065,445.73
1065.4,464.82
1065.9,472.64
1066.3,482.82
1066.8,464.27
1067.2,476.09
1067.7,495
1068.2,483
1068.6,485.36
1069.1,480.45
1069.5,494.64
1070,488.27
1070.5,477.73
1070.9,479.18
1071.4,475.18
1071.8,473.18
1072.3,470.27
1072.8,453.91
1073.2,451.91
1073.7,442.82
1074.1,429.36
1074.6,415.73
1075,412.82
1075.5,408.27
1076,392.45
1076.4,383.55
1076.9,362.45
1077.3,354.64
1077.8,347.18
1078.2,345.91
1078.7,326.27
1079.2,320.64
1079.6,314.45
1080.1,301.55
1080.5,277.73
1081,277
1081.4,264.27
1081.9,252.82
1082.4,235.73
1082.8,233
1083.3,232.09
1083.7,219.54
1084.2,210.82
1084.6,195.54
1085.1,192.64
1085.6,183.54
1086,170.64
1086.5,165
1086.9,162.82
1087.4,149.18
1087.8,142.82
1088.3,137.91
1088.8,134.82
1089.2,125
1089.7,127.36
1090.1,126.27
1090.6,114.09
1091,112.09
1091.5,108.09
1092,110.09
1092.4,101.18
1092.9,100.27
1093.3,95.364
1093.8,95
1094.2,84.818
1094.7,92.455
1095.1,84.273
1095.6,83.364
1096.1,78.454
1096.5,75.364
1097,80.091
1097.4,76.273
1097.9,77.909
1098.3,73.546
1098.8,72.273
1099.2,68.454
1099.7,70.636
1100.2,69.182
1100.6,69
1101.1,68.818
1101.5,64.818
1102,67
1102.4,61.545
1102.9,64.454
1103.3,63.545
1103.8,61.182
1104.3,61.727
1104.7,63.545
1105.2,58.818
1105.6,62.091
1106.1,59
1106.5,59.909
1107,59.182
1107.5,58.636
1107.9,60.636
1108.4,59.545
1108.8,62.818
1109.3,60.273
1109.7,60.818
1110.2,64.454
1110.6,55.727
1111.1,59.727
1111.5,59.727
1112,58.818
1112.5,58.455
1112.9,55.364
1113.4,61.545
1113.8,57.364
1114.3,59
1114.7,57.364
1115.2,56.636
1115.6,59
1116.1,55.909
1116.5,58.818
1117,59.182
1117.5,54.273
1117.9,58.636
1118.4,58.455
1118.8,55.727
1119.3,54.636
1119.7,56.636
1120.2,56.636
1120.6,58.636
1121.1,58.636
1121.5,58.091
1122,58.091
1122.5,55.727
1122.9,57.182
1123.4,58.818
1123.8,55.727
1124.3,57.545
1124.7,56.273
1125.2,57.364
1125.6,57.545
1126.1,55.909
1126.5,58.818
1127,55.182
1127.4,56.091
1127.9,59.545
1128.3,52.455
1128.8,55.909
1129.3,53.909
1129.7,54.091
1130.2,56.091
1130.6,58.273
1131.1,55.182
1131.5,55.727
1132,52.455
1132.4,55.182
1132.9,52.636
1133.3,57
1133.8,53.182
1134.2,55.909
1134.7,54.273
1135.2,51.727
1135.6,53.545
1136.1,55.909
1136.5,56.273
1137,53.545
1137.4,55.909
1137.9,54.636
1138.3,56.818
1138.8,55
1139.2,49.727
1139.7,54.455
1140.1,55.727
1140.6,56.273
1141,53.545
1141.5,54.091
1142,51.909
1142.4,55.727
1142.8,53.545
1143.3,54.455
1143.8,53.182
1144.2,52.636
1144.7,53.727
1145.1,52.636
1145.6,53.364
1146,52.455
1146.5,51.727
1146.9,55.727
1147.4,53.909
1147.8,56.455
1148.3,56.455
1148.7,57
1149.2,53.909
1149.6,51.545
1150.1,54.455
1150.5,53.909
1151,46.273
1151.4,53.545
1151.9,56.455
1152.3,52.636
1152.8,56.455
1153.2,53.909
1153.7,53.364
1154.2,55.727
1154.6,53
1155.1,53.364
1155.5,53.727
1156,55.545
1156.4,49.364
1156.9,51.545
1157.3,51.727
1157.8,52.818
1158.2,53.545
1158.7,53.182
1159.1,52.091
1159.6,54.273
1160,49.364
1160.5,52.091
1160.9,54.818
1161.4,51.364
1161.8,49.364
1162.3,52.455
1162.7,53.545
1163.2,48.455
1163.6,50.273
1164.1,49.364
1164.5,57.182
1165,50.091
1165.4,51.182
1165.9,51
1166.3,51.182
1166.8,48.091
1167.2,50.818
1167.7,53.364
1168.1,52.636
1168.6,48.091
1169,56.818
1169.5,47
1169.9,51.909
1170.4,54.273
1170.8,55.364
1171.3,50.091
1171.7,51.727
1172.2,52.818
1172.6,51.364
1173.1,51.182
1173.5,51.909
1174,49
1174.5,49.909
1174.9,53
1175.3,52.273
1175.8,57
1176.2,51.182
1176.7,50.091
1177.2,50.636
1177.6,48.455
1178,50.818
1178.5,51.909
1179,51.545
1179.4,49.182
1179.8,51.545
1180.3,48.818
1180.8,53.182
1181.2,52.273
1181.6,52.273
1182.1,51
1182.5,48.636
1183,50.636
1183.4,50.273
1183.9,51.182
1184.3,51
1184.8,50.273
1185.2,51
1185.7,50.455
1186.1,50.091
1186.6,51.364
1187,49.182
1187.5,51.545
1187.9,49.727
1188.4,51.364
1188.8,52.636
1189.3,50.091
1189.7,48.636
1190.2,50.455
1190.6,47.545
1191.1,47.545
1191.5,49.727
1192,48.636
1192.4,50.455
1192.9,46.818
1193.3,49
1193.8,51.909
1194.2,51.364
1194.7,51
1195.1,50.273
1195.6,45.909
1196,48.818
1196.5,47.727
1196.9,50.636
1197.4,49.727
1197.8,52.091
1198.3,49.182
1198.7,51
1199.2,50.455
1199.6,48.091
1200,47.182
1200.5,53.727
1201,49.909
1201.4,49.545
1201.8,50.273
1202.3,49
1202.7,52.636
1203.2,49.909
1203.6,49
1204.1,48.455
1204.5,50.091
1205,48.091
1205.4,48.273
1205.9,52.273
1206.3,50.455
1206.8,47.727
1207.2,49.909
1207.7,52.636
1208.1,50.636
1208.6,49.545
1209,47.182
1209.5,51.727
1209.9,47.909
1210.3,52.273
1210.8,53.727
1211.2,49.182
1211.7,49.182
1212.1,48.091
1212.6,52.636
1213,50.636
1213.5,49.364
1213.9,48.636
1214.4,48.455
1214.8,50.818
1215.3,46.273
1215.7,49.545
1216.2,49
1216.6,48.636
1217.1,51.182
1217.5,49.909
1218,48.636
1218.4,50.636
1218.8,48.455
1219.3,50.636
1219.7,46.455
1220.2,49.909
1220.6,46.636
1221.1,49.545
1221.5,47.909
1222,48.636
1222.4,51.545
1222.9,50.818
1223.3,51
1223.8,47.182
1224.2,50.818
1224.7,51.909
1225.1,46.818
1225.5,50.818
1226,49.909
1226.4,49.545
1226.9,51.545
1227.3,48.273
1227.8,50.636
1228.2,52.091
1228.7,53.364
1229.1,48.273
1229.6,47.545
1230,50.091
1230.5,48.818
1230.9,50.091
1231.3,49
1231.8,53.364
1232.2,45.909
1232.7,50.273
1233.1,49.182
1233.6,48.455
1234,51.182
1234.5,51.364
1234.9,49.545
1235.3,49.909
1235.8,51.727
1236.2,47.545
1236.7,50.636
1237.1,51.909
1237.6,50.636
1238,49.909
1238.5,50.091
1238.9,54.091
1239.4,52.818
1239.8,52.273
1240.2,53.182
1240.7,54.091
1241.1,53.545
1241.6,52.455
1242,53.182
1242.5,51.727
1242.9,52.273
1243.4,51.727
1243.8,55.364
1244.3,51
1244.7,51.545
1245.2,52.818
1245.6,55.182
1246,53.182
1246.5,56.273
1246.9,53.545
1247.4,55
1247.8,51.727
1248.3,56.636
1248.7,55.545
1249.2,57.727
1249.6,55.545
