raman_shift, int
cm^-1, a.u.
850.38,60.636
850.86,63.545
851.33,61.364
851.81,58.273
852.28,61.545
852.76,59.364
853.23,62.091
853.7,59.545
854.18,61.364
854.65,59
855.13,61.909
855.6,60.455
856.08,61.545
856.55,64.273
857.02,61.545
857.5,63.909
857.97,62.273
858.45,60.455
858.92,61.545
859.39,62.636
859.87,61.909
860.34,61.364
860.82,58.818
861.29,64.455
861.76,57.727
862.24,62.091
862.71,62.818
863.18,62.091
863.66,59
864.13,65
864.6,60.091
865.08,61.727
865.55,63
866.02,64.636
866.5,63.727
866.97,60.818
867.45,62.091
867.92,63.727
868.39,61.182
868.87,62.273
869.34,62.091
869.81,62.455
870.28,61.727
870.76,62.455
871.23,63.182
871.7,63.364
872.18,63.909
872.65,59.909
873.12,58.091
873.59,64.636
874.07,60.091
874.54,63
875.01,61.364
875.49,59.545
875.96,59
876.43,61.364
876.9,63.909
877.38,58.818
877.85,57.909
878.32,59.909
878.79,58.091
879.27,56.273
879.74,58.273
880.21,57.727
880.68,57.182
881.15,60.636
881.63,59.909
882.1,54.273
882.57,54.091
883.04,61.182
883.52,59.545
883.99,61.727
884.46,59.727
884.93,57.727
885.4,56.091
885.88,56.091
886.35,57
886.82,58.273
887.29,55
887.76,58.091
888.24,57.364
888.71,58.091
889.18,61.182
889.65,53.909
890.12,57
890.59,57.909
891.07,59.182
891.54,55.909
892.01,59.727
892.48,60.273
892.95,56.091
893.42,58.818
893.89,57
894.37,57.364
894.84,55.182
895.31,58.455
895.78,57.909
896.25,60.455
896.72,62.455
897.19,59.545
897.66,53.727
898.13,56.091
898.61,59.364
899.08,58.091
899.55,58.818
900.02,57.727
900.49,60.455
900.96,57
901.43,57.727
901.9,59
902.37,52.818
902.84,59.727
903.31,60.455
903.78,60.273
904.26,58.455
904.73,59.364
905.2,58.818
905.67,61.727
906.14,60.273
906.61,59.727
907.08,57.727
907.55,55.545
908.02,59.727
908.49,61.182
908.96,59.182
909.43,54.455
909.9,58.818
910.37,54.636
910.84,55.364
911.31,59.727
911.78,60.091
912.25,58.455
912.72,59.909
913.19,59.182
913.66,56.455
914.13,60.273
914.6,55.182
915.07,58.091
915.54,62.818
916.01,55.545
916.48,58.091
916.95,58.818
917.42,58.455
917.89,65
918.36,61.909
918.83,58.455
919.29,57.909
919.76,62.636
920.23,59.364
920.7,55.364
921.17,59
921.64,58.818
922.11,57.727
922.58,57.909
923.05,61.727
923.52,58.636
923.99,58.636
924.46,56.091
924.92,57.727
925.39,60.636
925.86,57.364
926.33,59.182
926.8,59
927.27,59.364
927.74,57.909
928.21,55.727
928.68,57
929.14,57.182
929.61,57.545
930.08,56.636
930.55,55.727
931.02,57
931.49,59
931.96,56.636
932.42,52.091
932.89,59.364
933.36,56.455
933.83,55.364
934.3,55.182
934.77,57.727
935.23,54.273
935.7,52.091
936.17,54.273
936.64,54.091
937.11,54.636
937.58,55.727
938.04,55.727
938.51,50.818
938.98,56.273
939.45,54.273
939.91,54.636
940.38,52.636
940.85,53.182
941.32,54.455
941.79,55.727
942.25,52.636
942.72,54.818
943.19,54.273
943.66,54.273
944.12,52.273
944.59,52.636
945.06,54.818
945.53,52.636
946,52.455
946.46,51.909
946.93,53.182
947.4,53.545
947.86,50.818
948.33,54.455
948.8,52.091
949.26,51.182
949.73,53.364
950.2,50.273
950.67,51.909
951.13,53.545
951.6,54.455
952.07,53.727
952.53,54.273
953,47.364
953.47,51.364
953.93,52.636
954.4,50.818
954.87,49.364
955.33,52.455
955.8,51.545
956.27,52.455
956.74,50.273
957.2,51.182
957.67,53
958.13,53.182
958.6,53
959.07,49.909
959.53,49.182
960,52.091
960.47,55.182
960.93,46.818
961.4,51.182
961.87,49.727
962.33,50.818
962.8,48.818
963.26,49.727
963.73,53
964.2,51.909
964.66,51.545
965.13,53.545
965.59,52.273
966.06,49.909
966.52,51.364
966.99,47
967.46,51.545
967.92,50.091
968.39,53
968.86,51.364
969.32,48.636
969.78,46.455
970.25,53.364
970.72,47.545
971.18,45.909
971.65,48.636
972.11,46.636
972.58,47.727
973.04,50.455
973.51,47.909
973.98,48.455
974.44,49.545
974.9,50.273
975.37,49.182
975.84,49.727
976.3,49.182
976.77,45.545
977.23,47.909
977.7,50.091
978.16,45.182
978.63,49.727
979.09,48.818
979.56,47
980.02,49.182
980.49,46.818
980.95,46.091
981.41,49
981.88,47.182
982.35,48.091
982.81,48.273
983.27,47.182
983.74,49.182
984.2,50.455
984.67,51.909
985.13,50.091
985.6,49.727
986.06,46.818
986.52,48.273
986.99,43.727
987.45,45.182
987.92,49.727
988.38,51.364
988.85,46.455
989.31,49.182
989.78,48.455
990.24,46.455
990.7,47.909
991.17,45.545
991.63,47.909
992.1,47
992.56,42.818
993.02,48.273
993.49,44.636
993.95,45.545
994.41,48.091
994.88,45.545
995.34,47.545
995.8,45.909
996.27,47
996.73,44.091
997.2,44.273
997.66,50.818
998.12,45
998.59,47.727
999.05,45.909
999.51,50.273
999.98,43.909
1000.4,49
1000.9,47.182
1001.4,43.909
1001.8,47.909
1002.3,45.727
1002.8,48.273
1003.2,47.545
1003.7,45.545
1004.1,47.545
1004.6,47
1005.1,43.364
1005.5,46.455
1006,46.273
1006.5,47.909
1006.9,44.818
1007.4,46.636
1007.9,48.455
1008.3,45.727
1008.8,46.091
1009.2,47.364
1009.7,47.545
1010.2,48.636
1010.6,45.182
1011.1,46.818
1011.5,45.182
1012,43.727
1012.5,44.455
1012.9,46.091
1013.4,43.727
1013.9,44.818
1014.3,48.273
1014.8,48.818
1015.2,47.182
1015.7,49
1016.2,48.818
1016.6,44.818
1017.1,45.909
1017.6,47.364
1018,43.545
1018.5,49.545
1018.9,44.091
1019.4,46.273
1019.9,46.091
1020.3,47
1020.8,44.818
1021.2,47.182
1021.7,45.182
1022.2,47.727
1022.6,43.727
1023.1,47
1023.6,45.364
1024,46.273
1024.5,45.727
1025,47
1025.4,45.364
1025.9,49.364
1026.3,43.909
1026.8,48.455
1027.2,47.182
1027.7,47.727
1028.2,47.364
1028.6,49.364
1029.1,46.455
1029.6,47.364
1030,49.545
1030.5,49.182
1030.9,50.636
1031.4,51
1031.9,50.818
1032.3,52.091
1032.8,48.455
1033.2,55.545
1033.7,53.545
1034.2,51.727
1034.6,53.182
1035.1,51.364
1035.5,51.182
1036,50.091
1036.5,50.455
1036.9,51.727
1037.4,51
1037.8,50.636
1038.3,52.636
1038.8,51
1039.2,57
1039.7,55.364
1040.2,53
1040.6,49.364
1041.1,51.909
1041.5,54.091
1042,50.091
1042.5,47.364
1042.9,50.091
1043.4,55.182
1043.8,51.727
1044.3,51
1044.8,53
1045.2,51.909
1045.7,48.455
1046.1,53.364
1046.6,49.909
1047.1,48.455
1047.5,56.636
1048,49.364
1048.4,52.273
1048.9,49.545
1049.4,53.909
1049.8,54.273
1050.3,52.818
1050.7,55.545
1051.2,52.818
1051.7,56.455
1052.1,56.636
1052.6,58.636
1053,56.091
1053.5,60.636
1054,67.909
1054.4,60.818
1054.9,65.364
1055.3,69.909
1055.8,67.182
