raman_shift, int
cm^-1, a.u.
850.38,363.36
850.86,353
851.33,366.45
851.81,367.36
852.28,367.18
852.76,374.27
853.23,373.73
853.7,377.18
854.18,385.91
854.65,397.73
855.13,399.55
855.6,402.82
856.08,406.64
856.55,418.27
857.02,414.45
857.5,413.91
857.97,425.55
858.45,419.73
858.92,432.45
859.39,433
859.87,425.91
860.34,433.36
860.82,438.64
861.29,429
861.76,432.64
862.24,418.27
862.71,416.09
863.18,411.91
863.66,411.55
864.13,404.45
864.6,402.45
865.08,392.27
865.55,393.73
866.02,385.91
866.5,377.18
866.97,373.18
867.45,370.45
867.92,363.55
868.39,360.82
868.87,358.64
869.34,359.73
869.81,346.27
870.28,348.45
870.76,343.18
871.23,337.55
871.7,336.82
872.18,322.27
872.65,330.82
873.12,328.09
873.59,321.73
874.07,318.27
874.54,315.36
875.01,307.73
875.49,312.64
875.96,307.36
876.43,299.18
876.9,291.73
877.38,293.18
877.85,289.18
878.32,279.36
878.79,281
879.27,273.55
879.74,273.91
880.21,262.09
880.68,264.64
881.15,270.09
881.63,255.54
882.1,259.18
882.57,258.09
883.04,248.27
883.52,239.18
883.99,244.82
884.46,233.91
884.93,231.91
885.4,229.73
885.88,224.82
886.35,225.91
886.82,226.46
887.29,223.54
887.76,219.91
888.24,221.54
888.71,214.82
889.18,216.27
889.65,213.36
890.12,215.54
890.59,208.46
891.07,211.18
891.54,210.46
892.01,209
892.48,201.91
892.95,206.64
893.42,205.36
893.89,205.73
894.37,207.54
894.84,194.64
895.31,205.36
895.78,197.73
896.25,200.82
896.72,201.73
897.19,196.27
897.66,200.46
898.13,196.82
898.61,193.36
899.08,196.82
899.55,202.82
900.02,194.64
900.49,195.18
900.96,190.82
901.43,194.09
901.9,199.73
902.37,198.64
902.84,198.27
903.31,195.91
903.78,188.09
904.26,194.27
904.73,191.73
905.2,190.82
905.67,198.64
906.14,193.91
906.61,190.82
907.08,194.64
907.55,191.18
908.02,192.09
908.49,192.09
908.96,189.91
909.43,186.27
909.9,192.64
910.37,197.18
910.84,181.91
911.31,190.27
911.78,190.27
912.25,187.54
912.72,187.73
913.19,185.91
913.66,186.64
914.13,192.64
914.6,187.18
915.07,183.73
915.54,189.73
916.01,189.36
916.48,185.73
916.95,183
917.42,185.54
917.89,183.91
918.36,180.82
918.83,183.36
919.29,186.64
919.76,177.73
920.23,186.27
920.7,180.46
921.17,181
921.64,176.46
922.11,181.73
922.58,184.09
923.05,182.46
923.52,180.46
923.99,173.91
924.46,172.27
924.92,174.64
925.39,178.09
925.86,177.54
926.33,175.73
926.8,172.09
927.27,171.73
927.74,173.54
928.21,175.91
928.68,179.91
929.14,174.09
929.61,173.91
930.08,173.36
930.55,172.64
931.02,171.54
931.49,173.73
931.96,172.64
932.42,170.82
932.89,175.73
933.36,171.36
933.83,173.36
934.3,176.64
934.77,168.09
935.23,168.09
935.7,166.64
936.17,169.91
936.64,170.09
937.11,167.18
937.58,171.36
938.04,171.73
938.51,166.64
938.98,168.64
939.45,163.18
939.91,169
940.38,168.27
940.85,167.54
941.32,164.09
941.79,162.46
942.25,167.91
942.72,163.91
943.19,165
943.66,164.09
944.12,165.73
944.59,168.64
945.06,162.64
945.53,166.64
946,166.27
946.46,165.18
946.93,163.91
947.4,162.46
947.86,163.91
948.33,162.09
948.8,159.91
949.26,164.27
949.73,160.09
950.2,165.18
950.67,162.09
951.13,161.36
951.6,161.18
952.07,158.82
952.53,166.82
953,159
953.47,162.64
953.93,165.54
954.4,162.64
954.87,163.36
955.33,163.36
955.8,161.36
956.27,160.09
956.74,157.36
957.2,163.18
957.67,163.18
958.13,159.73
958.6,157.54
959.07,157.91
959.53,158.46
960,154.46
960.47,160.82
960.93,161.91
961.4,159.36
961.87,154.27
962.33,159.18
962.8,153.91
963.26,156.82
963.73,156.46
964.2,157.54
964.66,152.27
965.13,157.73
965.59,156.64
966.06,157.73
966.52,160.64
966.99,160.64
967.46,158.46
967.92,160.82
968.39,159.54
968.86,158.46
969.32,155.36
969.78,155.18
970.25,157.18
970.72,159.18
971.18,155.91
971.65,151.73
972.11,163.73
972.58,162.27
973.04,156.64
973.51,155
973.98,151.91
974.44,158.09
974.9,157.18
975.37,157.18
975.84,152.46
976.3,157.36
976.77,157.54
977.23,154.64
977.7,162.64
978.16,154.64
978.63,157.73
979.09,159.91
979.56,157
980.02,163.36
980.49,160.27
980.95,161.18
981.41,169.54
981.88,166.27
982.35,166.09
982.81,164.09
983.27,165.36
983.74,166.64
984.2,165.18
984.67,176.09
985.13,169.73
985.6,169.91
986.06,172.09
986.52,167.73
986.99,172.27
987.45,169
987.92,170.82
988.38,162.82
988.85,176.09
989.31,161
989.78,168.27
990.24,167.73
990.7,165.54
991.17,166.27
991.63,165.91
992.1,157.18
992.56,162.46
993.02,163
993.49,162.09
993.95,159
994.41,163
994.88,163.18
995.34,159.73
995.8,154.46
996.27,159.73
996.73,153.73
997.2,152.46
997.66,153.36
998.12,155.91
998.59,155.36
999.05,157.36
999.51,151.54
999.98,153.36
1000.4,155
1000.9,153.18
1001.4,156.64
1001.8,156.27
1002.3,152.09
1002.8,150.27
1003.2,151.73
1003.7,155.91
1004.1,156.64
1004.6,154.09
1005.1,155.36
1005.5,152.64
1006,155
1006.5,147.18
1006.9,159.36
1007.4,153.18
1007.9,153.36
1008.3,148.64
1008.8,155.54
1009.2,149
1009.7,149.36
1010.2,153
1010.6,153.18
1011.1,150.82
1011.5,151.36
1012,151.54
1012.5,147
1012.9,143.91
1013.4,150.64
1013.9,148.46
1014.3,151.36
1014.8,149
1015.2,148.82
1015.7,150.64
1016.2,151.54
