raman_shift, int
cm^-1, a.u.
850.38,75.546
850.86,73.545
851.33,73.364
851.81,74.636
852.28,72.818
852.76,81
853.23,73.909
853.7,74.091
854.18,76.455
854.65,76.091
855.13,78.636
855.6,76.636
856.08,78.636
856.55,75.909
857.02,79.364
857.5,78.636
857.97,77
858.45,78.818
858.92,77
859.39,81.546
859.87,77.546
860.34,80.273
860.82,72.091
861.29,80.273
861.76,77.364
862.24,77
862.71,77.727
863.18,79.364
863.66,76.818
864.13,80.636
864.6,78.091
865.08,75.727
865.55,73.546
866.02,76.636
866.5,74.818
866.97,75.727
867.45,76.273
867.92,75.727
868.39,75.546
868.87,76.454
869.34,75.364
869.81,72.636
870.28,71.727
870.76,74.273
871.23,78.455
871.7,71.727
872.18,73
872.65,73.182
873.12,75.727
873.59,73.727
874.07,75.545
874.54,76.273
875.01,77.364
875.49,72.454
875.96,75
876.43,74.818
876.9,69.364
877.38,69.182
877.85,69.727
878.32,75
878.79,69.546
879.27,70.091
879.74,69.909
880.21,72.091
880.68,68.636
881.15,70.454
881.63,70.273
882.1,70.454
882.57,64.091
883.04,64.454
883.52,64.636
883.99,68.636
884.46,68.091
884.93,66.273
885.4,70.818
885.88,68.091
886.35,67.727
886.82,67.364
887.29,69
887.76,68.636
888.24,67.546
888.71,65.364
889.18,63.364
889.65,67.727
890.12,64.091
890.59,68.454
891.07,67
891.54,68.273
892.01,65.727
892.48,67.909
892.95,65.909
893.42,65.546
893.89,63.727
894.37,69
894.84,66.273
895.31,73
895.78,63.364
896.25,68.818
896.72,65.727
897.19,66.818
897.66,69.909
898.13,66.273
898.61,68.091
899.08,68.636
899.55,64.454
900.02,67
900.49,65.182
900.96,67
901.43,67.727
901.9,65.727
902.37,69.727
902.84,64.454
903.31,67.546
903.78,68.273
904.26,67
904.73,67.182
905.2,66.273
905.67,66.273
906.14,66.091
906.61,68.273
907.08,68.636
907.55,69.909
908.02,65.545
908.49,65.909
908.96,71.182
909.43,70.636
909.9,67
910.37,66.818
910.84,63.545
911.31,67.364
911.78,68.454
912.25,64.636
912.72,71.364
913.19,66.273
913.66,66.091
914.13,67.546
914.6,65.909
915.07,68.818
915.54,64.454
916.01,68.818
916.48,67.364
916.95,64.818
917.42,64.454
917.89,67.182
918.36,65.546
918.83,64.636
919.29,63.545
919.76,64.818
920.23,65.909
920.7,65.364
921.17,67.546
921.64,67
922.11,65.546
922.58,64.818
923.05,63
923.52,66.636
923.99,62.818
924.46,63.909
924.92,65.727
925.39,66.273
925.86,68.818
926.33,66.454
