raman_shift, int
1110.2,47.727
1110.6,47
1111.1,48.636
1111.5,47.545
1112,47.545
1112.5,49.364
1112.9,51.182
1113.4,46.818
1113.8,48.091
1114.3,49
1114.7,48.273
1115.2,49
1115.6,50.091
1116.1,48.455
1116.5,50.455
1117,46.273
1117.5,45.182
1117.9,44.818
1118.4,48.091
1118.8,47
1119.3,46.455
1119.7,47.182
1120.2,47.909
1120.6,47.727
1121.1,48.636
1121.5,44.818
1122,44.818
1122.5,47
1122.9,48.091
1123.4,45.727
1123.8,46.636
1124.3,45.364
1124.7,47.909
1125.2,48.636
1125.6,44.636
1126.1,44.273
1126.5,50.273
1127,51
1127.4,43.727
1127.9,45.909
1128.3,44.091
1128.8,46.636
1129.3,44.636
1129.7,47
1130.2,46.273
1130.6,45.727
1131.1,45.182
1131.5,47
1132,43
1132.4,47.364
1132.9,41
1133.3,46.455
1133.8,47.182
1134.2,43.364
1134.7,46.091
1135.2,43.909
1135.6,45.182
1136.1,45.182
1136.5,45.364
1137,45.727
1137.4,45.909
1137.9,42.091
1138.3,47.545
1138.8,41.727
1139.2,46.455
1139.7,48.273
1140.1,43.364
1140.6,45.364
1141,43.364
1141.5,43.182
1142,38.091
1142.4,42.091
1142.8,44.091
1143.3,42.091
1143.8,41.909
1144.2,43.545
1144.7,44.091
1145.1,46.273
1145.6,45.909
1146,42.636
1146.5,43.727
1146.9,45.909
1147.4,46.818
1147.8,42.636
1148.3,41.364
1148.7,43.909
1149.2,47.545
1149.6,43.545
1150.1,43.182
1150.5,44.636
1151,43.545
1151.4,42.273
1151.9,44.636
1152.3,44.091
1152.8,42.818
1153.2,45.182
1153.7,44.818
1154.2,40.455
1154.6,42.455
1155.1,39
1155.5,43.909
1156,44.273
1156.4,47
1156.9,43.182
1157.3,43
1157.8,41.364
1158.2,45.727
1158.7,39.182
1159.1,42.818
1159.6,43.909
1160,43.727
1160.5,43.909
1160.9,41.909
1161.4,44.091
1161.8,43.727
1162.3,40.273
1162.7,38.818
1163.2,41.727
1163.6,45.364
1164.1,44.091
1164.5,40.636
1165,40.091
1165.4,43.182
1165.9,41
1166.3,39.545
1166.8,41.182
1167.2,45.364
1167.7,40.091
1168.1,43
1168.6,40.273
1169,43.909
1169.5,42.818
1169.9,43
1170.4,43.182
1170.8,41
1171.3,44.636
1171.7,40.818
1172.2,39.545
1172.6,38.818
1173.1,40.091
1173.5,40.636
1174,41
1174.5,42.091
1174.9,42.818
1175.3,44.091
1175.8,40.273
1176.2,40.091
1176.7,41.545
1177.2,43.364
1177.6,41
1178,41.727
1178.5,37.545
1179,42.091
1179.4,41.182
1179.8,41.182
1180.3,39.909
1180.8,41.909
1181.2,41.727
1181.6,42.273
1182.1,40.273
1182.5,39.182
1183,39.909
1183.4,41.909
1183.9,39.364
1184.3,40.273
1184.8,42.273
1185.2,38.455
1185.7,39.545
1186.1,37.182
1186.6,40.455
1187,38.818
1187.5,40.818
1187.9,40.091
1188.4,38.636
1188.8,37.727
1189.3,41
1189.7,43.182
1190.2,39.727
1190.6,41.182
1191.1,42.455
1191.5,38.818
1192,39.727
1192.4,38.091
1192.9,40.636
1193.3,40.273
1193.8,39.545
1194.2,40.091
1194.7,39.364
1195.1,39.545
1195.6,42.818
1196,42.636
1196.5,40.636
1196.9,41.909
1197.4,38.455
1197.8,41.182
1198.3,40.091
1198.7,40.818
1199.2,41.727
1199.6,39.909
1200,41.727
1200.5,39.909
1201,39.909
1201.4,38.091
1201.8,38.091
1202.3,41.545
1202.7,36.091
1203.2,37.909
1203.6,40.818
1204.1,35.727
1204.5,37.909
1205,39
1205.4,40.091
1205.9,38.636
1206.3,39.909
1206.8,39.364
1207.2,38.636
1207.7,37.727
1208.1,42.273
1208.6,37
1209,37.727
1209.5,39.545
1209.9,39.727
1210.3,38.818
1210.8,40.636
1211.2,36.818
1211.7,39.727
1212.1,37.909
1212.6,42.091
1213,37.909
1213.5,39.364
1213.9,41
1214.4,38.455
1214.8,40.818
1215.3,37.182
1215.7,39.909
1216.2,37.909
1216.6,41.545
1217.1,38.455
1217.5,40.636
1218,38.273
1218.4,39.182
1218.8,39
1219.3,34.273
1219.7,36.091
1220.2,36.273
1220.6,37.909
1221.1,37.909
1221.5,39.727
1222,36.091
1222.4,39.364
1222.9,39.545
1223.3,37.545
1223.8,42.636
1224.2,40.091
1224.7,41.364
1225.1,39.909
1225.5,39.545
1226,38.818
1226.4,37
1226.9,39.364
1227.3,41
1227.8,38.273
1228.2,40.273
1228.7,39.909
1229.1,43.182
1229.6,42.455
1230,38.455
1230.5,39.545
1230.9,39.545
1231.3,38.273
1231.8,36.636
1232.2,39.909
1232.7,42.091
1233.1,39.727
1233.6,39.909
1234,39.364
1234.5,39.727
1234.9,40.818
1235.3,42.091
1235.8,37.727
1236.2,39.182
1236.7,41.909
1237.1,37.364
1237.6,41.182
1238,39
1238.5,41.545
1238.9,39.182
1239.4,39.909
1239.8,36.273
1240.2,41.727
1240.7,43.364
1241.1,40.091
1241.6,36.818
1242,39.364
1242.5,39.182
1242.9,43.182
1243.4,40.818
1243.8,41.545
1244.3,44.273
1244.7,41.364
1245.2,45.182
1245.6,41.727
1246,46.091
1246.5,44.455
1246.9,43.909
1247.4,43.364
1247.8,43.364
1248.3,44.091
1248.7,46.273
1249.2,45.182
1249.6,47.364
