raman_shift, int
cm^-1, a.u.
850.38,68.636
850.86,69.364
851.33,66.636
851.81,69.364
852.28,68.273
852.76,64.454
853.23,68.818
853.7,62.818
854.18,62.818
854.65,65.727
855.13,66.091
855.6,63.182
856.08,65.546
856.55,64.636
857.02,67.182
857.5,67
857.97,68.636
858.45,63.909
858.92,67.364
859.39,67.909
859.87,70.818
860.34,67.545
860.82,67.909
861.29,65.545
861.76,71.364
862.24,67
862.71,67.182
863.18,63.545
863.66,65.909
864.13,67.546
864.6,70.091
865.08,64.636
865.55,65.727
866.02,67.727
866.5,67.182
866.97,68.818
867.45,67.364
867.92,65.546
868.39,66.273
868.87,67.909
869.34,65
869.81,65.364
870.28,64.636
870.76,67.546
871.23,65.727
871.7,64.636
872.18,67.546
872.65,63.909
873.12,68.091
873.59,65.364
874.07,65.182
874.54,64.454
875.01,65.546
875.49,62.091
875.96,67.182
876.43,62.455
876.9,62.273
877.38,61.727
877.85,63
878.32,59.545
878.79,63.182
879.27,64.454
879.74,65.727
880.21,63.364
880.68,63
881.15,64.091
881.63,58.636
882.1,61.364
882.57,63.182
883.04,61.182
883.52,65.364
883.99,62.636
884.46,64.091
884.93,61.727
885.4,62.818
885.88,63.364
886.35,59.727
886.82,63.545
887.29,61
887.76,62.091
888.24,64.273
888.71,66.818
889.18,64.455
889.65,64.454
890.12,61.727
890.59,60.273
891.07,61.727
891.54,65
892.01,63
892.48,61.909
892.95,62.091
893.42,61.364
893.89,62.636
894.37,60.818
894.84,60.273
895.31,60.273
895.78,62.636
896.25,61.909
896.72,65.909
897.19,62.091
897.66,65.182
898.13,61.182
898.61,63
899.08,65.182
899.55,62.818
900.02,62.455
900.49,61.727
900.96,62.818
901.43,62.273
901.9,61.364
902.37,59.545
902.84,63.182
903.31,65.182
903.78,60.091
904.26,62.636
904.73,63.545
905.2,65
905.67,67.182
906.14,68.818
906.61,65
907.08,64.091
907.55,59.909
908.02,67
908.49,63.545
908.96,65.545
909.43,61.727
909.9,61.364
910.37,62.636
910.84,61.545
911.31,62.091
911.78,63.727
912.25,67.364
