raman_shift, int
cm^-1, a.u.
850.38,67.364
850.86,75.182
851.33,67.182
851.81,70.454
852.28,70.091
852.76,69.182
853.23,69.909
853.7,74.636
854.18,70.455
854.65,75
855.13,70.273
855.6,70.636
856.08,70.091
856.55,69.727
857.02,73.182
857.5,68.091
857.97,73.909
858.45,70.091
858.92,74.454
859.39,73.546
859.87,71.546
860.34,75.364
860.82,70.091
861.29,72.091
861.76,72.818
862.24,72.636
862.71,68.091
863.18,70.273
863.66,72.636
864.13,70.818
864.6,67.727
865.08,74.273
865.55,67.364
866.02,73.909
866.5,68.273
866.97,69.182
867.45,71.909
867.92,70.818
868.39,69.727
868.87,73.909
869.34,64.636
869.81,74.091
870.28,68.273
870.76,68.273
871.23,68.636
871.7,71.364
872.18,67.364
872.65,69
873.12,69.182
873.59,69
874.07,66.818
874.54,66.273
875.01,67
875.49,71
875.96,66.818
876.43,69.182
876.9,65.909
877.38,64.091
877.85,65.727
878.32,65.364
878.79,67.909
879.27,65
879.74,65.909
880.21,65.727
880.68,65
881.15,67
881.63,65.909
882.1,65.182
882.57,68.636
883.04,62.455
883.52,63.545
883.99,67.909
884.46,63
884.93,62.455
885.4,64.091
885.88,61.182
886.35,64.454
886.82,63.545
887.29,64.273
887.76,64.091
888.24,66.636
888.71,65.546
889.18,62.273
889.65,66.454
890.12,66.091
890.59,63.545
891.07,66.454
891.54,60.818
892.01,64.091
892.48,64.273
892.95,66.091
893.42,65
893.89,60.455
894.37,68.273
894.84,65.182
895.31,63.909
895.78,61.727
896.25,66.818
896.72,64.273
897.19,65.182
897.66,64.273
898.13,66.273
898.61,63.182
899.08,64.818
899.55,64.273
900.02,64.818
900.49,63.364
900.96,65.727
901.43,63
901.9,66.091
902.37,63.727
902.84,62.455
903.31,69
903.78,67.364
904.26,63.727
904.73,61.727
905.2,66.454
905.67,65
906.14,64.636
906.61,68.273
907.08,64.273
907.55,65.182
908.02,70.273
908.49,64.091
908.96,62.636
909.43,63.545
909.9,65.546
910.37,62.273
910.84,65
911.31,65.364
911.78,63
912.25,65
912.72,64.636
913.19,64.091
913.66,66.273
914.13,71.364
914.6,63.727
915.07,59
915.54,64.454
916.01,61.364
916.48,65.546
916.95,67.546
917.42,64.818
917.89,63.545
918.36,68.091
918.83,63.182
919.29,64.091
919.76,62.455
920.23,61.364
920.7,60.636
921.17,66.818
921.64,66.818
922.11,64.636
922.58,59
923.05,64.636
923.52,67.364
923.99,66.091
924.46,65.545
924.92,65.546
925.39,61.727
925.86,66.636
926.33,67.182
926.8,66.091
927.27,61.727
927.74,61.909
928.21,65.364
928.68,62.273
929.14,64.091
929.61,64.636
930.08,61.364
930.55,62.455
931.02,63.727
931.49,65.909
931.96,58.636
932.42,63.909
932.89,62.455
933.36,65.727
933.83,63.727
934.3,56.636
934.77,64.636
935.23,60.455
935.7,61.364
936.17,59.545
936.64,63.727
937.11,59.182
937.58,60.818
938.04,60.455
938.51,60.455
938.98,60.636
939.45,59.364
939.91,61.364
940.38,61.909
940.85,63
941.32,62.091
941.79,58.818
942.25,57.909
942.72,60.273
943.19,57
943.66,60.455
944.12,57.545
944.59,59.364
945.06,58.636
945.53,58.091
946,62.273
946.46,55.545
946.93,60.091
947.4,57
947.86,56.273
948.33,58.818
948.8,55.909
949.26,59.545
949.73,59.364
950.2,59
950.67,57
951.13,59.182
951.6,51.545
952.07,58.636
952.53,57.364
953,57.182
953.47,54.818
953.93,56.273
954.4,59.182
954.87,54.818
955.33,53.727
955.8,56.818
956.27,57.545
956.74,56.091
957.2,57
957.67,57
958.13,57.364
958.6,56.091
959.07,55
959.53,57.545
960,56.455
960.47,52.273
960.93,56.636
961.4,56.091
961.87,54.091
962.33,56.091
962.8,57.545
963.26,55.909
963.73,53.182
964.2,55.364
964.66,55.182
965.13,57.727
965.59,55.545
966.06,56.636
966.52,55.364
966.99,55
967.46,56.455
967.92,52.273
968.39,55.364
968.86,55
969.32,54.273
969.78,53.182
970.25,56.455
970.72,50.455
971.18,52.818
971.65,51
972.11,51.364
972.58,52.818
973.04,54.636
973.51,54.636
973.98,52.636
974.44,52.818
974.9,55.182
975.37,53.545
975.84,52.818
976.3,52.091
976.77,49.909
977.23,53.364
977.7,51.909
978.16,52.091
978.63,49.909
979.09,53
979.56,54.636
980.02,51.727
980.49,51.545
980.95,52.273
981.41,51.727
981.88,55.727
982.35,51.182
982.81,51.364
983.27,50.455
983.74,51.727
984.2,53.545
984.67,54.455
985.13,51.364
985.6,51.909
986.06,51
986.52,50.273
986.99,55.545
987.45,51.182
987.92,52.273
988.38,49
988.85,51.182
989.31,52.455
989.78,45.727
990.24,52.273
990.7,51.727
991.17,51.182
991.63,54.273
992.1,52.091
992.56,50.091
993.02,51.727
993.49,52.091
993.95,49.727
994.41,53.727
994.88,51.182
995.34,48.636
995.8,52.273
996.27,52.455
996.73,49.909
997.2,51
997.66,52.091
998.12,47.909
998.59,52.273
999.05,51
999.51,49.727
999.98,47.182
1000.4,53.545
1000.9,48.818
1001.4,50.818
1001.8,51.727
1002.3,52.091
1002.8,51.545
1003.2,53.182
1003.7,54.273
1004.1,49.909
1004.6,52.091
1005.1,47.545
1005.5,50.636
1006,53.182
1006.5,50.636
1006.9,50.091
1007.4,52.818
1007.9,48.636
1008.3,47.909
1008.8,53.545
1009.2,52.636
1009.7,49.182
1010.2,52.091
1010.6,51.182
1011.1,48.273
1011.5,48.818
1012,49.727
1012.5,53.545
1012.9,45.182
1013.4,51.182
1013.9,53.545
1014.3,51.909
1014.8,49.182
1015.2,53
1015.7,51.909
1016.2,48.818
1016.6,47.545
1017.1,52.273
1017.6,53
1018,52.091
1018.5,51.909
1018.9,48.636
1019.4,54.636
1019.9,49.727
1020.3,51
1020.8,53.727
1021.2,57.545
1021.7,49
1022.2,54.818
1022.6,50.273
1023.1,55.545
1023.6,50.818
1024,52.455
1024.5,52.636
1025,54.818
1025.4,54.273
1025.9,57
1026.3,50.273
1026.8,52.818
1027.2,55.545
1027.7,52.636
1028.2,52.818
1028.6,56.273
1029.1,53.909
1029.6,57.727
1030,53
1030.5,53.727
1030.9,55.727
1031.4,62.455
1031.9,56.273
1032.3,60.455
1032.8,56.273
1033.2,58.455
1033.7,57.364
1034.2,60.636
1034.6,63.727
1035.1,57.364
1035.5,60.818
1036,59.182
1036.5,60.636
1036.9,59.545
1037.4,62.636
1037.8,62.455
1038.3,55.364
1038.8,60.273
1039.2,62.455
1039.7,59.364
1040.2,61.727
1040.6,58.818
1041.1,61
1041.5,58.273
1042,58.818
1042.5,58.636
1042.9,60.455
1043.4,61.727
1043.8,61
1044.3,59.727
1044.8,63.182
1045.2,59.727
1045.7,64.091
1046.1,63
1046.6,57.545
1047.1,59.182
1047.5,64.091
1048,61
1048.4,62.636
1048.9,58.636
1049.4,69.182
1049.8,66.818
1050.3,67.364
1050.7,67.364
1051.2,66.091
1051.7,69.727
1052.1,75.182
1052.6,77.727
1053,78.455
1053.5,78.273
1054,85
1054.4,87.364
1054.9,89.909
1055.3,101.91
1055.8,99.727
1056.2,104.09
1056.7,110.82
1057.2,110.45
1057.6,118.64
1058.1,125
1058.5,126.09
1059,138.27
1059.5,147.36
1059.9,152.82
1060.4,156.46
1060.8,161.91
1061.3,163.36
