raman_shift, int
cm^-1, a.u.
850.38,69.727
850.86,71.364
851.33,73.364
851.81,73.364
852.28,71.909
852.76,72.818
853.23,72.454
853.7,74.818
854.18,73.546
854.65,74.818
855.13,73.182
855.6,74.636
856.08,73.182
856.55,75.364
857.02,81.545
857.5,79.364
857.97,77
858.45,76.091
858.92,77.545
859.39,76.454
859.87,78.091
860.34,78.273
860.82,80.091
861.29,75.364
861.76,79
862.24,78.636
862.71,77.909
863.18,77.364
863.66,72.454
864.13,75.909
864.6,75.727
865.08,73.727
865.55,77
866.02,75.182
866.5,71.727
866.97,76.818
867.45,71.182
867.92,72.091
868.39,70.454
868.87,73.364
869.34,69.182
869.81,74.636
870.28,68.818
870.76,68.273
871.23,67.364
871.7,69.545
872.18,69.909
872.65,71
873.12,71.182
873.59,66.273
874.07,66.091
874.54,66.454
875.01,64.455
875.49,70.273
875.96,67.364
876.43,67.182
876.9,67.182
877.38,66.273
877.85,63.909
878.32,66.454
878.79,64.636
879.27,64.636
879.74,67
880.21,60.818
880.68,61.909
881.15,64.636
881.63,63
882.1,61
882.57,61
883.04,63.909
883.52,65.546
883.99,62.636
884.46,62.636
884.93,61.364
885.4,63.727
885.88,59.909
886.35,59.182
886.82,65.545
887.29,61
887.76,58.455
888.24,59.364
888.71,58.636
889.18,62.636
889.65,61.364
890.12,60.273
890.59,60.636
891.07,59.545
891.54,65.364
892.01,59.727
892.48,58.818
892.95,58.273
893.42,56.636
893.89,54.818
894.37,61.727
894.84,59.364
895.31,59.182
895.78,57.364
896.25,58.091
896.72,57.545
897.19,60.455
897.66,60.455
898.13,63.364
898.61,57
899.08,60.091
899.55,63.727
900.02,60.636
900.49,57
900.96,56.455
901.43,58.273
901.9,61.364
902.37,58.818
902.84,64.091
903.31,57
903.78,58.455
904.26,57.727
904.73,57.364
905.2,60.636
905.67,62.091
906.14,62.273
906.61,57.909
907.08,61.364
907.55,61.182
908.02,60.455
908.49,59.364
908.96,59.909
909.43,61.364
909.9,62.273
910.37,60.091
910.84,59.182
911.31,61.727
911.78,59.909
912.25,59.364
912.72,59.909
913.19,58.273
913.66,58.091
914.13,59.182
914.6,59
915.07,61.364
915.54,65.546
916.01,61.364
916.48,57.909
916.95,60.273
917.42,56.818
917.89,60.273
918.36,59.727
918.83,57.909
919.29,61.727
919.76,58.091
920.23,59.182
920.7,57.909
921.17,58.818
921.64,60.818
922.11,58.091
922.58,59.909
923.05,57.545
923.52,58.636
923.99,58.636
924.46,59.545
924.92,60.636
925.39,56.636
925.86,60.818
926.33,56.818
926.8,57.545
927.27,54.818
927.74,57.909
928.21,54.091
928.68,51.909
929.14,58.273
929.61,55.364
930.08,55
930.55,54.636
931.02,56.455
931.49,56.273
931.96,57.364
932.42,61
932.89,56.636
933.36,58.636
933.83,59.545
934.3,51.909
934.77,57.727
935.23,57.182
935.7,55.545
936.17,57.727
936.64,55.909
937.11,58.455
937.58,59
938.04,55.182
938.51,57.909
938.98,53.545
939.45,57.909
939.91,56.273
940.38,54.455
940.85,54.455
941.32,55.727
941.79,56.818
942.25,55
942.72,53
943.19,55.182
943.66,57.545
944.12,55.182
944.59,51.182
945.06,55.909
945.53,53.727
946,55.727
946.46,53.727
946.93,54.091
947.4,52.273
947.86,53.545
948.33,56.273
948.8,54.455
949.26,54.636
949.73,52.091
950.2,53.909
950.67,53.545
951.13,52.636
951.6,53.364
952.07,56.455
952.53,52.818
953,54.818
953.47,49.909
953.93,57.182
954.4,49.364
954.87,52.818
955.33,50.455
955.8,55.727
956.27,51.182
956.74,51.545
957.2,53.727
957.67,55
958.13,53.909
958.6,52.636
959.07,49.364
959.53,48.091
960,50.273
960.47,51.364
960.93,50.818
961.4,50.636
961.87,52.636
962.33,56.636
962.8,50.455
963.26,52.091
963.73,51
964.2,47.727
964.66,51.727
965.13,52.091
965.59,50.455
966.06,54.091
966.52,51.545
966.99,49.545
967.46,56.455
967.92,55.909
968.39,49.545
968.86,49.909
969.32,50.455
969.78,53
970.25,50.091
970.72,50.273
971.18,49.545
971.65,53.545
972.11,52.455
972.58,49.909
973.04,51.727
973.51,51.909
973.98,49.909
974.44,51.364
974.9,49.545
975.37,48.091
975.84,52.091
976.3,46.273
976.77,50.636
977.23,50.091
977.7,51.727
978.16,49.727
978.63,49.182
979.09,50.091
979.56,52.273
980.02,48.455
980.49,48.818
980.95,49.545
981.41,47
981.88,50.636
982.35,50.091
982.81,51
983.27,47.182
983.74,49.182
984.2,50.636
984.67,49.909
985.13,49.545
985.6,49.727
986.06,51.182
986.52,51.909
986.99,48.636
987.45,49.182
987.92,49.364
988.38,50.455
988.85,51.545
989.31,52.636
989.78,46.273
990.24,48.091
990.7,51
991.17,47.727
991.63,48.636
992.1,50.455
992.56,49.182
993.02,46.091
993.49,50.818
993.95,44.636
994.41,50.636
994.88,49.909
995.34,48.273
995.8,48.455
996.27,51.727
996.73,48.091
997.2,48.455
997.66,50.818
998.12,49.727
998.59,49.909
999.05,49.909
999.51,51.182
999.98,51.364
1000.4,45.909
1000.9,53
1001.4,46.273
1001.8,47
1002.3,51
1002.8,50.636
1003.2,49.182
1003.7,48.273
1004.1,47.909
1004.6,47
1005.1,47.545
1005.5,47.727
1006,46.636
1006.5,51.182
1006.9,44.455
1007.4,48.091
1007.9,48.455
1008.3,51.182
1008.8,48.455
1009.2,50.091
1009.7,49.545
1010.2,50.818
1010.6,48.091
1011.1,49.545
1011.5,48.091
1012,50.091
1012.5,47.182
1012.9,50.091
1013.4,51.545
1013.9,52.091
1014.3,51.182
1014.8,49.727
1015.2,47.909
1015.7,48.091
1016.2,49.727
1016.6,50.818
1017.1,44.273
1017.6,48.091
1018,49.364
1018.5,51.364
1018.9,46.636
1019.4,51.545
1019.9,51.182
1020.3,49
1020.8,49.909
1021.2,48.818
1021.7,50.273
1022.2,49.909
1022.6,49.182
1023.1,49.364
1023.6,48.273
1024,51.545
1024.5,48.273
1025,50.818
1025.4,49.545
1025.9,47.909
1026.3,48.818
1026.8,50.636
1027.2,52.091
1027.7,52.636
1028.2,51
1028.6,52.273
1029.1,52.636
1029.6,53.182
1030,54.818
