raman_shift, int
1166.8,41.545
1167.2,43
1167.7,39.364
1168.1,39.182
1168.6,42.636
1169,39.545
1169.5,39.364
1169.9,41.545
1170.4,43.909
1170.8,38.273
1171.3,43
1171.7,40.273
1172.2,38.273
1172.6,38.273
1173.1,41.182
1173.5,38.818
1174,37.909
1174.5,41.182
1174.9,43.727
1175.3,41.909
1175.8,43.182
1176.2,43.545
1176.7,40.273
1177.2,35.364
1177.6,37.727
1178,38.273
1178.5,41
1179,40.818
1179.4,39.182
1179.8,39.727
1180.3,38.273
1180.8,36.818
1181.2,38.636
1181.6,39
1182.1,38.455
1182.5,40.455
1183,37.545
1183.4,39.364
1183.9,36.636
1184.3,41.182
1184.8,37
1185.2,37.545
1185.7,39.727
1186.1,41
1186.6,38.636
1187,38.818
1187.5,38.091
1187.9,41.182
1188.4,39.727
1188.8,39
1189.3,38.818
1189.7,39.545
1190.2,38.273
1190.6,37.545
1191.1,37.364
1191.5,34.636
1192,34.091
1192.4,39.364
1192.9,33.364
1193.3,36.273
1193.8,37
1194.2,40.455
1194.7,36.455
1195.1,36.455
1195.6,37.182
1196,37.182
1196.5,40.091
1196.9,37.545
1197.4,34.091
1197.8,38.455
1198.3,39.727
1198.7,39.364
1199.2,37.727
1199.6,36.455
1200,40.455
1200.5,37.182
1201,36.273
1201.4,38.273
1201.8,39.727
1202.3,40.273
1202.7,37.364
1203.2,36.636
1203.6,38.818
1204.1,37.727
1204.5,36.455
1205,36.636
1205.4,36.818
1205.9,37.909
1206.3,39
1206.8,35
1207.2,35.545
1207.7,38.455
1208.1,38.455
1208.6,37.727
1209,38.455
1209.5,38.455
1209.9,38.818
1210.3,37.545
1210.8,38.273
1211.2,39.727
1211.7,37.545
1212.1,38.818
1212.6,35.909
1213,35.727
1213.5,37.545
1213.9,39.909
1214.4,37.545
1214.8,35.909
1215.3,39.364
1215.7,37.182
1216.2,38.455
1216.6,37.364
1217.1,35.909
1217.5,36.091
1218,33.364
1218.4,37.909
1218.8,38.273
1219.3,35.364
1219.7,36.636
1220.2,37.727
1220.6,37.727
1221.1,36.273
1221.5,40.091
1222,38.273
1222.4,34.091
1222.9,39.364
1223.3,34.091
1223.8,38.091
1224.2,33.182
1224.7,36.455
1225.1,35.727
1225.5,33.364
1226,41.364
1226.4,36.455
1226.9,36.273
1227.3,38.818
1227.8,37.727
1228.2,34.455
1228.7,38.091
1229.1,36.455
1229.6,36.273
1230,35.909
1230.5,35.727
1230.9,37.545
1231.3,34.636
1231.8,37.182
1232.2,35.545
1232.7,40.091
1233.1,34.818
1233.6,35
1234,35
1234.5,38.636
1234.9,36.818
1235.3,36.636
1235.8,34.455
1236.2,37.727
1236.7,34.636
1237.1,33.545
1237.6,33.545
1238,39.909
1238.5,34.818
1238.9,37.909
1239.4,35.364
1239.8,36.273
1240.2,38.636
1240.7,34.273
1241.1,36.273
1241.6,38.273
1242,38.636
1242.5,35.364
1242.9,36.091
1243.4,40.273
1243.8,38.636
1244.3,39.727
1244.7,37
1245.2,35.727
1245.6,37.182
1246,35.909
1246.5,38.455
1246.9,38.636
1247.4,38.818
1247.8,39.182
1248.3,36.455
1248.7,42.818
1249.2,41
1249.6,39.545
