raman_shift, int
cm^-1, a.u.
850.38,70.091
850.86,72.455
851.33,75
851.81,70.636
852.28,73
852.76,75
853.23,72.454
853.7,71.364
854.18,70.636
854.65,69.546
855.13,72.454
855.6,74.091
856.08,67.546
856.55,70.454
857.02,75.727
857.5,73
857.97,72.454
858.45,71.546
858.92,71.909
859.39,75.545
859.87,73
860.34,71.182
860.82,72.818
861.29,70.454
861.76,71.727
862.24,71.545
862.71,73.727
863.18,78.636
863.66,72.818
864.13,70.636
864.6,77.364
865.08,74.091
865.55,72.636
866.02,76.273
866.5,72.818
866.97,76.818
867.45,74.636
867.92,70.818
868.39,76.454
868.87,72.455
869.34,70.818
869.81,73.364
870.28,74.454
870.76,74.818
871.23,76.455
871.7,77.727
872.18,77.364
872.65,71.727
873.12,73.546
873.59,75
874.07,71.727
874.54,75.546
875.01,76.455
875.49,73.364
875.96,77.727
876.43,71.727
876.9,73.546
877.38,70.273
877.85,72.636
878.32,72.636
878.79,67.909
879.27,77.364
879.74,70.818
880.21,69.546
880.68,69.727
881.15,70.091
881.63,71.182
882.1,67.909
882.57,70.818
883.04,70.091
883.52,66.818
883.99,68.091
884.46,63
884.93,66.454
885.4,65.546
885.88,70.818
886.35,69.182
886.82,66.091
887.29,68.818
887.76,67.909
888.24,68.454
888.71,71
889.18,67.727
889.65,69.909
890.12,67.182
890.59,67.364
891.07,69.182
891.54,71.727
892.01,71.909
892.48,71.364
892.95,67.182
893.42,70.454
893.89,68.818
894.37,70.455
894.84,67.364
895.31,70.091
895.78,68.455
896.25,68.091
896.72,69.364
897.19,71.545
897.66,69.545
898.13,70.273
898.61,70.636
899.08,69
899.55,70.273
900.02,66.454
900.49,71.364
900.96,70.818
901.43,68.454
901.9,68.273
902.37,65.727
902.84,70.273
903.31,68.636
903.78,72.091
904.26,73.546
904.73,69.364
905.2,70.454
905.67,72.273
906.14,72.091
906.61,70.818
907.08,67
907.55,68.636
908.02,71.545
908.49,72.818
908.96,71
909.43,68.091
909.9,74.636
910.37,70.273
910.84,70.636
911.31,71
911.78,69.545
912.25,70.454
912.72,71.182
913.19,70.091
913.66,68.273
914.13,71.182
914.6,70.636
915.07,68.273
915.54,71.364
916.01,70.091
916.48,69.909
916.95,68.818
917.42,70.273
917.89,75.182
918.36,67.909
918.83,67.546
919.29,71
919.76,71.546
920.23,70.636
920.7,68.636
921.17,71.182
921.64,68.454
922.11,70.455
922.58,68.636
923.05,67.545
923.52,68.454
923.99,70.273
924.46,69.546
924.92,69.182
925.39,70.636
925.86,73
926.33,69
926.8,69.727
927.27,66.454
927.74,70.455
928.21,66.818
928.68,67.546
929.14,66.636
