raman_shift, int
cm^-1, a.u.
850.38,76.273
850.86,80.455
851.33,79.546
851.81,78.454
852.28,77.727
852.76,79.364
853.23,79.727
853.7,83.182
854.18,87.364
854.65,85.727
855.13,81.364
855.6,78.818
856.08,90.091
856.55,85.364
857.02,86.091
857.5,83.546
857.97,84.091
858.45,79.182
858.92,84.454
859.39,83.909
859.87,87
860.34,84.818
860.82,83.364
861.29,87.364
861.76,87.727
862.24,84.273
862.71,83.364
863.18,83.909
863.66,83.546
864.13,78.273
864.6,84.273
865.08,82.818
865.55,83.364
866.02,79.727
866.5,84.273
866.97,78.818
867.45,79.909
867.92,81.364
868.39,78.454
868.87,80.455
869.34,81.727
869.81,82.636
870.28,76.818
870.76,79.909
871.23,81
871.7,79.909
872.18,81.546
872.65,79.727
873.12,79.182
873.59,80.636
874.07,79.364
874.54,77.909
875.01,80.091
875.49,77
875.96,79.364
876.43,78.091
876.9,75.182
877.38,72.818
877.85,77.727
878.32,74.636
878.79,73.545
879.27,75.364
879.74,75.727
880.21,73.546
880.68,75.182
881.15,69.727
881.63,71
882.1,74.818
882.57,71.546
883.04,75.182
883.52,71.364
883.99,69.364
884.46,74.636
884.93,70.091
885.4,73.727
885.88,69.727
886.35,73.545
886.82,69.727
887.29,67.546
887.76,73
888.24,73
888.71,74.636
889.18,68.273
889.65,69.364
890.12,68.636
890.59,73.182
891.07,67.909
891.54,76.091
892.01,68.636
892.48,71.727
892.95,71.546
893.42,71
893.89,71.727
894.37,69.727
894.84,71.364
895.31,67.727
895.78,71.727
896.25,76.091
896.72,70.818
897.19,68.091
897.66,66.818
898.13,70.273
898.61,70.273
899.08,71
899.55,69.546
900.02,72.454
900.49,73.182
900.96,66.636
901.43,69.909
901.9,68.273
902.37,69.364
902.84,69.909
903.31,68.091
903.78,72.273
904.26,68.454
904.73,71.727
905.2,69.909
905.67,67.546
906.14,72.454
906.61,73.727
907.08,74.455
907.55,73.727
908.02,70.455
908.49,76.454
908.96,70.454
909.43,67.727
909.9,66.818
910.37,69.727
910.84,73.727
911.31,70.455
911.78,71.545
912.25,71.364
912.72,67
913.19,70.091
913.66,73.727
914.13,69.182
914.6,70.091
915.07,69.182
915.54,71.909
916.01,72.273
916.48,69.909
916.95,69.546
917.42,70.818
917.89,69.727
918.36,70.455
918.83,69.546
919.29,68.818
919.76,68.818
920.23,67.727
920.7,75.182
921.17,67.182
921.64,69.909
922.11,68.091
922.58,69
923.05,68.091
923.52,65.545
923.99,67.909
924.46,69.545
924.92,69.727
925.39,72.091
925.86,66.818
926.33,65.545
926.8,69.546
927.27,69.727
927.74,66.273
928.21,69.182
928.68,68.455
929.14,65.364
929.61,65
930.08,68.818
930.55,64.636
931.02,66.273
931.49,67.909
931.96,64.636
932.42,68.818
932.89,67.546
933.36,64.454
933.83,64.091
934.3,67.364
934.77,63.182
935.23,68.455
935.7,65.364
936.17,63.909
936.64,67.909
937.11,63.364
937.58,64.454
938.04,65.909
938.51,65.727
938.98,66.455
939.45,63.545
939.91,61.364
940.38,61.364
940.85,63.909
941.32,64.454
941.79,63.364
942.25,63.182
942.72,59.545
943.19,67.364
943.66,63
944.12,61.909
944.59,61.364
945.06,64.636
945.53,60.818
946,63.545
946.46,62.273
946.93,63.727
947.4,60.636
947.86,61.727
948.33,59.182
948.8,62.636
949.26,63
949.73,61.364
950.2,65.364
950.67,59.727
951.13,64.818
951.6,60.455
952.07,61
952.53,64.455
953,63.182
953.47,61
953.93,61.909
954.4,60.273
954.87,60.091
955.33,59
955.8,58.636
956.27,59.727
956.74,62.636
957.2,60.273
957.67,57.727
958.13,57.727
958.6,61.545
959.07,63.727
959.53,59.364
960,60.273
960.47,56.455
960.93,60.091
961.4,63.909
961.87,57.909
962.33,59.909
962.8,61.364
963.26,59.727
963.73,61.545
964.2,57
964.66,59.182
965.13,60.455
965.59,58.818
966.06,57.545
966.52,60.636
966.99,58.818
967.46,60.273
967.92,58.091
968.39,56.636
968.86,60.455
969.32,60.273
969.78,60.636
970.25,58.273
970.72,61
971.18,56.273
971.65,60.273
972.11,58.455
972.58,57.364
973.04,56.818
973.51,56.818
973.98,55.545
974.44,61.909
974.9,57.909
975.37,56.091
975.84,54.818
976.3,59.545
976.77,63.727
977.23,57.727
977.7,56.273
978.16,58.636
978.63,60.091
979.09,59.364
979.56,59.364
980.02,59.364
980.49,60.273
980.95,57.909
981.41,53.909
981.88,58.091
982.35,59.364
982.81,57.364
983.27,58.091
983.74,55.182
984.2,58.636
984.67,58.636
985.13,54.273
985.6,59
986.06,60.636
986.52,60.818
986.99,57.727
987.45,58.091
987.92,54.818
988.38,56.636
988.85,57
989.31,55.545
989.78,55.364
990.24,56.818
990.7,59.182
991.17,59.727
991.63,56.818
992.1,53.182
992.56,56.273
993.02,56.818
993.49,54.455
993.95,53.545
