raman_shift, int
cm^-1, a.u.
850.38,79.909
850.86,81.364
851.33,85.364
851.81,83.727
852.28,83.364
852.76,80.091
853.23,81.182
853.7,83.364
854.18,79.909
854.65,84.818
855.13,82.454
855.6,79.182
856.08,85.364
856.55,82.818
857.02,80.818
857.5,86.454
857.97,84.091
858.45,84.091
858.92,83.182
859.39,85.727
859.87,85.727
860.34,86.273
860.82,82.818
861.29,79.909
861.76,83.364
862.24,86.818
862.71,80.818
863.18,79
863.66,83.182
864.13,83.364
864.6,83
865.08,85.182
865.55,83.909
866.02,86.273
866.5,83.546
866.97,83.182
867.45,81.909
867.92,81
868.39,81.182
868.87,80.273
869.34,82.455
869.81,80.818
870.28,79
870.76,80.636
871.23,75.727
871.7,77.909
872.18,81.182
872.65,82.273
873.12,79.546
873.59,79.727
874.07,77.364
874.54,73.909
875.01,73.182
875.49,75.909
875.96,80.818
876.43,76.273
876.9,76.454
877.38,73
877.85,77.545
878.32,73.909
878.79,72.636
879.27,73.909
879.74,74.273
880.21,75.545
880.68,74.454
881.15,72.636
881.63,72.636
882.1,72.454
882.57,73.909
883.04,71.909
883.52,66.273
883.99,71.909
884.46,73
884.93,74.273
885.4,68.455
885.88,73.727
886.35,72.091
886.82,71.909
887.29,74.818
887.76,65.545
888.24,70.454
888.71,72.091
889.18,71.909
889.65,72.636
890.12,69
890.59,67.545
891.07,69.364
891.54,69.727
892.01,71.182
892.48,70.091
892.95,71.364
893.42,67.727
893.89,66.454
894.37,71.909
894.84,69
895.31,67.364
895.78,71
896.25,70.091
896.72,71.364
897.19,71.909
897.66,72.636
898.13,73.546
898.61,67
899.08,71.545
899.55,65.727
900.02,65.182
900.49,69.546
900.96,63.364
901.43,65.727
901.9,69.364
902.37,68.636
902.84,70.454
903.31,66.454
903.78,67.909
904.26,70.273
904.73,71.182
905.2,68.454
905.67,72.636
906.14,69.364
906.61,68.091
907.08,71.182
907.55,71
908.02,65.364
908.49,69.909
908.96,72.091
909.43,67
909.9,71.545
910.37,67.364
910.84,69
911.31,67.727
911.78,70.091
912.25,70.091
912.72,72.273
913.19,67.182
913.66,72.455
914.13,68.636
914.6,72.091
915.07,68.273
915.54,67.546
916.01,68.273
916.48,66.273
916.95,73
917.42,67.727
917.89,70.273
918.36,73.364
918.83,71.546
919.29,67.364
919.76,66.818
920.23,68.818
920.7,68.818
921.17,68.454
921.64,65.546
922.11,67.182
922.58,71.182
923.05,67.546
923.52,67.182
923.99,68.818
924.46,68.091
924.92,63.182
925.39,70.273
925.86,71.909
926.33,68.636
926.8,65.364
927.27,62.273
927.74,70.636
928.21,59.727
928.68,71
929.14,66.091
929.61,67.727
930.08,69
930.55,67.546
931.02,66.636
931.49,68.818
931.96,68.273
932.42,63.727
932.89,67.182
933.36,67.364
933.83,66.091
934.3,68.818
934.77,67
935.23,66.091
935.7,59.727
936.17,65.727
936.64,63.182
937.11,62.455
937.58,66.455
938.04,63.182
938.51,66.091
938.98,67.364
939.45,65.364
939.91,65.364
940.38,64.636
940.85,61.364
941.32,65
941.79,59.909
942.25,63.545
942.72,64.454
943.19,66.454
943.66,60.091
944.12,57.909
944.59,62.273
945.06,60.455
945.53,59.182
946,58.091
946.46,66.091
946.93,63
947.4,64.273
947.86,61.364
948.33,60.636
948.8,61.727
949.26,66.455
949.73,59.909
950.2,62.273
950.67,62.636
951.13,59.364
951.6,63.727
952.07,61.545
952.53,61.545
953,58.273
953.47,62.455
953.93,59.182
954.4,59
954.87,61.727
955.33,58.273
955.8,61
956.27,60.636
956.74,57.364
957.2,61
957.67,57.545
958.13,59.545
958.6,59.182
959.07,57.364
959.53,58.273
960,56.636
960.47,59.364
960.93,60.455
961.4,62.091
961.87,61.545
962.33,58.818
962.8,63.364
963.26,58.455
963.73,61
964.2,57.727
964.66,56.818
965.13,57.364
965.59,57.909
966.06,58.091
966.52,58.091
966.99,60.818
967.46,60.273
967.92,55.909
968.39,60.273
968.86,54.455
969.32,56.455
969.78,58.636
970.25,55.364
970.72,57.545
971.18,59
971.65,52.818
972.11,56.455
972.58,59
973.04,56.091
973.51,55
973.98,57.909
974.44,55.909
974.9,55.727
975.37,56.636
975.84,54.455
976.3,56.455
976.77,54.455
977.23,54.818
977.7,56.455
978.16,53.909
978.63,58.818
979.09,54.091
979.56,55.364
980.02,55.182
980.49,58.091
980.95,58.636
981.41,60.455
981.88,55.545
982.35,56.818
982.81,56.455
983.27,55.909
983.74,55.727
984.2,55.909
984.67,57.727
985.13,61.182
985.6,58.455
986.06,55.364
986.52,54.273
986.99,58.636
987.45,59
987.92,56.455
988.38,56.636
988.85,57.182
989.31,60.455
989.78,54.818
990.24,51.909
990.7,58.818
991.17,58.455
991.63,54.455
992.1,55.727
992.56,57.182
993.02,59.182
993.49,54.636
993.95,51.909
994.41,56.455
994.88,57
995.34,54.273
995.8,55.909
996.27,57.727
996.73,54.455
997.2,61.364
997.66,51.182
998.12,52.818
998.59,53.909
999.05,55
999.51,56.455
999.98,57.364
1000.4,56.455
1000.9,53.909
1001.4,55.727
1001.8,53.909
1002.3,55.727
1002.8,55
1003.2,52.273
1003.7,57.909
1004.1,52.091
1004.6,56.091
1005.1,54.636
1005.5,54.091
1006,54.818
1006.5,55.545
1006.9,58.636
1007.4,55.909
1007.9,54.818
