raman_shift, int
1063.1,322.09
1063.6,323.18
1064,330.09
1064.5,343.91
1065,351.55
1065.4,359.36
1065.9,362.45
1066.3,357.91
1066.8,370.64
1067.2,365
1067.7,377.55
1068.2,369.91
1068.6,375.73
1069.1,383
1069.5,373.91
1070,366.82
1070.5,357.18
1070.9,371.73
1071.4,367.55
1071.8,355.18
1072.3,349
1072.8,351
1073.2,338.45
1073.7,335.91
1074.1,323.18
1074.6,321.73
1075,307.73
1075.5,297.91
1076,293.73
1076.4,287.18
1076.9,280.09
1077.3,270.27
1077.8,264.27
1078.2,249.73
1078.7,247
1079.2,235
1079.6,227.91
1080.1,221.36
1080.5,208.64
1081,210.09
1081.4,197.54
1081.9,187
1082.4,175.73
1082.8,171.73
1083.3,170.46
1083.7,159.54
1084.2,153.73
1084.6,151.54
1085.1,144.82
1085.6,131.18
1086,129
1086.5,123.91
1086.9,118.82
1087.4,114.27
1087.8,110.82
1088.3,108.09
1088.8,97
1089.2,101.36
1089.7,97
1090.1,89.546
1090.6,87.182
1091,86.273
1091.5,84.454
1092,78.818
1092.4,74.818
1092.9,75.909
1093.3,70.091
1093.8,69.364
1094.2,65.909
1094.7,68.454
1095.1,65.727
1095.6,63.182
1096.1,57.545
1096.5,61.364
1097,58.273
1097.4,57.727
1097.9,58.455
1098.3,58.455
1098.8,55.364
1099.2,53
1099.7,56.636
1100.2,51.364
1100.6,54.636
1101.1,52.455
1101.5,49.727
1102,49.182
1102.4,51.545
1102.9,50.455
1103.3,48.091
1103.8,48.455
1104.3,48.636
1104.7,49.364
1105.2,51
1105.6,50.273
1106.1,45
1106.5,45.909
1107,48.273
1107.5,44.818
1107.9,48.455
1108.4,49
1108.8,45.727
1109.3,45.727
1109.7,47.545
1110.2,47.364
1110.6,45.909
1111.1,46.636
1111.5,43.727
1112,43.364
1112.5,46.091
1112.9,46.273
1113.4,44.818
1113.8,40.273
1114.3,47.182
1114.7,47.909
1115.2,47.545
1115.6,46.455
1116.1,44.273
1116.5,45.909
1117,45.182
1117.5,42.455
1117.9,46.091
1118.4,43.182
1118.8,45.909
1119.3,43.364
1119.7,43.182
1120.2,42.636
1120.6,41.909
1121.1,43.909
1121.5,43.909
1122,41.182
1122.5,44.273
1122.9,45.364
1123.4,43.182
1123.8,43
1124.3,44.636
1124.7,42.636
1125.2,43.909
1125.6,43.727
1126.1,46.091
1126.5,47
1127,41.545
1127.4,45.364
1127.9,39.182
1128.3,40.636
1128.8,42.091
1129.3,41.909
1129.7,38.818
1130.2,45.364
1130.6,41.909
1131.1,41.182
1131.5,45.727
1132,41
1132.4,44.091
1132.9,42.818
1133.3,42.818
1133.8,43
1134.2,43.545
1134.7,41.545
1135.2,44.273
1135.6,41.545
1136.1,44.091
1136.5,41.909
1137,41.727
1137.4,42.818
1137.9,40.455
1138.3,41.909
1138.8,43.182
1139.2,41.727
1139.7,39.909
1140.1,41.909
1140.6,39.909
1141,40.455
1141.5,44.091
1142,40.273
1142.4,39.909
1142.8,46.273
1143.3,39
1143.8,43
1144.2,38.455
1144.7,41.545
1145.1,39.909
1145.6,42.455
1146,43.182
1146.5,38.636
1146.9,42.636
1147.4,38.091
1147.8,43.364
1148.3,40.455
1148.7,43.364
1149.2,42.091
1149.6,40.091
1150.1,41.909
1150.5,43.727
1151,39
1151.4,42.818
1151.9,37.909
1152.3,40.818
1152.8,44.091
1153.2,43.727
1153.7,43.727
1154.2,37.182
1154.6,43.182
1155.1,37.182
1155.5,42.818
1156,39.182
1156.4,38.636
1156.9,39.545
1157.3,42.455
1157.8,38.636
1158.2,38.636
1158.7,39.909
1159.1,41.545
1159.6,38.091
1160,40.273
1160.5,42.636
1160.9,39.364
1161.4,40.455
1161.8,38.818
1162.3,40.455
1162.7,41
1163.2,37.545
1163.6,39.182
1164.1,37.364
1164.5,37.727
1165,40.636
1165.4,40.636
1165.9,37.727
1166.3,40.818
1166.8,36.818
1167.2,39
1167.7,40.818
1168.1,38.091
1168.6,38.818
1169,36.273
1169.5,38.273
1169.9,40.273
1170.4,40.273
1170.8,38.818
1171.3,41
1171.7,38.636
1172.2,38.818
1172.6,40.818
1173.1,39.364
1173.5,37.545
1174,39.909
1174.5,34.818
1174.9,38.455
1175.3,37.727
1175.8,39.727
1176.2,37.364
1176.7,37.545
1177.2,37.364
1177.6,33.909
1178,36.455
1178.5,38.818
1179,40.273
1179.4,35.364
1179.8,35.909
1180.3,37.545
1180.8,35.909
1181.2,35.545
1181.6,40.455
1182.1,36.818
1182.5,37.545
1183,36.455
1183.4,37.909
1183.9,38.273
1184.3,38.636
1184.8,34.636
1185.2,38.636
1185.7,39
1186.1,38.091
1186.6,35.545
1187,36.273
1187.5,37
1187.9,38.273
1188.4,34.455
1188.8,38.455
1189.3,36.636
1189.7,37.545
1190.2,39.545
1190.6,39.909
1191.1,37.909
1191.5,40.091
1192,39.364
1192.4,37.182
1192.9,34.636
1193.3,42.455
1193.8,39.182
1194.2,38.455
1194.7,36.273
1195.1,36.091
1195.6,35.909
1196,39.545
1196.5,36.818
1196.9,37.727
1197.4,35.545
1197.8,37.364
1198.3,37.545
1198.7,36.455
1199.2,35.545
1199.6,36.273
1200,36.273
1200.5,36.818
1201,38.273
1201.4,39.909
1201.8,36.273
1202.3,36.273
1202.7,37.909
1203.2,35
1203.6,39.364
1204.1,36.455
1204.5,37
1205,36.818
1205.4,36.273
1205.9,37.182
1206.3,40.091
1206.8,38.091
1207.2,37.909
1207.7,37.909
1208.1,38.273
1208.6,40.818
1209,36.818
1209.5,36.091
1209.9,37.182
1210.3,37.727
1210.8,37.364
1211.2,40.455
1211.7,39
1212.1,34.818
1212.6,37
1213,37.182
1213.5,35.182
1213.9,36.636
1214.4,35.545
1214.8,38.636
1215.3,37.182
1215.7,36.636
1216.2,38.636
1216.6,35.909
1217.1,37.909
1217.5,40.455
1218,36.091
1218.4,38.455
1218.8,37.364
1219.3,38.818
1219.7,38.455
1220.2,34.636
1220.6,38.091
1221.1,34.091
1221.5,36.455
1222,35.727
1222.4,35.909
1222.9,38.636
1223.3,34.091
1223.8,40.091
1224.2,36.273
1224.7,38.818
1225.1,41.182
1225.5,38.636
1226,34.455
1226.4,36.636
1226.9,34.636
1227.3,38.455
1227.8,36.455
1228.2,38.818
1228.7,37.182
1229.1,36.091
1229.6,37
1230,40.273
1230.5,35.727
1230.9,34.455
1231.3,37.727
1231.8,36.091
1232.2,38.636
1232.7,38.273
1233.1,37.909
1233.6,40.818
1234,39.909
1234.5,41
1234.9,38.818
1235.3,37.364
1235.8,35.909
1236.2,37.727
1236.7,36.455
1237.1,39.364
1237.6,38.636
1238,42.818
1238.5,39
1238.9,38.818
1239.4,37.182
1239.8,38.455
1240.2,40.818
1240.7,41.545
1241.1,38.636
1241.6,36.455
1242,43.182
1242.5,42.091
1242.9,41
1243.4,40.273
1243.8,41.909
1244.3,41.727
1244.7,42.455
1245.2,38.818
1245.6,43.364
1246,40.091
1246.5,42.818
1246.9,39.182
1247.4,45.727
1247.8,45
1248.3,44.091
1248.7,43.364
1249.2,47.545
1249.6,47.364
