raman_shift, int
954.4,65.546
954.87,65.909
955.33,63.909
955.8,63.727
956.27,63.182
956.74,67
957.2,65.909
957.67,64.454
958.13,64.091
958.6,69.546
959.07,66.091
959.53,65
960,66.273
960.47,65.364
960.93,65
961.4,66.818
961.87,62.455
962.33,63
962.8,66.273
963.26,62.636
963.73,61
964.2,66.455
964.66,67
965.13,63.545
965.59,59.909
966.06,67
966.52,59.545
966.99,63
967.46,59.727
967.92,60.455
968.39,65
968.86,59.364
969.32,63.545
969.78,63.545
970.25,66.454
970.72,66.273
971.18,63.727
971.65,60.455
972.11,64.454
972.58,59.909
973.04,61.727
973.51,63
973.98,65.546
974.44,62.455
974.9,61.545
975.37,60.455
975.84,61.727
976.3,61.545
976.77,62.818
977.23,58.455
977.7,61.364
978.16,61.727
978.63,59.545
979.09,61.364
979.56,65
980.02,62.636
980.49,64.454
980.95,61.727
981.41,64.091
981.88,61.182
982.35,61.727
982.81,60.091
983.27,61.182
983.74,63.727
984.2,60.818
984.67,59.545
985.13,59.909
985.6,61
986.06,58.091
986.52,59.909
986.99,60.818
987.45,61.727
987.92,64.273
988.38,63.364
988.85,57.909
989.31,58.091
989.78,58.273
990.24,59.182
990.7,57.909
991.17,59.545
991.63,58.636
992.1,61.727
992.56,64.273
993.02,60.455
993.49,57.909
993.95,57
994.41,57.182
994.88,59.545
995.34,57
995.8,60.818
996.27,60.455
996.73,61.545
997.2,58.636
997.66,58.455
998.12,61.182
998.59,59.909
999.05,58.818
999.51,58.455
999.98,61.364
1000.4,58.273
1000.9,58.636
1001.4,61
1001.8,60.091
1002.3,62.636
1002.8,54.455
1003.2,61.182
1003.7,55.182
1004.1,62.091
1004.6,60.818
1005.1,59.364
1005.5,58.091
1006,58.273
1006.5,58.273
1006.9,58.636
1007.4,58.455
1007.9,59.182
1008.3,59.364
1008.8,59.364
1009.2,60.091
1009.7,59.909
1010.2,60.273
1010.6,54.091
1011.1,58.091
1011.5,56.818
1012,59.545
1012.5,58.091
1012.9,61.182
1013.4,56.273
1013.9,59.364
1014.3,61.364
1014.8,60.091
1015.2,61.182
1015.7,60.091
1016.2,59.727
1016.6,60.636
1017.1,59.727
1017.6,57.909
1018,63
1018.5,61.182
1018.9,61
1019.4,61.364
1019.9,59.364
1020.3,61.364
1020.8,61
1021.2,61.364
1021.7,65.364
1022.2,62.636
1022.6,62.818
1023.1,63.909
1023.6,62.818
1024,62.818
1024.5,61
1025,65.909
1025.4,67.727
1025.9,64.091
1026.3,65
1026.8,64.091
1027.2,64.636
1027.7,66.091
1028.2,65.727
1028.6,66.273
1029.1,64.818
1029.6,67.727
1030,70.273
1030.5,70.273
1030.9,65.182
1031.4,74.273
1031.9,72.454
1032.3,67.546
1032.8,68.818
1033.2,69.364
1033.7,72.273
1034.2,73.182
1034.6,73.182
1035.1,73.182
1035.5,74.454
1036,74.636
1036.5,73.909
1036.9,76.818
1037.4,72.818
1037.8,72.636
1038.3,76.091
1038.8,78.818
1039.2,75.909
1039.7,74.636
1040.2,74.454
1040.6,72.454
1041.1,74.636
1041.5,75.546
1042,72.818
1042.5,73.909
1042.9,77.364
1043.4,71.546
1043.8,71.909
1044.3,79
1044.8,70.455
1045.2,72.454
1045.7,70.091
1046.1,73.545
1046.6,73.364
1047.1,73.364
1047.5,73
1048,74.636
1048.4,76.091
1048.9,75.909
1049.4,73.546
1049.8,79
1050.3,80.091
1050.7,83.364
1051.2,81.364
1051.7,84.273
1052.1,87.545
1052.6,89.364
1053,85.546
1053.5,91.909
1054,98.636
1054.4,95.909
1054.9,107.73
1055.3,108.64
1055.8,111.91
1056.2,117
1056.7,119.91
1057.2,125.73
1057.6,138.46
1058.1,143.91
1058.5,145.54
1059,159.91
1059.5,165.18
1059.9,172.82
1060.4,179.36
1060.8,185.73
1061.3,199.91
1061.8,201.18
1062.2,208.64
1062.7,215
1063.1,218.64
1063.6,230.46
1064,243.18
1064.5,252.46
1065,252.27
1065.4,265.91
1065.9,269.73
1066.3,286.45
1066.8,293.36
1067.2,299.55
1067.7,306.27
1068.2,318.82
1068.6,331.36
1069.1,343.55
1069.5,349.91
1070,362.82
1070.5,367.91
1070.9,385.73
1071.4,376.82
1071.8,380.27
1072.3,387.18
1072.8,394.64
1073.2,403.73
1073.7,417.36
1074.1,419.91
1074.6,416.09
1075,423
1075.5,435.91
1076,428.82
1076.4,435.91
1076.9,438.09
1077.3,454.27
1077.8,441.55
1078.2,430.82
1078.7,443.91
1079.2,448.82
1079.6,441.91
1080.1,451.91
1080.5,434.64
1081,431
1081.4,436.27
1081.9,432.82
1082.4,417.55
1082.8,421.55
1083.3,420.09
1083.7,424.45
1084.2,417
1084.6,413.73
1085.1,402.45
1085.6,397.55
1086,383.55
1086.5,384.27
1086.9,370.09
1087.4,358.82
1087.8,346.82
1088.3,334.82
1088.8,316.82
1089.2,304.27
1089.7,287.73
1090.1,284.45
1090.6,271.18
1091,250.27
1091.5,239.36
1092,221.91
1092.4,205.54
1092.9,203.54
1093.3,189
1093.8,172.46
1094.2,159.18
1094.7,151.54
1095.1,139.91
1095.6,130.46
1096.1,119.55
1096.5,112.64
1097,109
1097.4,101.36
1097.9,96.091
1098.3,85.909
1098.8,85.364
1099.2,80.091
1099.7,80.091
1100.2,76.636
1100.6,71.364
1101.1,73.364
1101.5,65.364
1102,65.546
1102.4,64.636
1102.9,60.455
1103.3,62.636
1103.8,61.364
1104.3,56.091
1104.7,61.364
1105.2,57.182
1105.6,57.909
1106.1,53.909
1106.5,58.636
1107,54.091
1107.5,56.455
1107.9,54.091
1108.4,53.364
1108.8,56.455
1109.3,54.818
1109.7,51.545
1110.2,56.091
1110.6,55
1111.1,55.909
1111.5,53.727
1112,52.818
1112.5,53
1112.9,57
1113.4,53.909
1113.8,51.909
1114.3,53.364
1114.7,52.273
1115.2,53.727
1115.6,51.545
1116.1,52.636
1116.5,54.818
1117,53.182
1117.5,51.364
1117.9,55
1118.4,53.182
1118.8,53.909
1119.3,51.909
1119.7,53
1120.2,55.545
1120.6,52.455
1121.1,49.182
1121.5,48.636
1122,50.455
1122.5,52.273
1122.9,48.818
1123.4,48.818
1123.8,55.909
1124.3,51.182
1124.7,50.818
1125.2,49.364
1125.6,51.727
1126.1,51.182
1126.5,51.364
1127,49.727
1127.4,51.909
1127.9,51
1128.3,53.364
1128.8,48.091
1129.3,47.182
1129.7,48.091
1130.2,47
1130.6,48.273
1131.1,49.364
1131.5,49.545
1132,46.636
1132.4,51.364
1132.9,48.273
1133.3,47.909
1133.8,53.364
1134.2,52.455
1134.7,49.364
1135.2,46.818
1135.6,42.818
1136.1,50.273
1136.5,46.818
1137,48.455
1137.4,45.364
1137.9,50.818
1138.3,47.727
1138.8,47.182
1139.2,45.545
1139.7,45.727
1140.1,49.364
1140.6,49.545
1141,50.091
1141.5,45.727
1142,47.727
1142.4,45.182
1142.8,51.182
1143.3,51.545
1143.8,48.636
1144.2,49.727
1144.7,46.273
1145.1,47.364
1145.6,48.273
1146,48.636
1146.5,46.273
1146.9,46.091
1147.4,47
1147.8,48.091
1148.3,46.636
1148.7,49.182
1149.2,46.818
1149.6,47.182
1150.1,49
1150.5,47.727
1151,46.091
1151.4,45.182
1151.9,45.545
1152.3,50.273
1152.8,44.636
1153.2,45
1153.7,46.455
1154.2,45.909
1154.6,44.455
1155.1,44.818
1155.5,48.636
1156,50.636
1156.4,45.727
1156.9,48.636
1157.3,43.909
1157.8,44.455
1158.2,44.636
1158.7,43.727
1159.1,44.455
1159.6,46.818
1160,45.545
1160.5,44.818
1160.9,45
1161.4,44.273
1161.8,47.182
1162.3,45
1162.7,42.818
1163.2,45.182
1163.6,41.727
1164.1,48.818
1164.5,42.818
1165,45
1165.4,47.727
1165.9,48.818
1166.3,47.909
1166.8,40.455
1167.2,41.727
1167.7,48.091
1168.1,43.727
1168.6,47.909
1169,47
1169.5,44.455
1169.9,44.455
1170.4,46.091
1170.8,43.909
1171.3,48.455
1171.7,47.909
1172.2,46.636
1172.6,42.636
1173.1,45.364
1173.5,43.909
1174,44.636
1174.5,43.909
1174.9,46.455
1175.3,45.545
1175.8,45.727
1176.2,43.182
1176.7,43.727
1177.2,45
1177.6,42.091
1178,40.091
1178.5,40.818
1179,45
1179.4,42.455
1179.8,43.545
1180.3,42.455
1180.8,46.091
1181.2,44.091
1181.6,46.636
1182.1,48.273
1182.5,43
1183,43
1183.4,45
1183.9,41.727
1184.3,45
1184.8,46.455
1185.2,46.455
1185.7,43.545
1186.1,39.545
1186.6,42.818
1187,45.182
1187.5,41.909
1187.9,42.273
1188.4,41.545
1188.8,45.182
1189.3,45.364
1189.7,43.182
1190.2,42.273
1190.6,44.455
1191.1,46.636
1191.5,41.727
1192,45
1192.4,41.909
1192.9,41.364
1193.3,43.182
1193.8,40.091
1194.2,43.182
1194.7,45.545
1195.1,42.455
1195.6,41.727
1196,44.091
1196.5,41.364
1196.9,43
1197.4,40.636
1197.8,43.727
1198.3,43
1198.7,43.364
1199.2,44.273
1199.6,41.909
1200,43.182
1200.5,44.636
1201,42.273
1201.4,39.545
1201.8,42.455
1202.3,44.091
1202.7,44.818
1203.2,42.636
1203.6,41
1204.1,41.909
1204.5,43.364
1205,42.273
1205.4,43.727
1205.9,41.364
1206.3,44.273
1206.8,42.455
1207.2,41.364
1207.7,43.182
1208.1,39
1208.6,42.091
1209,42.091
1209.5,41
1209.9,41.909
1210.3,41.727
1210.8,40.273
1211.2,43.364
1211.7,39.909
1212.1,41.727
1212.6,42.455
1213,43.727
1213.5,44.273
1213.9,41
1214.4,39.182
1214.8,38.091
1215.3,41.182
1215.7,40.273
1216.2,41.909
1216.6,46.091
1217.1,36.273
1217.5,44.091
1218,39.727
1218.4,41.182
1218.8,40.818
1219.3,42.455
1219.7,43.364
1220.2,41
1220.6,40.455
1221.1,40.818
1221.5,43.182
1222,39.727
1222.4,39
1222.9,41.364
1223.3,43.182
1223.8,41.545
1224.2,42.818
1224.7,41.182
1225.1,42.273
1225.5,44.636
1226,43.727
1226.4,42.455
1226.9,44.273
1227.3,41.364
1227.8,39
1228.2,37.727
1228.7,45.182
1229.1,42.091
1229.6,40.818
1230,39
1230.5,40.818
1230.9,41.909
1231.3,43.727
1231.8,39.727
1232.2,37.727
1232.7,43.727
1233.1,41.364
1233.6,44.818
1234,41.909
1234.5,42.273
1234.9,42.091
1235.3,39.364
1235.8,43.364
1236.2,40.818
1236.7,40.091
1237.1,42.091
1237.6,41.545
1238,40.455
1238.5,41
1238.9,42.636
1239.4,42.818
1239.8,42.273
1240.2,44.818
1240.7,45.182
1241.1,42.818
1241.6,40.273
1242,42.091
1242.5,42.273
1242.9,43.182
1243.4,42.273
1243.8,43.909
1244.3,43.727
1244.7,44.273
1245.2,41.727
1245.6,41.727
1246,47.545
1246.5,42.455
1246.9,47.182
1247.4,44.818
1247.8,48.636
1248.3,47.182
1248.7,43.909
1249.2,48.455
1249.6,47.727
