raman_shift, int
cm^-1, a.u.
850.38,66.091
850.86,70.273
851.33,73.546
851.81,73.182
852.28,70.273
852.76,69.546
853.23,73
853.7,70.636
854.18,69.182
854.65,71.909
855.13,72.273
855.6,71
856.08,73
856.55,71.364
857.02,70.273
857.5,68.636
857.97,73.909
858.45,66.091
858.92,72.818
859.39,75.182
859.87,69
860.34,74.273
860.82,73.727
861.29,72.455
861.76,75.364
862.24,75.182
862.71,73.727
863.18,69.364
863.66,69.545
864.13,70.091
864.6,73.364
865.08,73
865.55,74.273
866.02,77
866.5,74.091
866.97,72.636
867.45,73
867.92,75.182
868.39,74.091
868.87,71.909
869.34,71.727
869.81,73.909
870.28,73.545
870.76,80.091
871.23,75.727
871.7,75.727
872.18,76.091
872.65,73
873.12,75.546
873.59,77.909
874.07,78.455
874.54,75.727
875.01,73.546
875.49,73.546
875.96,72.818
876.43,73.727
876.9,69.364
877.38,73.909
877.85,69.545
878.32,70.273
878.79,73.364
879.27,71.182
879.74,73.182
880.21,70.454
880.68,70.636
881.15,68.454
881.63,71.909
882.1,69.727
882.57,71.182
883.04,68.091
883.52,69.546
883.99,68.818
884.46,67.364
884.93,69.545
885.4,68.818
885.88,67.364
886.35,73.727
886.82,65.182
887.29,66.273
887.76,71.909
888.24,68.454
888.71,64.636
889.18,65.909
889.65,69
890.12,71.727
890.59,70.455
891.07,66.273
891.54,67.364
892.01,65.545
892.48,67.727
892.95,67.182
893.42,65.364
893.89,68.454
894.37,66.818
894.84,70.818
895.31,65.546
895.78,68.091
896.25,68.091
896.72,71
897.19,65.909
897.66,69
898.13,67.546
898.61,72.091
899.08,67.727
899.55,67.182
900.02,66.454
900.49,71.727
900.96,67.909
901.43,71.727
901.9,68.818
902.37,69.909
902.84,68.636
903.31,68.454
903.78,71.182
904.26,63
904.73,74.273
905.2,66.636
905.67,71.546
906.14,68.091
906.61,73.727
907.08,70.091
907.55,67.364
908.02,67.727
908.49,69.727
908.96,68.273
909.43,68.091
909.9,71.545
910.37,72.818
910.84,67
911.31,71.727
911.78,69.182
912.25,65.909
912.72,72.454
913.19,70.636
913.66,70.273
914.13,70.455
914.6,73.727
915.07,69.364
915.54,69
916.01,71.364
916.48,67.909
916.95,69.545
917.42,67.364
917.89,67.727
918.36,66.818
918.83,70.636
919.29,68.273
919.76,68.091
920.23,65.546
920.7,72.091
921.17,67.727
921.64,67.546
922.11,72.091
922.58,70.273
923.05,69.182
923.52,68.636
923.99,66.455
924.46,68.273
924.92,65
925.39,67.546
925.86,69.727
926.33,66.636
926.8,69.546
927.27,72.091
927.74,66.818
928.21,67.364
928.68,66.273
929.14,71.364
929.61,62.818
930.08,66.818
930.55,63.182
931.02,70.091
931.49,69.909
931.96,66.273
932.42,65.909
932.89,67.364
933.36,66.636
933.83,67
934.3,64.273
934.77,67
935.23,64.091
935.7,65.364
936.17,67
936.64,64.636
937.11,65.364
937.58,61.182
938.04,67.727
938.51,63.364
938.98,62.636
939.45,65.182
939.91,60.636
940.38,63.545
940.85,64.818
941.32,65.909
941.79,61.182
942.25,63.909
942.72,62.273
943.19,65.545
943.66,57.909
944.12,61.727
944.59,62.091
945.06,63.909
945.53,62.273
946,60.091
946.46,63.545
946.93,63
947.4,63.364
