raman_shift, int
cm^-1, a.u.
1214.8,38.818
1215.3,41.182
1215.7,42.091
1216.2,41.545
1216.6,39.182
1217.1,41
1217.5,41.545
1218,41.364
1218.4,37.909
1218.8,40.818
1219.3,42.273
1219.7,39.909
1220.2,39.364
1220.6,39.727
1221.1,38.455
1221.5,40.455
1222,41.364
1222.4,42.818
1222.9,41.364
1223.3,37.727
1223.8,40.636
1224.2,39.727
1224.7,42.455
1225.1,40.455
1225.5,38.636
1226,42.455
1226.4,43.182
1226.9,38.455
1227.3,39.727
1227.8,40.091
1228.2,41.727
1228.7,39.727
1229.1,41.364
1229.6,39.182
1230,37.545
1230.5,37.909
1230.9,39
1231.3,38.818
1231.8,40.455
1232.2,39.182
1232.7,43.182
1233.1,39.364
1233.6,41.727
1234,43
1234.5,40.455
1234.9,42.455
1235.3,39.545
1235.8,36.636
1236.2,43.545
1236.7,42.091
1237.1,40.636
1237.6,39.727
1238,37.182
1238.5,42.455
1238.9,39.545
1239.4,35.727
1239.8,37.182
1240.2,43.545
1240.7,39
1241.1,38.455
1241.6,40.273
1242,41.182
1242.5,43.545
1242.9,37.909
1243.4,39.909
1243.8,42.455
1244.3,42.818
1244.7,43.364
1245.2,41.909
1245.6,42.455
1246,37.909
1246.5,40.273
1246.9,41
1247.4,41.182
1247.8,42.091
1248.3,42.091
1248.7,44.818
1249.2,41.364
1249.6,42.818
