raman_shift, int
cm^-1, a.u.
850.38,76.636
850.86,77.727
851.33,75.909
851.81,72.636
852.28,76.636
852.76,79
853.23,79.364
853.7,77.727
854.18,78.091
854.65,81.364
855.13,79.727
855.6,81
856.08,78.455
856.55,78.091
857.02,81
857.5,80.636
857.97,83.182
858.45,79.182
858.92,76.818
859.39,81.545
859.87,80.818
860.34,83.182
860.82,81.364
861.29,84.818
861.76,81.909
862.24,80.273
862.71,80.818
863.18,81.909
863.66,79.909
864.13,81.909
864.6,76.818
865.08,81.546
865.55,80.091
866.02,79
866.5,78.636
866.97,80.091
867.45,74.818
867.92,74.818
868.39,79.545
868.87,73.546
869.34,76.818
869.81,77.182
870.28,80.273
870.76,75
871.23,77.182
871.7,78.091
872.18,76.273
872.65,77.546
873.12,76.818
873.59,77.364
874.07,73.364
874.54,74.091
875.01,76.273
875.49,73.909
875.96,74.273
876.43,71.909
876.9,70.273
877.38,72.818
877.85,68.818
878.32,75.364
878.79,71.727
879.27,68.818
879.74,70.273
880.21,69.727
880.68,77
881.15,70.273
881.63,67.909
882.1,71
882.57,64.273
883.04,71.909
883.52,67.909
883.99,66.818
884.46,65.182
884.93,67.909
885.4,69.364
885.88,68.454
886.35,70.455
886.82,63.182
887.29,69
887.76,65.546
888.24,65
888.71,68.818
889.18,69.727
889.65,67
890.12,63.909
890.59,68.636
891.07,70.091
891.54,69
892.01,67.909
892.48,70.091
892.95,68.636
893.42,68.454
893.89,68.636
894.37,66.454
894.84,66.454
895.31,67.909
895.78,70.636
896.25,70.818
896.72,71.364
897.19,68.636
897.66,70.273
898.13,66.636
898.61,71.364
899.08,64.454
899.55,69
900.02,69
900.49,70.636
900.96,68.454
901.43,65.364
901.9,65
902.37,71
902.84,71.727
903.31,68.091
903.78,66.091
904.26,64.091
904.73,67.727
905.2,65.727
905.67,69.909
906.14,64.091
906.61,70.636
907.08,68.454
907.55,76.091
908.02,72.273
908.49,70.818
908.96,66.455
909.43,67.545
909.9,68.636
910.37,67
910.84,69.546
911.31,67.909
911.78,69.727
912.25,66.091
912.72,69.364
913.19,67.909
913.66,69
914.13,68.455
914.6,69.909
915.07,65.727
915.54,69.727
916.01,71.546
916.48,69.182
916.95,69
917.42,66.091
917.89,69.909
918.36,65.909
918.83,68.636
919.29,65.909
919.76,65.909
920.23,67.364
920.7,64.091
921.17,67.182
921.64,67.727
922.11,67.546
922.58,68.818
923.05,65.364
923.52,66.454
923.99,65.182
924.46,67.727
924.92,62.273
925.39,66.091
925.86,68.091
926.33,67.727
926.8,67.546
927.27,69.546
927.74,67.727
928.21,70.091
928.68,66.818
929.14,65.727
929.61,64.091
930.08,66.636
930.55,63.545
931.02,64.636
931.49,67
931.96,67
932.42,65.727
932.89,65.182
933.36,61.727
933.83,61.909
934.3,65.182
934.77,65.545
935.23,66.636
935.7,64.091
936.17,65.546
936.64,62.636
937.11,66.454
937.58,62.818
938.04,63.182
938.51,67.182
938.98,63.909
939.45,66.455
939.91,61.909
940.38,62.455
940.85,65.182
941.32,66.636
941.79,66.273
942.25,60.273
942.72,63
943.19,62.091
943.66,61.727
944.12,60.636
944.59,65.727
945.06,62.636
945.53,61.364
946,61.727
946.46,63.727
946.93,58.636
947.4,61.364
947.86,62.636
948.33,58.455
948.8,64.455
949.26,64.091
949.73,55.364
950.2,63.364
950.67,60.455
951.13,63
951.6,59.364
952.07,59.182
952.53,60.455
953,64.636
953.47,62.273
953.93,61.182
954.4,60.091
954.87,58.455
955.33,56.273
955.8,59.545
956.27,58.091
956.74,58.636
957.2,59.364
957.67,58.818
958.13,60.273
958.6,55.727
959.07,55.909
959.53,60.273
960,56.455
960.47,58.091
