raman_shift, int
cm^-1, a.u.
850.38,77.364
850.86,82.636
851.33,83.909
851.81,84.091
852.28,84.273
852.76,84.091
853.23,81.182
853.7,85.727
854.18,84.455
854.65,85.545
855.13,85.545
855.6,84.636
856.08,87
856.55,81.364
857.02,83
857.5,83.545
857.97,83.364
858.45,84.818
858.92,87.182
859.39,88.454
859.87,82.818
860.34,82.454
860.82,82.818
861.29,85
861.76,85.909
862.24,84.454
862.71,86.455
863.18,85.546
863.66,83.727
864.13,85.182
864.6,82.454
865.08,84.455
865.55,84.455
866.02,83.364
866.5,79.727
866.97,85.364
867.45,81.182
867.92,83.364
868.39,85.182
868.87,80.273
869.34,79.545
869.81,79.182
870.28,79
870.76,83.909
871.23,82.636
871.7,85.545
872.18,81
872.65,81.727
873.12,85.909
873.59,82.091
874.07,78.454
874.54,79.546
875.01,79.182
875.49,81.546
875.96,80.273
876.43,73.364
876.9,77
877.38,82.091
877.85,78.636
878.32,81.364
878.79,76.091
879.27,77.727
879.74,74.455
880.21,76.454
880.68,72.818
881.15,71.727
881.63,72.091
882.1,71.909
882.57,72.091
883.04,72.818
883.52,74.273
883.99,73.364
884.46,69.182
884.93,67.546
885.4,72.454
885.88,69.364
886.35,77.909
886.82,73.727
887.29,71.364
887.76,71
888.24,73.182
888.71,70.454
889.18,72.273
889.65,75
890.12,72.818
890.59,71.909
891.07,72.455
891.54,67.727
892.01,71
892.48,69
892.95,70.454
893.42,70.091
893.89,70.091
894.37,71.546
894.84,69.727
895.31,66.818
895.78,71.909
896.25,72.273
896.72,70.636
897.19,71.182
897.66,69.182
898.13,71.364
898.61,70.273
899.08,71.182
899.55,69.909
900.02,74.636
900.49,74.273
900.96,71.727
901.43,71.909
901.9,71.364
902.37,72.636
902.84,68.636
903.31,70.091
903.78,72.454
904.26,65.546
904.73,67.182
905.2,70.273
905.67,67.909
906.14,71.727
906.61,71.182
907.08,71.182
907.55,73
908.02,70.091
908.49,70.636
908.96,70.273
909.43,67.545
909.9,70.636
910.37,69.909
910.84,74.636
911.31,71.364
911.78,70.818
912.25,73.182
912.72,71.364
913.19,71.546
913.66,74.273
914.13,69.364
914.6,70.273
915.07,70.818
915.54,70.273
916.01,69.727
916.48,71.727
916.95,69
917.42,67.182
917.89,70.091
918.36,67.727
918.83,67.909
919.29,69.727
919.76,72.636
920.23,69
920.7,72.273
921.17,62.636
921.64,67.546
922.11,72.273
922.58,69
923.05,69
923.52,69
923.99,68.091
924.46,70.454
924.92,69.182
925.39,70.636
925.86,71
926.33,69.364
926.8,67.546
927.27,68.091
927.74,69.364
928.21,69.727
928.68,67.182
929.14,65.727
929.61,66.818
930.08,68.273
930.55,66.273
931.02,67.546
931.49,66.273
931.96,65.182
932.42,69.727
932.89,69.909
933.36,68.818
933.83,66.818
934.3,64.454
934.77,64.454
935.23,64.818
935.7,66.818
936.17,62.818
936.64,61.182
937.11,70.636
937.58,62.091
938.04,67
938.51,67
938.98,63.727
939.45,67
939.91,63.364
940.38,62.273
940.85,65.909
941.32,63.364
941.79,63
942.25,64.636
942.72,60.818
943.19,64.636
943.66,62.818
944.12,62.636
944.59,64.454
945.06,63.909
945.53,65.727
946,61.909
946.46,61.727
946.93,63
947.4,64.636
947.86,63
948.33,63.182
948.8,62.273
949.26,61.909
949.73,65.909
950.2,64.091
950.67,64.818
951.13,61.364
951.6,63.727
952.07,61.364
952.53,62.273
953,60.273
953.47,62.818
953.93,67.364
954.4,61.909
954.87,62.455
955.33,64.091
955.8,59.727
956.27,61.182
956.74,59
957.2,63.364
957.67,60.636
958.13,61.182
958.6,57.364
959.07,62.091
959.53,58.636
960,61.182
960.47,60.091
960.93,62.091
961.4,59.909
961.87,60.818
962.33,60.273
962.8,57.364
963.26,57.364
963.73,62.091
964.2,55.909
964.66,59.364
965.13,60.636
965.59,60.818
966.06,59.727
966.52,58.818
966.99,61
967.46,57.545
967.92,55.545
968.39,61.364
968.86,61.182
969.32,61.182
969.78,61.545
970.25,59.364
970.72,61.182
971.18,60.818
971.65,55.364
972.11,57.909
972.58,60.273
973.04,56.636
973.51,53.182
973.98,57
974.44,58.273
974.9,55.727
975.37,55.909
975.84,55.364
976.3,57.909
976.77,57
977.23,54.636
977.7,56.273
978.16,60.636
978.63,57.364
979.09,59.182
979.56,58.091
980.02,58.818
980.49,60.273
980.95,59.727
981.41,60.273
981.88,55.545
982.35,62.091
982.81,56.636
983.27,59
983.74,59
984.2,55.364
984.67,59.909
985.13,55.909
985.6,56.273
986.06,58.455
986.52,59.909
986.99,55.545
987.45,56.636
987.92,55.545
988.38,57.182
988.85,55.364
989.31,56.818
989.78,53.182
990.24,57.727
990.7,55.182
991.17,55.727
991.63,53.364
992.1,56.091
992.56,60.273
993.02,53.909
993.49,57.182
993.95,59.364
994.41,57.182
994.88,53
995.34,53.545
995.8,62.091
996.27,58.455
996.73,56.091
997.2,54.091
997.66,55
998.12,55.182
998.59,54.636
999.05,52.818
999.51,55.182
999.98,56.636
1000.4,55
1000.9,54.818
1001.4,57.182
1001.8,54.273
1002.3,55.182
1002.8,52.636
1003.2,52.818
1003.7,54.818
1004.1,57.909
1004.6,54.273
1005.1,55.909
1005.5,55.182
1006,55.182
1006.5,56.636
1006.9,54.455
1007.4,54.091
1007.9,51.727
1008.3,55.182
1008.8,57.545
1009.2,57.545
1009.7,53
1010.2,55.182
1010.6,53.545
1011.1,52.273
1011.5,54.636
1012,51.364
1012.5,58.091
1012.9,58.091
1013.4,52.273
1013.9,55.545
1014.3,58.818
1014.8,55
1015.2,56.273
1015.7,55.182
1016.2,54.455
1016.6,57
1017.1,55
1017.6,55.545
1018,54.818
1018.5,54.455
1018.9,55.182
1019.4,56.273
1019.9,57.182
1020.3,59.364
1020.8,59.545
1021.2,57.182
1021.7,57.545
1022.2,59.545
1022.6,56.818
1023.1,58.455
1023.6,57.182
1024,57.182
1024.5,57.182
1025,59.364
1025.4,57
1025.9,63.727
1026.3,65.364
1026.8,59.364
1027.2,58.091
1027.7,61.545
1028.2,61
1028.6,59
1029.1,62.091
1029.6,59.182
1030,62.455
1030.5,63.909
1030.9,65.182
1031.4,62.636
1031.9,63.909
1032.3,64.818
1032.8,69
1033.2,68.818
1033.7,69.364
1034.2,71.364
1034.6,69
1035.1,65
1035.5,67.727
1036,71.909
1036.5,70.636
1036.9,68.091
1037.4,70.454
1037.8,69
1038.3,65.727
1038.8,71.364
1039.2,69
1039.7,71.364
1040.2,68.273
1040.6,67.546
1041.1,68.454
1041.5,71.909
1042,68.636
1042.5,70.455
1042.9,70.636
1043.4,63.727
1043.8,65.909
1044.3,68.818
1044.8,64.818
1045.2,66.091
1045.7,64.455
1046.1,64.273
1046.6,69.182
1047.1,64.818
1047.5,68.454
1048,71.182
1048.4,66.818
1048.9,67.909
1049.4,69.546
1049.8,70.818
1050.3,71.182
1050.7,68.818
1051.2,76.454
1051.7,70.273
1052.1,78.455
1052.6,76.636
1053,78.455
1053.5,83.546
1054,83.182
1054.4,87.727
1054.9,87.545
1055.3,91.546
1055.8,93.182
1056.2,93.182
1056.7,100.45
1057.2,103.36
1057.6,108.82
1058.1,113.55
1058.5,119.55
1059,119.73
1059.5,127.91
1059.9,140.82
1060.4,140.09
1060.8,148.09
1061.3,149
1061.8,152.46
1062.2,167.73
1062.7,173.18
1063.1,174.46
1063.6,185.91
1064,188.82
1064.5,195.36
1065,204.64
1065.4,210.09
1065.9,224.09
1066.3,222.82
1066.8,233.91
1067.2,240.64
1067.7,247.54
1068.2,259.18
1068.6,268.27
1069.1,271
1069.5,276.27
1070,286.27
1070.5,290.64
