raman_shift, int
992.56,93.182
993.02,92.091
993.49,96.818
993.95,93
994.41,97.182
994.88,94.455
995.34,89
995.8,95.909
996.27,89.546
996.73,94.636
997.2,91.182
997.66,91
998.12,90.091
998.59,92.636
999.05,89.909
999.51,89.727
999.98,94.455
1000.4,85.182
1000.9,96.091
1001.4,94.818
1001.8,91.364
1002.3,92.818
1002.8,90.091
1003.2,91.182
1003.7,89
1004.1,88.636
1004.6,91.727
1005.1,85.182
1005.5,90.636
1006,87.727
1006.5,93
1006.9,90.273
1007.4,90.818
1007.9,90.636
1008.3,86.091
1008.8,90.818
1009.2,92.091
1009.7,87.182
1010.2,84.273
1010.6,89
1011.1,90.636
1011.5,85.909
1012,89.182
1012.5,87.364
1012.9,87.182
1013.4,85.909
1013.9,91.546
1014.3,84.091
1014.8,89.182
1015.2,90.091
1015.7,87.364
1016.2,85
1016.6,87.727
1017.1,87.364
1017.6,86.091
1018,85.546
1018.5,86.454
1018.9,90.636
1019.4,87.909
1019.9,84.091
1020.3,87.909
1020.8,88.273
1021.2,85.909
1021.7,88.818
1022.2,88.454
1022.6,88.091
1023.1,85.545
1023.6,82.818
1024,87.909
1024.5,87.727
1025,86.636
1025.4,85.364
1025.9,85.364
1026.3,85
1026.8,89.182
1027.2,84.273
1027.7,81.909
1028.2,89.364
1028.6,91.364
1029.1,90.091
1029.6,90.091
1030,87.182
1030.5,86.818
1030.9,91.546
1031.4,91.364
1031.9,95.182
1032.3,86.091
1032.8,89.546
1033.2,87
1033.7,87.727
1034.2,86.273
1034.6,87.182
1035.1,89.545
1035.5,90.454
1036,88.636
1036.5,92.091
1036.9,87
1037.4,89.364
1037.8,89.364
1038.3,90.636
1038.8,87.182
1039.2,96.091
1039.7,84.455
1040.2,87.182
1040.6,89.727
1041.1,88.818
1041.5,88.455
1042,93.546
1042.5,88.273
1042.9,87.182
1043.4,91.727
1043.8,91.182
1044.3,88.454
1044.8,87.364
1045.2,89.364
1045.7,92.636
1046.1,86.454
1046.6,85.727
1047.1,88.818
1047.5,89.182
1048,92.091
1048.4,91.909
1048.9,91
1049.4,90.455
1049.8,96.091
1050.3,87.545
1050.7,89.727
1051.2,89
1051.7,89.364
1052.1,88.818
1052.6,87.364
1053,87.182
1053.5,89.546
1054,91.909
1054.4,89.727
1054.9,93.364
1055.3,93.364
1055.8,93.909
1056.2,89.182
1056.7,88.454
1057.2,85.364
1057.6,89.727
1058.1,93.909
1058.5,90.091
1059,97.546
1059.5,88.454
1059.9,87.364
1060.4,96.636
1060.8,93
1061.3,85.909
1061.8,92.091
1062.2,93.182
1062.7,88.455
1063.1,86.091
1063.6,85.909
1064,88.454
1064.5,89.909
1065,90.636
1065.4,93.182
1065.9,88.818
1066.3,88.455
1066.8,87.182
1067.2,88.454
1067.7,91.727
1068.2,90.818
1068.6,91.909
1069.1,90.455
1069.5,89.364
1070,87
1070.5,85.909
1070.9,90.273
1071.4,87.364
1071.8,92.454
1072.3,95.364
1072.8,92.091
1073.2,91.182
1073.7,91.364
1074.1,85.546
1074.6,86.636
1075,89.182
1075.5,87.727
1076,90.091
1076.4,91.182
1076.9,91.364
1077.3,86.091
1077.8,90.273
1078.2,91.727
1078.7,93.364
1079.2,83.182
1079.6,91
1080.1,86.818
1080.5,88.273
1081,91
1081.4,85.909
1081.9,88.455
1082.4,86.636
1082.8,86.636
1083.3,89.364
1083.7,89.364
1084.2,85.727
1084.6,89
1085.1,87.909
1085.6,86.273
1086,85.182
1086.5,87.182
1086.9,89.909
1087.4,90.273
1087.8,89.364
1088.3,90.091
1088.8,89.364
1089.2,93
1089.7,85.364
1090.1,87.727
1090.6,85.364
1091,89.364
1091.5,89.364
1092,89.727
1092.4,87
1092.9,88.273
1093.3,84.273
1093.8,88.091
1094.2,90.273
1094.7,90.273
1095.1,86.636
1095.6,86.273
1096.1,86.636
1096.5,84.636
1097,90.818
1097.4,87.545
1097.9,85.546
1098.3,86.273
1098.8,88.454
1099.2,84.091
1099.7,81.545
1100.2,87.182
1100.6,79.909
1101.1,84.636
1101.5,82.636
1102,80.273
1102.4,86.091
1102.9,80.455
1103.3,82.818
1103.8,86.091
1104.3,84.091
1104.7,81
1105.2,79.364
1105.6,81.364
1106.1,83
1106.5,82.636
1107,80.273
1107.5,83.909
1107.9,83
1108.4,85.182
1108.8,84.091
1109.3,83.182
1109.7,83.727
1110.2,85
1110.6,79.545
1111.1,83.364
1111.5,79.727
1112,80.091
1112.5,78.818
1112.9,86.091
1113.4,78.273
1113.8,84.454
1114.3,79.909
1114.7,79.182
1115.2,79.909
1115.6,80.818
1116.1,82.454
1116.5,84.818
1117,80.273
1117.5,80.636
1117.9,81
1118.4,78.636
1118.8,81.364
1119.3,77.546
1119.7,79.546
1120.2,78.455
1120.6,78.636
1121.1,80.091
1121.5,78.273
1122,80.818
1122.5,76.818
1122.9,76.636
1123.4,80.273
1123.8,76.454
1124.3,75
1124.7,77
1125.2,74.636
1125.6,74.818
1126.1,77.546
1126.5,79.727
1127,77.182
1127.4,72.455
1127.9,74.454
1128.3,78.454
1128.8,79.364
1129.3,79.182
1129.7,75.546
1130.2,77.909
1130.6,77.364
1131.1,76.454
1131.5,77.909
1132,77.909
1132.4,78.454
1132.9,77.727
1133.3,76.818
1133.8,82.091
1134.2,75.727
1134.7,75.546
1135.2,76.818
1135.6,73.364
1136.1,75.182
1136.5,81.909
1137,73.546
1137.4,75.545
1137.9,74.636
1138.3,75
1138.8,75.727
1139.2,75.545
1139.7,74.273
1140.1,76.818
1140.6,75
1141,74.273
1141.5,73.546
1142,72.818
1142.4,69.364
1142.8,74.454
1143.3,70.273
1143.8,75.546
1144.2,72.636
1144.7,74.455
1145.1,73.909
1145.6,71.727
1146,70.818
1146.5,70.273
1146.9,73.546
1147.4,73.909
1147.8,73.182
1148.3,73.909
1148.7,72.818
1149.2,74.636
1149.6,76.454
1150.1,73.364
1150.5,69
1151,71.727
1151.4,76.273
1151.9,72.636
1152.3,70.273
1152.8,70.636
1153.2,73
1153.7,69.182
1154.2,74.273
1154.6,70.091
1155.1,72.636
1155.5,72.818
1156,72.636
1156.4,69.909
1156.9,73
1157.3,72.818
1157.8,69.182
1158.2,73.364
1158.7,70.091
1159.1,69.364
1159.6,71.909
1160,73.182
1160.5,72.273
1160.9,70.454
1161.4,74.091
1161.8,70.454
1162.3,70.454
1162.7,73
1163.2,71.546
1163.6,73.909
1164.1,72.091
1164.5,67.727
1165,73.182
1165.4,71.182
1165.9,70.091
1166.3,68.818
1166.8,70.454
1167.2,72.273
1167.7,68.636
1168.1,68.091
1168.6,72.091
1169,69.364
1169.5,69.909
1169.9,71.909
1170.4,72.273
1170.8,69.182
1171.3,69.182
1171.7,69
1172.2,64.091
1172.6,69.182
1173.1,70.818
1173.5,69.364
1174,72.636
1174.5,69.909
1174.9,70.636
1175.3,68.091
1175.8,71
1176.2,66.636
1176.7,70.091
1177.2,69.546
1177.6,68.273
1178,67.364
1178.5,70.636
1179,68.091
1179.4,67.364
1179.8,67.546
1180.3,69.364
1180.8,67.182
1181.2,70.636
1181.6,66.454
1182.1,65.545
1182.5,68.636
1183,66.636
1183.4,66.273
1183.9,66.273
1184.3,65.546
1184.8,65.727
1185.2,63.545
1185.7,68.273
1186.1,70.818
1186.6,69.727
1187,68.636
1187.5,66.818
1187.9,69.909
1188.4,65.546
1188.8,64.454
1189.3,66.636
1189.7,63.182
1190.2,69.182
1190.6,63.545
1191.1,65.909
1191.5,66.273
1192,66.818
1192.4,69.182
1192.9,65.182
1193.3,65
1193.8,67.909
1194.2,66.455
1194.7,63.909
1195.1,64.273
1195.6,64.454
1196,65.182
1196.5,66.636
1196.9,67.545
1197.4,65
1197.8,65.546
1198.3,67.727
1198.7,66.636
1199.2,65.546
1199.6,68.455
1200,68.273
1200.5,67.546
1201,64.091
1201.4,66.818
1201.8,64.636
1202.3,62.455
1202.7,62.818
1203.2,60.091
1203.6,65.182
1204.1,63.545
1204.5,65.909
1205,62.091
1205.4,66.818
1205.9,68.091
1206.3,68.818
1206.8,63.909
1207.2,66.091
1207.7,66.091
1208.1,65
1208.6,63.909
1209,62.273
1209.5,68.636
1209.9,64.818
1210.3,67.546
1210.8,65.182
1211.2,61.727
1211.7,66.636
1212.1,64.455
1212.6,63.182
1213,65.545
1213.5,62.818
1213.9,65.546
1214.4,65.364
1214.8,61.727
1215.3,65.182
1215.7,68.454
1216.2,67
1216.6,65.546
1217.1,67.909
1217.5,65.364
1218,64.091
1218.4,65.364
1218.8,67.546
1219.3,67.909
1219.7,69.727
1220.2,67.364
1220.6,65.909
1221.1,67.364
1221.5,66.818
1222,69.546
1222.4,64.273
1222.9,68.091
1223.3,67.546
1223.8,68.091
1224.2,69.546
1224.7,67.546
1225.1,66.454
1225.5,69.727
1226,66.636
1226.4,68.818
1226.9,71.545
1227.3,72.454
1227.8,70.454
1228.2,69.909
1228.7,70.636
1229.1,69
1229.6,71.909
1230,69.182
1230.5,71.364
1230.9,69.546
1231.3,71.909
1231.8,69.182
1232.2,71.182
1232.7,70.091
1233.1,72.091
1233.6,74.454
1234,69.727
1234.5,77.546
1234.9,73.546
1235.3,74.454
1235.8,71.727
1236.2,70.091
1236.7,75.364
1237.1,79
1237.6,73.546
1238,76.454
1238.5,78.273
1238.9,79.909
1239.4,74.455
1239.8,79.182
1240.2,80.273
1240.7,79.727
1241.1,80.454
1241.6,85.546
1242,78.091
1242.5,85.182
1242.9,84.636
1243.4,83.364
1243.8,81.546
1244.3,83.545
1244.7,84.636
1245.2,89.364
1245.6,93
1246,95.545
1246.5,93.909
1246.9,95.182
1247.4,99.182
1247.8,100.82
1248.3,104.82
1248.7,107.55
1249.2,111.73
1249.6,111.55
