t_event, cens, freq
h, , 
1.35,0,1
1.3667,0,2
1.3833,0,2
1.4,0,4
1.4167,0,5
1.4333,0,16
1.45,0,18
1.4667,0,25
1.4833,0,29
1.5,0,17
1.5167,0,23
1.5333,0,20
1.55,0,15
1.5667,0,17
1.5833,0,18
1.6,0,25
1.6167,0,8
1.6333,0,3
1.65,0,2
1.6667,0,2
1.6833,0,7
1.7,0,2
1.7167,0,1
1.7333,0,7
1.75,0,4
1.7667,0,3
1.8,0,1
1.8167,0,1
