t_event, cens, freq
h, , 
0.083333,0,1
0.25,0,1
1.5833,0,1
2,0,1
2.5833,0,1
3.3333,0,1
4.75,0,1
4.9167,0,1
5,0,1
5.4167,0,1
5.6667,0,1
5.9167,0,1
8.0833,0,1
8.75,0,1
8.8333,0,1
10.083,0,1
11.833,0,1
13.833,0,1
14.667,0,1
15.083,0,1
16,0,1
17.167,0,1
17.5,0,1
17.833,0,1
18.833,0,1
18.917,0,1
21.583,0,1
22.333,0,1
25.75,0,1
26,0,1
28.083,0,1
28.833,0,1
32,0,1
32.167,0,1
33.75,0,1
34.167,0,1
35.417,0,1
38.333,0,1
43.25,0,1
49.25,0,1
50.583,0,1
53.5,0,1
54.417,1,362
