t_event, cens, freq
h, , 
1.6,0,2
1.6167,0,1
1.6333,0,7
1.65,0,15
1.6667,0,15
1.6833,0,16
1.7,0,18
1.7167,0,15
1.7333,0,5
1.75,0,16
1.7667,0,14
1.7833,0,10
1.8,0,12
1.8167,0,16
1.8333,0,7
1.85,0,6
1.8667,0,3
1.8833,0,4
1.9,0,1
1.9167,0,2
1.9333,0,1
1.95,0,1
1.9833,0,1
2.0333,0,1
2.0667,0,1
2.1,0,1
