Raman_Shift,Intensity
cm^-^1,a.u.
269.617,264.452
270.128,267.814
270.637,263.175
271.148,262.12
271.657,259.398
272.168,260.176
272.677,258.246
273.185,254.358
273.696,252.427
274.205,250.456
274.714,253.234
275.224,249.429
275.733,251.873
276.244,246.36
276.752,249.596
277.261,242.583
277.772,246.528
278.28,242.848
278.789,237.626
279.299,238.529
279.808,230.599
280.316,234.252
280.826,230.863
281.335,229.1
281.843,231.045
282.351,229.156
282.862,228.101
283.37,223.046
283.878,224.241
284.388,223.852
284.897,224.589
285.405,224.033
285.913,218.561
286.423,221.381
286.931,218.41
287.439,214.313
287.947,217.799
288.457,213.077
288.965,217.564
289.473,213.592
289.981,207.745
290.489,212.607
290.999,208.551
291.506,209.705
292.014,206.983
292.522,200.053
293.03,204.289
293.539,199.359
294.047,201.762
294.555,199.999
295.062,198.068
295.57,194.763
296.077,192.25
296.585,194.653
297.094,192.806
297.602,196.126
298.109,191.737
298.617,189.057
299.124,189.752
299.631,188.405
300.139,187.642
300.646,186.628
301.153,181.198
301.663,184.476
302.17,184.963
302.677,178.574
303.184,180.394
303.691,177.672
304.198,180.492
304.705,178.062
305.212,174.298
305.719,179.701
306.226,175.146
306.733,174.091
307.24,170.077
307.747,172.647
308.254,166.884
308.761,170.204
309.268,168.065
309.774,170.51
310.281,164.913
310.788,166.358
311.295,167.386
311.801,164.581
312.308,161.942
312.815,165.637
313.321,162.207
313.828,162.235
314.334,159.305
314.841,162.5
315.347,158.528
315.854,158.098
316.36,158.668
316.867,157.862
317.371,157.641
317.877,156.794
318.383,153.822
318.89,152.517
319.396,152.253
319.902,151.323
320.408,153.518
320.915,150.004
321.421,152.199
321.925,145.936
322.431,151.214
322.937,149.534
323.443,146.937
323.949,149.84
324.455,149.285
324.961,145.563
325.465,147.466
325.971,141.411
326.477,147.106
326.982,143.342
327.488,143.995
327.992,141.94
328.498,140.552
329.003,141.621
329.509,143.15
330.015,140.219
330.518,140.623
331.024,140.776
331.53,138.346
332.035,136.207
332.539,139.027
333.044,140.513
333.55,136.375
334.055,138.236
334.558,136.098
335.064,135.751
335.569,136.154
336.072,136.807
336.578,136.461
337.083,135.03
337.588,132.1
338.092,135.253
338.597,134.157
339.102,137.101
339.605,132.129
340.11,131.866
340.615,132.602
341.118,130.672
341.623,132.7
342.126,131.02
342.631,130.048
343.136,133.577
343.639,132.73
344.144,128.758
344.649,129.328
