Raman_Shift,Intensity
cm^-^1,a.u.
50.3213,231.105
50.8488,244.62
51.3763,238.766
51.9016,240.912
52.4291,237.269
52.9565,236.783
53.4817,239.087
54.009,241.076
54.5342,250.59
55.0615,250.526
55.5887,267.409
56.1138,272.134
56.641,286.859
57.166,289.69
57.6931,301.309
58.2202,336.192
58.7452,377.549
59.2722,418.958
59.7971,431.473
60.3241,417.935
60.851,397.976
61.3758,400.543
61.9027,411.637
62.4274,420.993
62.9543,437.087
63.4789,445.18
64.0057,453.274
64.5303,468.157
65.057,483.935
65.5816,495.712
66.1082,515.543
66.6327,545.794
67.1593,567.467
67.6837,572.402
68.2103,561.022
68.7347,559.537
69.2611,573.314
69.7855,582.04
70.3119,610.396
70.8361,652.49
71.3625,670.952
71.8867,670.572
72.413,634.349
72.9371,624.232
73.4634,629.01
73.9874,653.209
74.5115,697.355
75.0377,728.87
75.5616,713.595
76.0877,666.057
76.6117,645.466
77.1377,639.823
77.6616,637.127
78.1854,634.326
78.7114,636.735
79.2351,644.565
79.761,624.922
80.2848,643.594
80.8085,636.898
81.3343,640.571
81.8579,661.928
82.3815,706.074
82.9072,747.115
83.4308,718.471
83.9543,667.828
84.4799,633.395
85.0034,628.383
85.5268,630.214
86.0523,628.255
86.5757,635.875
87.0991,631.337
87.6245,620.483
88.1478,637.05
88.671,629.565
89.1964,630.869
89.7196,643.173
90.2428,670.371
90.7659,710.412
91.2911,695.348
91.8142,667.81
92.3373,635.482
92.8603,641.997
93.3854,662.827
93.9084,686.395
94.4313,685.278
94.9542,669.266
95.4792,648.622
96.0021,637.979
96.5249,639.652
97.0477,641.166
97.5704,643.576
98.0953,657.248
98.618,676.815
99.1407,677.751
99.6633,670.581
100.186,662.991
100.711,645.189
101.233,649.599
101.756,648.534
102.278,645.944
102.801,643.564
103.323,645.92
103.848,648.224
104.37,655.476
104.892,663.411
105.415,691.031
105.937,697.809
106.459,719.639
106.981,722.68
107.504,694.668
108.026,661.551
108.55,655.434
109.072,662.423
109.594,648.779
110.116,652.347
110.638,655.282
111.16,652.744
111.682,662.364
112.204,670.089
112.726,664.077
113.248,664.171
113.77,671.633
114.292,693.832
114.814,700.346
115.335,694.913
115.857,678.06
116.379,694.364
116.9,705.615
117.422,706.498
117.944,691.749
118.465,699.633
118.987,697.673
119.508,690.399
120.03,696.966
120.551,691.638
121.073,695.205
121.594,698.141
122.116,723.708
122.637,747.118
123.158,733.369
123.68,727.568
124.201,712.767
124.722,709.071
125.243,711.691
125.764,717.626
126.286,714.93
126.807,720.497
127.328,725.275
127.847,726.158
128.368,730.304
128.889,732.714
129.41,733.912
129.931,742.269
130.452,746.678
130.973,752.667
131.493,743.708
132.012,743.906
132.533,738.895
133.054,745.514
133.574,751.24
134.095,745.965
134.616,748.585
135.137,742.783
135.655,741.35
136.176,753.339
136.696,762.748
137.217,760.315
137.737,759.093
138.256,786.66
138.776,786.912
139.296,776.268
139.817,777.888
140.337,765.14
140.855,764.602
141.376,768.8
141.896,757.631
142.416,762.935
142.934,765.134
143.455,768.753
143.975,761.11
144.495,759.52
145.013,755.929
145.533,759.864
146.053,770.169
146.571,758.209
147.091,766.356
147.611,762.87
148.131,756.385
148.649,764.847
149.168,758.624
149.688,757.771
150.206,761.022
150.726,756.537
151.246,766.63
151.763,763.987
152.283,756.712
152.803,753.805
153.32,754.794
153.84,764.466
154.359,768.56
154.877,762.127
155.396,753.273
155.914,744.946
156.433,744.513
156.953,737.975
157.47,740.437
157.989,738.583
158.506,737.624
159.026,729.98
159.545,742.495
160.062,739.062
160.581,729.629
161.099,726.407
161.618,723.08
162.135,729.594
162.654,728.793
163.171,732.044
163.69,718.77
164.209,719.758
164.726,707.378
165.245,713.471
165.762,718.828
166.281,707.079
166.797,704.383
167.316,703.53
167.833,697.097
168.352,699.506
168.868,696.494
169.387,702.956
169.904,692.524
170.422,698.828
170.939,700.763
171.455,682.383
171.974,685.161
172.491,680.623
173.009,687.4
173.526,668.494
174.044,668.745
174.56,662.102
175.079,672.617
175.595,673.815
176.111,665.383
176.63,659.581
177.146,662.412
177.664,647.611
178.18,649.02
178.696,648.587
179.215,649.47
179.731,643.669
180.247,642.71
180.765,638.909
181.281,637.107
181.799,640.727
182.315,636.137
182.831,632.177
183.349,635.85
183.864,628.628
184.38,618.669
184.898,619.973
185.414,621.277
185.93,624.686
186.447,609.095
186.963,608.873
187.479,597.388
187.994,611.797
188.512,616.469
189.027,600.458
189.543,600.815
190.058,595.592
190.576,597.475
191.091,594.937
191.607,587.557
192.124,589.545
192.64,589.481
193.155,581.785
193.67,589.036
194.186,589.393
194.703,581.066
195.218,581.791
195.733,575.358
196.248,580.451
196.764,582.808
197.281,575.059
197.796,570.837
198.311,568.247
198.826,560.708
199.341,574.907
199.858,562.948
200.373,567.2
200.888,564.241
201.402,567.281
201.917,558.427
202.432,556.521
202.947,563.825
203.464,551.129
203.978,555.486
204.493,549.737
205.008,551.305
205.522,549.345
206.037,554.018
206.552,550.954
207.066,550.889
207.581,549.667
208.097,545.655
208.612,549.591
209.126,543.421
209.641,549.146
210.155,547.187
210.669,547.491
211.184,541.532
211.698,539.205
212.212,545.877
212.726,543.497
213.241,541.327
213.755,543.737
214.269,543.041
214.783,540.134
215.297,538.965
215.811,550.005
216.325,548.099
216.839,539.982
217.353,546.76
217.867,540.485
218.381,551.894
218.895,550.672
219.409,542.976
219.923,550.491
220.436,545.321
220.95,556.467
221.464,543.087
221.978,552.075
222.491,551.906
223.005,554.21
223.516,557.251
224.03,562.239
224.544,558.069
225.057,563.373
225.571,565.256
226.084,562.771
226.598,558.812
227.111,558.642
227.625,553.841
228.136,564.408
228.649,564.87
229.162,566.911
229.676,566.741
230.189,567.572
230.702,566.034
231.215,564.39
231.727,570.168
232.24,568.472
232.753,574.408
233.266,571.501
233.779,569.384
234.29,571.162
