Raman_Shift,Intensity
cm^-^1,a.u.
50.3449,35.85
50.8703,34.3994
51.3978,35.1988
51.9252,35.1483
52.4505,33.2477
52.9779,33.4971
53.5053,34.4465
54.0305,34.046
54.5578,35.1954
55.085,34.6448
55.6101,34.8942
56.1374,36.8437
56.6624,37.3431
57.1896,38.7425
57.7167,38.6919
58.2417,40.2914
58.7687,43.7408
59.2936,44.0902
59.8206,42.7896
60.3455,45.739
60.8724,42.7885
61.3994,44.1379
61.9241,46.9373
62.451,46.2867
62.9757,48.1862
63.5025,46.8856
64.0271,47.685
64.5539,48.4844
65.0784,49.9839
65.6051,47.7833
66.1296,52.1827
66.6563,50.0821
67.1807,52.7316
67.7073,53.331
68.2317,56.0304
68.7582,52.4798
69.2825,55.3292
69.809,54.2787
70.3333,56.4281
70.8597,57.3775
71.3839,53.3269
71.9102,55.9764
72.4344,53.6258
72.9607,54.0252
73.4848,52.6246
74.011,51.7741
74.535,55.2235
75.059,54.4729
75.5852,57.6723
76.1091,52.9217
76.6352,51.5712
77.1591,52.7206
77.683,51.87
78.2089,52.7194
78.7327,50.2689
79.2587,52.6183
79.7824,53.6677
80.3061,52.8671
80.832,51.7166
81.3556,51.166
81.8793,54.3154
82.405,55.5648
82.9286,54.3643
83.4543,51.7137
83.9778,51.0631
84.5013,52.6625
85.0269,51.1619
85.5503,52.9614
86.0737,50.9108
86.5992,52.9602
87.1226,50.1596
87.6459,51.6091
88.1691,50.4085
88.6945,51.2579
89.2178,51.1073
89.741,49.2568
90.2663,52.8062
90.7894,51.8056
91.3125,52.155
91.8356,51.2545
92.3608,51.8039
92.8838,50.2533
93.4068,51.3527
93.9297,51.5022
94.4548,52.5016
94.9777,52.751
95.5006,51.7504
96.0234,49.8498
96.5462,52.9493
97.0711,52.1987
97.5939,51.3981
98.1166,53.6975
98.6393,51.947
99.162,53.8464
99.6868,51.7458
100.209,52.7952
100.732,51.6447
101.255,52.6441
101.777,51.9435
102.302,51.8929
102.824,51.7923
103.347,50.7918
103.869,53.1412
104.391,53.2906
104.914,53.29
105.436,53.7395
105.958,54.0389
106.483,55.6383
107.005,54.7877
107.527,54.4872
108.049,53.6866
108.571,52.486
109.094,53.6354
109.616,54.4349
110.138,52.9343
110.66,55.3337
111.182,55.0831
111.704,53.9325
112.228,54.182
112.75,56.0814
113.272,54.3808
113.793,55.7302
114.315,55.9297
114.837,54.4791
115.359,54.4785
115.88,56.5779
116.402,58.6274
116.924,58.2268
117.445,58.5762
117.967,57.5256
118.489,55.3251
119.01,56.8245
119.532,59.2239
120.053,58.4233
120.575,58.9727
121.096,58.7222
121.618,58.3216
122.139,60.921
122.66,59.4204
123.182,59.2699
123.703,61.4693
124.222,62.2687
124.743,61.0181
125.265,59.5676
125.786,60.567
126.307,61.7664
126.828,61.7158
127.349,64.1153
127.87,64.1147
128.391,63.7141
128.912,62.4635
129.433,64.5629
129.952,63.0124
130.473,65.2118
130.994,63.4612
131.515,63.4606
132.036,63.7101
132.556,68.9095
133.077,68.7589
133.596,69.2083
134.116,68.8577
134.637,65.4072
135.158,70.6566
135.678,69.356
136.199,69.8554
136.717,72.6549
137.238,70.4043
137.758,72.1037
138.279,71.4031
138.799,74.4026
139.318,74.052
139.838,73.3014
140.358,73.9008
