Raman_Shift,Intensity
cm^-^1,a.u.
68.7325,508.581
69.2569,519.403
69.7833,540.436
70.3076,548.784
70.834,575.396
71.3582,590.428
71.8845,595.303
72.4087,577.177
72.935,561.368
73.4591,569.927
73.9832,577.17
74.5094,591.571
75.0334,613.077
75.5595,606.53
76.0835,584.879
76.6095,547.911
77.1334,530.733
77.6573,524.239
78.1833,512.324
78.7071,507.725
79.2309,509.389
79.7568,517.001
80.2805,517.823
80.8063,522.382
81.33,532.94
81.8536,555.973
82.3794,582.584
82.9029,594.564
83.4265,576.702
83.9521,541.576
84.4756,527.293
84.9991,510.588
85.5247,504.884
86.0481,493.653
86.5714,500.054
87.0969,498.455
87.6202,498.119
88.1435,487.362
88.6689,493.499
89.1921,499.058
89.7153,512.09
90.2385,524.754
90.7638,541.892
91.2869,549.819
91.81,533.009
92.333,510.041
92.8582,512.232
93.3811,525.58
93.9041,521.401
94.427,522.013
94.9521,518.045
95.475,507.551
95.9978,499.004
96.5206,489.878
97.0455,488.227
97.5683,493.732
98.091,498.133
98.6137,502.376
99.1364,507.356
99.6612,498.44
100.184,489.052
100.706,485.294
101.229,479.59
101.751,476.622
102.274,478.286
102.799,466.371
103.321,472.403
103.843,471.646
104.366,471.783
104.888,482.815
105.41,500.216
105.933,511.406
106.455,516.49
106.979,517.365
107.502,500.344
108.024,473.482
108.546,459.777
109.068,453.757
109.59,441.947
110.112,440.294
110.634,438.958
111.156,430.674
111.678,437.075
112.2,439.528
112.722,438.929
113.246,452.224
113.768,448.309
114.29,456.656
114.811,467.373
115.333,473.036
115.855,458.595
116.377,462.416
116.898,461.501
117.42,462.638
117.942,455.512
118.463,447.65
118.985,440.997
119.506,439.345
120.028,441.851
120.549,438.672
121.071,440.704
121.592,452.473
122.113,458.663
122.635,455.169
123.154,467.99
123.675,453.233
124.197,439.738
124.718,436.665
125.239,429.329
125.76,420.518
126.281,413.814
126.802,425.003
127.324,438.088
127.845,431.804
128.366,435.152
128.887,435.71
129.406,445.163
129.926,440.827
130.447,449.753
130.968,441.469
131.489,433.185
132.01,432.428
132.531,436.618
133.052,428.071
133.57,431.26
134.091,429.818
134.612,429.166
135.132,427.619
135.653,434.546
136.173,424.262
136.692,429.662
137.212,433.009
137.733,438.883
138.253,456.705
138.774,451.368
139.292,449.558
139.813,444.063
140.333,433.358
140.853,435.969
141.372,427.106
141.892,426.401
142.412,412.749
142.932,415.57
143.45,419.181
143.971,423.528
144.491,413.876
145.011,425.75
145.529,418.255
146.049,421.129
146.569,423.634
147.087,425.245
147.607,424.013
148.127,417.045
148.646,414.34
149.164,409.056
149.684,417.088
150.204,416.909
150.722,411.098
151.241,415.446
151.761,405.162
152.279,412.72
152.798,414.541
153.318,417.994
153.835,416.867
154.355,419.162
154.872,419.194
155.392,414.436
155.911,408.836
156.429,408.552
156.948,405.583
157.468,408.405
157.985,400.068
158.504,405.468
159.022,400.289
159.541,409.531
160.058,402.3
160.577,408.384
161.096,404.678
161.613,408.394
162.133,414.11
162.65,400.668
163.169,403.542
163.686,406.573
164.205,412.552
164.722,412.11
165.241,395.352
165.757,405.805
166.276,404.784
166.793,407.447
167.312,402.741
167.829,401.194
168.347,406.91
168.864,409.467
169.383,407.341
169.9,413.478
170.418,409.404
170.935,404.278
171.453,402.993
171.97,397.709
172.488,400.162
173.005,409.351
173.523,406.803
174.04,404.309
174.556,400.235
175.075,398.582
175.591,389.35
176.109,399.487
176.625,403.939
177.144,397.971
177.66,398.476
178.176,390.981
178.694,397.539
179.21,400.728
179.726,393.549
180.245,393.212
180.761,379.507
181.279,389.328
181.795,387.938
182.311,386.969
182.829,390.106
183.344,386.979
183.86,385.274
184.378,386.2
184.894,390.179
185.41,388.263
185.927,388.557
186.443,388.22
186.959,383.831
187.474,386.178
187.992,378.419
188.508,379.872
189.023,379.43
189.541,376.882
190.056,374.65
190.572,371.155
191.087,372.292
191.605,372.586
192.12,369.722
192.635,371.438
193.151,380.733
193.668,364.764
194.183,362.321
194.699,365.3
195.214,369.594
195.729,367.994
196.246,366.92
196.761,363.109
197.277,358.825
197.792,356.646
198.307,358.887
198.824,358.182
199.339,355.16
199.854,349.455
200.369,354.328
200.883,352.043
201.398,356.811
201.915,358.579
202.43,354.979
202.945,352.747
203.46,349.515
203.974,348.02
204.489,340.999
205.004,342.451
205.518,344.587
206.033,346.408
206.549,348.123
207.064,341.417
207.579,346.028
208.093,336.901
208.607,341.353
209.122,335.963
209.636,335.836
210.151,339.92
210.665,333.583
211.179,334.824
211.694,332.382
212.208,334.992
212.722,330.549
213.236,331.844
213.751,331.296
214.265,331.958
214.779,324.885
215.293,330.442
215.807,325.578
216.321,328.241
216.835,325.693
217.349,321.671
217.863,325.966
218.377,318.523
218.891,316.659
219.405,327.954
219.918,314.3
220.432,320.91
220.946,313.941
221.46,304.183
221.973,312.793
222.487,308.929
223.001,313.487
223.514,308.36
224.028,314.443
224.542,303.895
225.053,303.295
225.567,309.326
226.08,299.988
226.593,299.493
227.107,298.05
227.62,297.766
228.134,297.691
228.647,297.88
229.16,290.911
229.672,289.258
230.185,291.341
230.698,288.53
231.211,286.456
231.724,279.224
232.238,286.149
232.749,276.286
233.262,283.053
233.775,283.084
234.288,279.326
234.801,279.515
235.312,269.388
