Raman_Shift,Intensity
cm^-^1,a.u.
50.3084,321.895
50.8338,316.662
51.3613,316.955
51.8888,316.143
52.414,320.7
52.9414,319.783
53.4667,317.392
53.994,322.054
54.5213,328.242
55.0465,338.903
55.5737,346.092
56.1009,357.227
56.626,365.994
57.1531,382.761
57.6781,402.528
58.2052,421.821
58.7323,447.483
59.2572,471.145
59.7842,509.386
60.3091,521.784
60.836,530.973
61.3608,534.003
61.8877,543.349
62.4146,556.695
62.9393,559.357
63.4661,576.229
63.9907,586.101
64.5175,609.184
65.042,618.319
65.5687,641.192
66.0932,655.432
66.6199,680.936
67.1443,700.44
67.6709,707.839
68.1953,719.08
68.7218,729.11
69.2462,737.719
69.7726,757.644
70.2969,764.569
70.8233,789.809
71.3475,800.313
71.8738,820.396
72.398,806.69
72.9221,802.299
73.4484,798.645
73.9725,805.938
74.4987,812.6
75.0227,828.735
75.5488,839.66
76.0728,836.69
76.5967,816.3
77.1227,799.435
77.6466,796.992
78.1726,792.18
78.6964,787.683
79.2202,786.082
79.7461,788.218
80.2698,790.511
80.7956,799.068
81.3193,791.361
81.8429,800.865
82.3687,826.79
82.8923,831.873
83.4158,842.587
83.9415,844.723
84.465,817.384
84.9884,803.204
85.514,802.076
86.0374,787.633
86.5608,785.347
87.0862,790.588
87.6096,783.987
88.1328,786.911
88.6582,784.731
89.1814,788.077
89.7047,798.686
90.2278,809.243
90.7531,819.484
91.2762,832.198
91.7993,835.649
92.3223,818.574
92.8475,811.078
93.3705,816.687
93.8934,819.296
94.4164,824.011
94.9414,825.672
95.4643,820.071
95.9871,821.733
96.5099,820.447
97.0349,815.635
97.5576,826.35
98.0804,831.064
98.6031,839.094
99.1257,835.967
99.6505,832.523
100.173,833.711
100.696,832.899
101.218,825.193
101.741,840.591
102.263,829.674
102.788,841.231
103.31,840.577
103.833,842.449
104.355,842.9
104.877,843.72
105.4,861.382
105.922,873.675
106.444,887.39
106.969,886.157
107.491,882.766
108.013,888.217
108.535,861.142
109.057,860.962
109.579,845.623
110.101,852.233
110.623,852.158
111.145,854.504
111.667,862.534
112.189,874.669
112.711,861.963
113.233,868.361
113.757,886.339
114.279,884.369
114.801,906.557
115.323,915.272
115.844,908.144
116.366,902.385
116.888,907.046
117.409,918.813
117.931,914.317
118.453,916.032
118.974,916.167
119.496,918.776
120.017,924.859
120.539,928.837
121.06,915.762
121.581,931.634
122.103,936.717
122.622,930.536
123.143,952.356
123.665,946.386
124.186,945.364
124.707,945.92
125.228,935.951
125.75,945.507
126.271,943.695
126.792,945.199
127.313,944.282
127.834,952.417
128.355,954.658
128.876,968.109
129.395,967.35
129.916,976.433
130.437,972.989
130.958,979.546
131.479,976.155
131.999,972.606
132.52,985.689
133.039,975.509
133.56,975.75
134.08,987.201
134.601,988.915
135.122,994.84
135.642,983.66
136.161,996.216
136.681,988.931
137.202,996.277
137.722,999.307
138.243,1014.34
138.763,1015.37
139.282,1017.4
139.802,1019.16
140.322,1013.67
140.843,1016.96
141.361,1002.99
141.881,1022.5
142.401,1003
142.922,1011.03
143.44,1007.22
143.96,1013.35
144.48,1008.91
145,1011.94
145.518,1006.55
146.038,1015.47
146.558,1020.14
147.076,1023.38
147.596,1019.93
148.116,998.28
148.636,1011.52
149.154,1007.13
149.673,1008.58
150.193,1010.93
150.711,1000.48
151.231,996.619
151.75,1001.28
152.268,1002.68
152.788,1000.6
153.307,990.161
153.825,996.138
154.344,996.379
154.862,992.514
155.381,991.966
155.901,974.891
156.418,980.868
156.938,967.319
157.457,967.402
157.974,964.801
158.494,961.252
159.011,960.966
159.53,962.207
160.047,955.606
160.567,953.373
161.086,956.508
161.603,951.539
162.122,959.674
162.639,944.494
163.158,949.84
163.675,932.607
164.194,941.005
164.711,940.825
165.23,929.908
165.747,915.464
166.266,915.758
166.783,925.104
167.301,918.976
167.818,909.69
168.337,906.615
168.854,907.488
169.372,909.465
169.889,909.864
170.408,905.42
170.924,896.293
171.443,897.007
171.959,894.827
172.478,881.015
172.994,882.782
173.513,881.233
174.029,884.948
174.546,885.767
175.064,882.692
175.58,864.722
176.099,861.384
176.615,868.783
177.133,863.497
177.649,861.685
178.165,858.242
178.684,854.641
179.2,852.671
179.716,847.28
180.234,840.468
180.75,843.445
181.268,838.16
181.784,824.927
182.3,833.062
182.818,820.566
183.334,819.281
183.85,826.995
184.368,807.236
184.883,816.529
185.399,816.244
185.917,819.432
186.433,802.83
186.948,785.545
187.464,798.101
187.982,806.71
188.497,788.53
189.013,794.244
189.53,785.959
190.046,779.831
190.561,783.703
191.077,777.418
191.594,781.343
192.11,766.531
192.625,767.298
193.14,766.012
193.658,773.253
194.173,758.283
194.688,759.893
195.203,757.975
195.718,761.006
196.236,752.088
196.751,740.382
197.266,742.044
197.781,741.284
198.296,734.841
198.813,734.187
199.328,739.112
199.843,734.616
200.358,737.12
200.873,726.623
201.388,720.39
201.903,722.631
202.419,717.924
202.934,724.218
203.449,728.722
203.964,726.436
204.478,720.466
204.993,723.707
205.508,722.369
206.022,717.452
206.539,715.535
207.053,713.986
207.568,712.069
208.082,709.783
208.597,716.024
209.111,702.265
209.626,711.084
210.14,712.588
210.654,713.566
211.169,705.859
211.683,700.416
212.197,699.814
212.712,708.318
213.226,700.506
213.74,708.852
214.254,699.83
214.768,695.86
215.282,700.89
215.796,701.236
216.31,707.214
216.824,704.191
217.338,709.116
217.852,697.199
218.366,711.019
218.88,705.944
219.394,703.184
219.908,718.688
220.422,711.876
220.935,714.854
221.449,719.147
221.963,715.862
222.477,721.523
222.99,717.817
223.504,719.215
224.017,723.719
224.531,721.802
225.042,718.674
225.556,728.81
226.069,726.209
226.583,731.923
227.096,728.058
227.61,729.773
228.123,736.698
228.637,736.307
229.15,747.074
229.661,741.262
230.174,741.977
230.688,744.428
231.201,752.247
231.714,750.751
232.227,749.308
232.738,754.443
233.251,757.579
233.764,757.556
234.277,767.639
234.79,774.985
235.301,770.121
235.814,776.519
236.327,776.234
236.84,777.001
237.353,783.294
237.864,784.166
238.376,782.407
238.889,789.753
239.402,786.099
239.913,793.182
240.425,794.054
240.938,801.137
241.451,810.957
241.961,803.671
242.474,818.859
242.986,819.416
243.497,822.288
244.009,826.266
244.522,828.875
245.032,835.589
245.544,838.514
246.057,839.018
246.569,833.627
247.079,849.815
247.592,853.951
248.104,852.981
248.614,851.274
249.126,858.989
249.636,865.229
250.149,865.891
250.661,878.027
251.171,883.32
251.683,879.982
252.195,880.117
252.705,890.99
253.217,895.809
253.727,898.892
