Raman_Shift,Intensity
cm^-^1,a.u.
250.707,253.809
251.217,251.196
251.729,255.636
252.241,256.917
252.751,252.673
253.263,255.271
253.773,256.605
254.285,252.834
254.797,258.853
255.306,251.503
255.818,260.417
256.328,253.067
256.84,256.507
257.351,257.683
257.861,249.649
258.373,253.773
258.882,250.95
259.394,254.652
259.904,250.671
260.415,248.953
260.925,248.235
261.436,244.464
261.946,245.904
262.457,243.238
262.966,248.783
263.478,240.012
263.987,234.925
264.498,244.207
265.008,236.331
265.519,231.771
266.028,228.737
266.539,230.966
267.049,221.142
267.56,223.951
268.069,225.601
268.58,219.777
269.089,219.006
269.598,207.762
270.109,210.201
270.618,208.641
271.129,202.765
271.638,197.836
272.147,194.592
272.658,195.61
273.167,193.576
273.677,191.963
274.186,186.508
274.695,185.737
275.206,181.703
275.714,182.406
276.223,173.266
276.734,166.18
277.242,171.461
277.753,163.691
278.261,167.657
278.77,156.254
279.28,157.694
279.789,155.975
280.297,153.994
280.806,148.854
281.316,145.294
281.824,141.365
282.333,137.015
282.843,139.613
283.351,134.631
283.859,128.387
284.37,130.09
284.878,127.582
285.386,123.811
285.894,123.777
286.404,120.69
286.912,121.34
287.42,116.937
287.928,115.219
288.436,105.606
288.946,109.519
289.454,104.169
289.962,102.819
290.47,101.785
290.98,97.9091
291.488,97.4538
291.995,99.4196
292.503,92.2802
293.011,94.9303
293.518,88.3698
294.028,88.1778
294.536,83.5121
295.043,84.5305
295.551,83.2858
296.058,79.5147
296.566,79.1648
297.076,79.4991
297.583,75.2544
298.09,73.3781
298.598,70.6071
299.105,68.1518
299.613,69.8018
300.12,64.7676
300.627,68.3124
301.134,67.5939
301.644,63.8756
302.151,62.6835
302.658,60.2809
303.165,56.773
303.672,56.8441
304.18,59.7046
304.687,56.4598
305.194,56.794
305.701,50.6019
306.208,53.3045
306.715,48.8492
307.221,51.4992
307.728,46.465
308.235,49.536
308.742,46.9228
309.249,43.7307
309.756,43.2754
310.262,43.7675
310.769,41.9964
311.276,43.8042
311.783,40.0332
312.289,37.2094
312.796,39.0173
313.302,38.7725
313.809,39.054
314.316,37.0724
314.822,38.7224
315.329,35.8986
315.835,35.3907
316.341,34.0933
316.848,37.6379
317.352,33.3404
317.858,31.2535
318.365,33.7981
318.871,28.4481
319.377,28.6243
319.884,26.0637
320.39,28.9768
320.896,27.3636
321.402,33.224
321.906,29.8739
322.412,27.5238
322.918,26.5947
323.424,27.3499
323.93,22.6314
324.436,26.9129
324.94,24.089
325.446,24.581
325.952,21.0204
326.458,24.4598
326.964,23.5308
327.47,24.128
327.973,24.6199
328.479,25.9014
328.985,21.1828
329.49,20.6222
329.994,22.2193
330.5,21.2377
331.005,18.8875
331.511,20.5374
332.016,20.5031
332.52,17.0476
333.025,21.0133
333.531,17.2947
334.034,15.576
334.54,20.9627
335.045,16.7705
335.551,18.3678
336.054,15.3859
336.559,15.0358
337.064,14.6857
337.568,13.388
338.073,17.6695
338.578,20.0562
339.083,12.4429
339.586,16.7768
340.091,13.4793
340.596,14.866
341.099,21.0947
341.605,12.6392
342.107,11.5521
342.612,17.0441
343.117,13.5887
343.62,15.3436
344.125,16.3619
344.63,15.8539
345.133,14.8193
345.638,14.3112
346.14,14.1189
346.645,14.3476
347.15,15.1554
347.652,13.5419
348.157,12.7707
348.66,8.68352
349.164,16.4386
349.667,10.2988
350.171,12.0013
350.676,14.3879
351.178,13.6166
351.683,11.2664
352.185,7.70549
352.69,10.9343
353.192,8.74187
353.697,12.5495
354.199,8.19923
354.703,8.63849
355.205,7.91975
355.71,12.6222
356.212,10.956
356.716,10.3427
357.218,9.72916
357.722,12.9053
358.224,8.29176
358.728,9.94156
359.23,10.1175
359.732,6.76717
360.236,8.5222
360.738,8.3824
361.242,8.76903
361.744,8.57655
362.248,8.70001
362.75,9.50754
363.252,7.31505
363.756,8.7543
364.257,7.61444
364.761,11.1589
365.263,7.75592
365.764,9.24768
366.268,7.00273
366.77,4.12601
367.271,10.2493
367.775,6.16223
368.276,5.60132
368.78,7.46161
369.281,4.00594
369.783,11.2871
370.286,9.25267
370.788,5.797
371.289,4.9203
371.79,7.72778
372.294,8.74596
372.795,7.97452
373.296,4.78198
373.799,4.69489
374.301,6.134
374.802,1.78352
375.305,7.17014
375.806,9.39864
376.307,3.83771
376.808,5.69783
377.311,6.0844
377.812,3.68132
378.313,8.54146
378.814,4.24365
379.317,3.05127
379.818,2.01662
380.319,5.29778
380.82,0
381.321,4.91267
381.823,6.66765
382.324,3.89619
382.825,5.49309
383.326,5.14267
383.826,2.9501
384.327,-0.0319061
384.83,4.24934
385.33,4.31996
385.831,3.54846
386.331,2.61906
386.832,2.32126
387.332,2.60236
387.835,5.93626
388.335,3.11211
388.836,3.34062
389.336,3.83224
389.836,3.11337
390.337,2.18398
390.837,3.62292
391.337,5.58829
391.837,3.23781
392.337,1.78209
392.84,-0.147217
393.34,5.18652
393.84,4.09918
394.34,2.11713
394.84,4.18771
395.34,2.1004
395.84,2.48674
396.34,4.66258
396.84,3.41736
397.34,2.01422
397.84,3.92688
398.34,3.89218
398.84,3.22589
399.34,2.77016
399.839,5.41963
400.339,5.7007
400.839,6.29758
401.339,2.36812
401.838,2.38603
402.338,6.03552
402.838,3.73766
403.337,0.808197
403.837,4.98396
404.336,4.89662
404.836,4.17769
405.335,5.19559
405.835,3.31876
406.332,1.44179
406.832,1.93335
407.331,4.16179
407.83,4.86386
408.33,3.14493
408.829,5.05751
409.328,1.81224
409.827,1.61963
410.327,5.00592
410.826,2.33957
411.323,3.83104
411.822,1.74362
412.321,4.28781
412.82,1.72676
413.319,3.00777
413.818,7.60458
414.315,3.51709
414.814,8.3244
415.313,3.50018
415.812,3.36012
416.311,6.11481
416.81,8.86952
417.307,5.51881
417.806,5.53667
418.304,4.87033
418.803,4.46713
419.3,6.22168
419.799,5.76584
420.297,5.31
420.796,2.22255
421.295,3.76675
421.791,7.31075
422.29,8.0128
422.788,4.82013
423.285,5.46941
423.783,2.96091
424.282,1.34717
424.78,5.15446
425.276,4.38266
425.775,3.82155
426.273,3.78676
426.769,8.01497
427.268,5.71698
427.766,8.20848
428.262,6.69986
428.76,5.98082
429.259,4.10391
429.755,8.64792
430.253,7.56044
430.751,3.26247
431.247,7.9117
431.745,6.66634
432.243,6.42101
432.739,5.91234
433.237,8.56172
433.735,7.63214
434.231,6.91295
434.729,5.29918
435.225,8.36946
435.722,2.282
436.218,7.14175
436.716,0.212143
437.214,5.01939
437.709,5.77391
438.207,8.73906
438.703,7.33565
439.2,8.0376
439.696,4.52895
440.194,7.1257
440.689,9.45906
441.187,5.26634
441.684,7.91566
442.18,6.67014
442.677,6.21423
443.173,6.495
443.67,4.98645
444.165,7.58302
444.663,9.44286
445.158,11.4605
445.653,8.4781
446.15,5.81166
446.646,7.8819
447.143,9.00491
447.638,7.1804
448.135,7.61923
448.63,2.74207
449.127,4.33878
449.622,8.04059
450.117,5.58449
450.615,5.02328
451.109,8.51454
451.606,5.63756
452.101,3.70776
452.596,6.25169
453.093,4.79572
453.588,1.23436
454.085,7.30472
454.58,6.69072
455.074,8.81354
455.571,4.56812
456.066,8.79623
456.56,7.39276
457.057,6.51572
457.552,7.90173
458.046,5.86665
458.543,6.20015
459.038,7.21771
459.532,5.81424
460.029,6.93716
460.523,4.16528
461.017,3.02492
461.514,6.88474
462.008,2.7444
462.503,0.446167
462.997,3.46371
463.493,4.79718
463.987,3.44632
464.482,4.72704
464.976,2.37617
465.472,6.60437
465.966,9.88507
466.46,5.48157
466.955,4.97275
467.451,4.88518
467.945,7.53427
468.439,4.28867
468.933,8.04306
469.427,1.63953
469.923,4.76247
470.417,6.67474
470.911,6.95537
471.404,8.60448
471.898,5.25359
472.394,4.00806
472.888,6.07825
473.382,3.20103
473.875,2.21851
474.369,4.39395
474.863,3.88512
475.356,4.3237
475.85,5.92012
476.346,4.20093
476.839,9.11316
477.333,5.70961
477.826,6.67448
478.32,6.69199
478.813,9.92001
479.307,8.67433
479.8,9.48131
480.293,8.07774
480.787,3.25313
481.28,5.95482
481.776,6.02509
482.269,4.98993
482.762,5.74423
483.255,8.07751
483.749,8.3055
484.242,9.37561
484.735,6.28784
485.228,7.04214
485.721,6.63857
486.214,7.28761
486.707,7.3577
487.2,11.4805
487.693,6.81367
488.186,10.8311
488.679,8.42755
489.172,7.81343
489.665,9.51511
490.158,11.8483
490.648,12.3919
491.141,9.83047
491.634,9.53212
492.127,10.2864
492.619,7.51439
493.112,10.216
493.605,7.97032
494.098,11.5667
494.59,3.79469
495.083,11.549
495.575,10.0401
496.068,10.1101
496.558,9.70638
497.051,13.6712
497.543,5.84649
498.036,15.0744
498.528,9.98661
499.02,11.2672
499.513,8.54774
500.003,11.565
500.495,10.5824
500.988,12.1788
501.48,13.6699
501.972,9.6347
502.464,12.9153
502.954,8.09043
503.447,14.5815
503.939,9.49366
504.431,12.2479
504.921,7.05464
505.413,12.7563
505.905,11.3
506.397,14.4226
506.889,16.8084
507.379,9.352
507.87,14.8431
508.362,14.8605
508.854,12.8252
509.344,13.7898
509.836,13.3862
510.328,12.9299
510.817,11.1576
511.309,12.754
511.801,16.2976
512.292,10.894
512.782,13.806
513.273,15.0338
513.765,14.2091
514.255,15.8579
514.746,15.2963
515.238,16.7874
515.727,15.2783
516.219,12.1837
516.708,11.4731
517.199,16.667
517.691,16.0572
518.18,16.4178
518.671,13.9338
519.163,15.3236
519.652,16.1265
520.143,16.9679
520.632,15.2584
521.123,17.7268
521.615,13.4809
522.104,16.0808
522.595,13.907
523.084,12.5133
523.575,11.2121
524.064,13.4681
524.555,13.9348
525.044,13.6636
525.535,16.5753
526.026,13.2305
526.515,12.5528
527.005,13.4988
527.494,12.6187
527.985,11.7783
528.474,13.8548
528.965,16.8197
529.453,14.154
529.944,12.123
530.433,12.3512
530.923,12.9965
531.412,14.5827
531.901,15.0744
532.391,13.694
532.88,14.3432
533.37,12.5907
533.859,14.1028
534.349,13.0338
534.838,13.2137
535.328,13.2166
535.816,14.818
536.305,11.8402
536.795,11.689
537.283,12.9765
537.774,10.4175
538.262,12.5409
538.75,12.2442
539.24,10.6817
539.728,9.33469
540.216,11.7387
540.707,11.4547
541.195,12.1343
541.683,8.85625
542.173,12.1036
542.661,11.4815
543.149,11.3852
543.639,10.3762
544.127,8.67776
544.615,9.61651
545.104,9.80272
545.592,11.8089
546.08,9.77274
546.57,7.32223
547.058,8.28028
547.545,10.846
548.033,9.53808
548.523,8.09654
549.01,10.2497
549.498,8.36192
549.986,7.74737
550.475,9.71918
550.963,8.8951
551.45,7.03249
551.938,7.43121
552.425,7.34471
552.915,9.69528
553.402,8.3225
553.89,8.25105
554.377,7.94733
554.864,9.65529
555.354,6.61543
555.841,5.6856
556.328,5.68395
556.816,7.31435
557.303,7.30803
557.79,6.90807
558.279,3.60907
558.766,6.24026
559.253,5.80907
559.74,7.99733
560.228,5.4397
560.715,5.84098
561.202,3.61732
561.689,7.37216
562.176,3.45453
562.664,5.41127
563.151,4.61676
563.638,2.37509
564.125,0
564.612,4.69621
565.099,5.50291
565.186,5.42274
565.679,1.97784
566.172,4.37506
566.662,6.61459
567.155,3.16968
567.648,1.51426
568.141,6.54303
568.631,2.88787
569.124,6.33771
569.617,1.99808
570.109,4.97425
570.602,5.89777
571.092,1.3479
571.585,-0.254868
572.077,1.93184
572.568,2.22405
573.06,4.67392
573.553,3.808
574.045,5.78419
574.535,1.49749
575.028,0
575.52,2.89729
576.01,7.2682
576.503,4.48125
576.995,2.6943
577.485,3.22308
577.977,0.383499
578.469,2.3334
578.96,1.33588
579.452,4.65417
579.944,1.23566
580.434,2.34339
580.926,2.81961
581.418,1.50634
581.908,5.08772
582.4,0.353432
582.892,2.09281
583.381,1.62157
583.873,1.83462
584.363,0.837067
584.855,0.10276
585.347,0
585.836,3.51887
586.328,3.51141
586.818,1.45134
587.31,1.8123
587.799,2.2785
588.291,4.48158
588.782,2.21098
589.272,1.51931
589.764,1.14346
590.253,4.5044
590.745,1.12855
591.234,4.01579
591.725,4.16626
592.215,0.211403
592.706,2.83555
593.196,2.93333
593.687,2.39957
594.176,0.707878
594.667,4.43727
595.157,2.69298
595.648,4.10655
596.137,0.941193
596.628,4.93378
597.117,2.18941
597.609,6.28725
598.098,2.12189
598.589,1.06179
599.078,3.42271
599.567,4.73103
600.058,1.09201
600.547,2.87401
601.038,0.498108
601.527,4.75379
602.017,1.69372
602.506,3.89675
602.995,4.20506
603.486,1.14498
603.975,1.24275
604.465,2.6037
604.954,3.17519
605.443,3.90453
605.933,1.68655
606.422,3.62643
606.911,3.40842
607.401,6.08517
607.89,5.91978
608.378,1.70179
608.869,6.16801
609.357,1.79211
609.846,1.04775
610.336,2.72451
610.825,2.71703
611.313,4.28845
611.803,4.9126
612.292,5.11562
612.78,6.10812
613.27,4.94277
613.759,3.93528
614.247,3.87514
614.735,2.76239
615.225,4.38652
615.713,3.27374
616.201,5.68732
616.689,3.8377
617.18,3.56706
617.668,3.50693
618.156,4.81525
618.643,2.70247
619.133,4.0108
619.621,3.79277
620.109,5.36423
620.597,4.61988
621.085,7.24397
621.575,4.02593
622.063,5.38689
622.55,3.22148
623.038,4.00345
623.526,4.78542
624.014,1.51476
624.503,6.45467
624.991,1.86819
625.478,6.43964
625.966,6.95849
626.454,5.58252
626.941,9.57504
627.429,4.98854
627.918,4.24425
628.406,6.23675
628.893,3.86082
629.38,10.6427
629.868,7.05633
630.355,5.15408
630.842,6.14655
631.33,5.34959
631.817,6.28941
632.304,4.96615
632.793,6.53764
633.281,6.00377
633.768,5.15417
634.255,5.93612
634.742,6.71807
635.229,5.55268
635.716,4.28201
636.203,4.53763
636.69,7.21436
637.177,10.0489
637.664,4.0414
638.151,6.03391
638.638,6.02637
639.125,5.54517
639.612,9.16924
640.099,7.84593
640.585,5.73315
641.072,7.19933
641.559,7.13914
642.046,7.13164
642.532,8.75572
643.019,6.59028
643.506,6.26698
643.992,7.99629
644.479,7.14668
644.965,8.61282
645.45,5.76314
645.936,10.5977
646.423,8.64285
646.909,8.2669
647.396,7.41727
647.882,6.62031
648.369,6.98115
648.855,5.86842
649.341,10.2819
649.828,10.327
650.312,4.79315
650.798,7.52245
651.284,9.35701
651.771,9.40213
652.257,9.1841
652.743,6.22918
653.229,9.11639
653.713,8.74042
654.199,5.62759
654.685,7.30428
655.171,9.13885
655.657,7.60503
656.143,5.28171
656.627,5.16888
657.113,8.26662
657.599,8.25907
658.085,6.8831
658.57,6.98085
659.054,8.55221
659.54,7.28152
660.026,8.7477
660.512,12.1612
660.995,10.1536
661.481,11.304
661.967,9.34903
662.452,9.70997
662.936,11.1761
663.421,10.2211
663.907,12.7925
664.391,10.6271
664.876,10.2512
665.361,8.66463
665.847,9.07816
666.33,12.7548
666.816,11.3788
667.301,10.8976
667.784,12.89
668.27,14.0403
668.755,14.7171
669.238,12.8147
669.724,10.2809
670.209,14.1154
670.692,16.6342
671.177,14.4161
671.662,15.198
672.145,13.2957
672.63,16.9197
673.113,16.1753
673.598,16.3257
674.083,15.9497
674.566,15.1526
675.051,17.0924
675.534,16.6112
676.019,15.8668
676.504,18.2276
676.987,21.799
677.472,22.6336
677.955,19.626
678.439,20.3553
678.922,24.5582
679.407,22.3402
679.889,28.2273
680.374,28.6408
680.859,32.2648
681.341,34.573
681.826,40.9339
682.308,40.5579
682.793,46.4977
683.276,48.0164
683.76,54.1141
684.242,58.3697
684.727,65.9937
685.209,66.6703
685.694,80.0312
686.176,84.2868
686.658,91.7002
687.143,100.693
687.625,114.948
688.109,116.204
688.591,121.723
689.076,130.294
689.558,136.655
690.042,134.226
690.524,139.324
691.006,137.579
691.49,137.256
691.972,139.88
692.456,135.662
692.938,127.707
693.42,127.752
693.904,119.902
694.386,117.474
694.87,119.519
695.352,109.722
695.834,99.6614
696.318,102.075
696.799,101.699
697.281,100.481
697.765,98.9995
698.247,99.7287
698.728,95.3527
699.212,98.3451
699.694,101.548
700.175,98.2247
700.659,99.5329
701.14,98.2621
701.622,96.4124
702.103,100.194
702.587,101.766
703.068,97.6528
703.55,103.75
704.033,97.9534
704.514,91.5774
704.996,92.0961
705.477,97.6148
705.96,96.344
706.442,86.5996
706.923,92.0657
707.404,91.058
707.885,89.5241
708.369,88.3586
708.85,84.4036
709.331,87.1329
709.812,82.1253
710.293,83.5387
710.776,77.3206
711.257,81.7867
711.738,78.6738
712.219,76.5083
712.7,72.1848
713.181,68.8615
713.664,73.1697
714.145,69.2673
714.625,65.786
715.106,64.831
715.587,60.0866
716.068,57.9211
716.549,55.0714
717.031,53.3269
717.512,51.6351
717.993,52.3643
718.473,47.6724
718.954,45.8754
719.434,45.1309
