Raman_Shift,Intensity
cm^-^1,a.u.
71.9038,519.806
72.428,499.056
72.9542,500.349
73.4783,507.808
74.0046,519.892
74.5286,534.934
75.0548,565.06
75.5788,551.686
76.1027,537.978
76.6288,514.187
77.1527,503.104
77.6787,501.521
78.2025,498.438
78.7263,499.646
79.2523,498.563
79.776,488.23
80.3019,489.064
80.8256,488.481
81.3492,491.522
81.875,507.022
82.3986,530.606
82.9222,547.356
83.4479,531.522
83.9714,511.314
84.4949,488.73
85.0205,489.022
85.5439,481.355
86.0673,481.521
86.5928,479.605
87.1161,470.646
87.6395,478.562
88.1649,475.645
88.6881,480.478
89.2113,473.977
89.7367,475.685
90.2598,488.768
90.783,515.892
91.3061,518.308
91.8313,503.474
92.3544,488.64
92.8774,483.306
93.4004,488.93
93.9255,499.429
94.4484,507.22
94.9713,498.177
95.4942,488.759
96.0191,478.842
96.542,480.84
97.0647,483.423
97.5875,482.38
98.1102,485.128
98.6351,492.835
99.1577,493.376
99.6804,493.916
100.203,477.29
100.726,471.622
101.248,480.453
101.773,476.577
102.295,465.95
102.818,466.157
103.34,466.572
103.863,461.195
104.385,462.11
104.907,470.108
105.432,478.148
105.954,489.355
106.476,494.686
106.999,492.226
107.521,484.474
108.043,461.097
108.565,448.303
109.087,450.259
109.609,449.799
110.133,444.547
110.655,447.336
111.177,444.459
111.699,441.748
112.221,441.038
112.743,438.619
113.265,437.241
113.787,448.572
114.309,447.194
114.831,456.609
115.352,450.689
115.874,450.645
116.396,441.976
116.917,444.765
117.439,445.845
117.961,445.426
118.482,434.714
119.004,434.712
119.525,434.375
120.047,434.456
120.568,433.828
121.09,433.2
121.611,438.113
122.133,438.277
122.654,452.149
123.175,446.062
123.697,441.934
124.218,434.014
124.739,436.844
125.26,430.049
125.779,426.087
126.301,423.709
126.822,426.705
127.343,421.118
127.864,432.281
128.385,444.278
128.906,430.191
129.427,429.646
129.948,425.225
130.469,433.888
130.987,431.801
131.508,438.297
132.029,422.501
132.55,423.248
133.071,419.994
133.591,427.531
134.112,428.444
134.631,418.44
135.151,423.644
135.672,422.432
136.193,413.927
136.713,422.548
137.232,420.502
137.752,426.039
138.273,439.91
138.793,436.114
139.313,432.985
139.832,426.063
140.352,419.601
140.872,420.263
141.393,409.591
141.913,413.254
142.431,411.207
142.951,412.161
143.472,409.989
143.992,409.485
144.51,412.646
145.03,410.058
145.55,406.387
146.068,412.298
146.588,407.752
147.108,406.288
147.628,403.533
148.146,405.695
148.666,402.231
149.185,403.185
149.703,404.679
150.223,399.716
150.743,400.461
151.26,405.413
151.78,402.325
152.3,404.319
152.817,396.23
153.337,400.933
153.857,399.511
154.374,402.255
154.894,400.667
155.411,395.577
155.931,388.03
156.45,394.733
156.967,388.31
157.487,390.638
158.006,385.507
158.523,389.043
159.043,388.079
159.56,390.573
160.079,386.733
160.596,379.977
161.115,385.138
161.635,392.174
162.152,392.334
162.671,394.453
163.188,392.53
163.707,385.107
164.224,389.476
164.743,385.053
165.26,386.213
165.779,378.29
166.295,380.408
166.814,386.402
167.331,382.02
167.85,385.889
168.367,379.341
168.885,385.251
169.402,384.536
169.921,386.904
170.437,381.73
170.956,380.349
171.472,382.342
171.991,379.377
172.507,377.703
173.026,387.279
173.542,376.439
174.059,373.182
174.577,380.925
175.094,378.21
175.612,380.786
176.128,370.279
176.644,368.688
177.163,371.181
177.679,370.965
178.197,374.166
178.713,373.992
179.229,367.693
179.748,372.561
180.264,372.011
180.782,364.254
181.298,373.663
181.814,365.322
182.332,366.898
182.848,364.557
183.363,365.674
183.881,365.958
184.397,363.45
184.913,367.818
185.431,368.06
185.946,364.01
186.462,359.252
186.978,358.161
187.496,358.361
188.011,349.02
188.527,352.637
189.044,352.337
189.56,351.579
190.075,353.654
190.591,348.979
191.108,352.888
191.624,351.088
192.139,349.079
192.654,344.154
193.172,346.313
193.687,347.762
194.202,347.587
194.718,346.954
195.235,339.612
195.75,343.145
196.265,334.511
196.78,340.128
197.296,338.327
197.813,339.902
198.328,340.268
198.843,332.801
199.358,334.876
199.873,340.45
200.388,330.983
200.905,330.141
201.419,332.381
201.934,335.956
202.449,332.572
202.964,337.646
203.479,328.72
203.993,323.628
204.51,328.202
205.025,327.734
205.539,326.85
206.054,327.091
206.568,319.331
207.083,325.03
207.598,326.062
208.112,327.553
208.626,326.043
209.141,326.492
209.655,317.316
210.17,324.973
210.686,321.089
211.2,318.746
211.715,314.403
212.229,318.226
212.743,314.3
213.257,313.207
213.772,317.78
214.286,314.478
214.8,311.093
215.314,314.042
215.828,311.449
216.342,315.772
216.856,314.345
217.37,309.752
217.884,300.95
218.398,311.856
218.912,308.888
219.426,305.878
219.939,308.451
220.453,306.149
220.965,305.097
221.479,302.169
221.992,304.617
222.506,297.774
223.02,304.263
223.533,292.961
224.047,301.45
224.561,297.356
225.074,296.054
225.588,295.252
226.101,294.658
226.615,291.147
227.126,287.886
227.639,293.459
228.153,292.781
228.666,287.687
229.179,281.384
229.693,283.54
230.206,282.863
230.717,285.435
231.23,279.09
231.743,277.704
232.257,277.527
232.77,274.224
233.283,273.004
233.794,275.785
234.307,272.065
234.82,268.345
235.333,262.418
235.846,266.156
236.356,269.436
236.869,259.508
237.382,258.913
237.895,264.069
238.406,257.849
238.919,257.129
239.431,257.242
239.944,253.397
240.455,257.677
240.967,255.374
241.48,250.362
241.993,250.017
242.503,250.505
243.016,244.493
243.528,244.148
244.039,240.386
244.551,239.999
245.063,241.321
245.576,240.1
246.086,236.38
246.598,224.409
247.111,234.189
247.621,231.968
248.133,230.039
248.646,228.652
249.156,224.64
249.668,229.669
250.178,220.49
250.69,222.186
251.202,221.466
251.712,215.911
252.224,217.899
252.736,217.637
253.246,213.999
253.758,209.403
254.268,210.765
254.78,205.67
255.292,206.699
255.801,203.311
256.313,203.381
256.823,197.785
257.335,203.189
257.844,202.259
258.356,201.205
258.866,191.692
259.377,192.554
259.889,197.541
260.398,188.487
260.91,194.682
261.419,189.252
261.931,186.614
262.44,186.142
262.952,190.629
263.461,189.199
263.972,177.686
264.482,183.381
264.993,177.576
265.502,178.188
266.014,177.883
266.523,180.078
267.032,177.523
267.543,173.759
268.052,169.454
268.563,168.399
269.072,170.427
269.583,167.205
270.092,165.441
270.603,165.761
271.112,167.497
271.621,158.817
272.132,159.345
272.641,159.622
273.152,159.359
273.661,155.095
274.169,157.789
274.68,151.109
275.189,152.803
275.697,149.622
276.208,149.65
276.717,149.261
277.225,145.163
277.736,144.149
278.245,148.51
278.755,143.788
279.264,139.732
279.772,141.342
280.28,139.495
280.791,136.647
281.299,137.674
281.808,133.702
282.318,132.229
282.826,132.756
283.334,127.992
283.845,131.727
284.353,131.129
284.861,129.448
285.369,120.558
285.879,125.877
286.387,123.321
286.896,123.347
287.404,118.208
287.914,120.276
288.422,118.886
288.93,118.122
289.437,112.815
289.945,113.675
290.455,118.202
290.963,112.02
291.471,108.088
291.979,110.073
292.486,108.85
292.996,104.543
293.504,105.403
294.011,104.93
294.519,104.248
295.027,104.774
295.534,98.0087
296.044,99.1185
296.551,98.5615
297.059,100.421
297.566,92.364
298.074,93.0985
298.581,94.708
299.089,94.1508
299.596,91.5936
300.105,91.5782
300.613,90.4793
301.12,88.0053
301.627,87.2396
302.134,84.6822
302.641,81.5415
303.149,83.2757
303.656,83.3433
304.163,80.8691
304.67,79.1866
305.177,79.254
305.684,75.7381
306.191,79.0138
306.698,73.1645
307.205,72.6068
307.712,75.9658
308.219,73.8664
308.725,69.9336
309.232,68.2925
309.739,69.318
310.246,69.9684
310.753,66.5355
311.259,64.2693
311.766,65.878
312.273,61.2783
312.779,62.7203
313.286,61.7872
313.792,56.4375
314.299,56.0877
314.805,57.6129
315.312,58.1798
315.818,58.2466
