Raman_Shift,Intensity
cm^-^1,a.u.
68.7347,1030.04
69.2611,1041.19
69.7855,1073.03
70.3119,1091.66
70.8361,1130.4
71.3625,1163.87
71.8867,1175.39
72.413,1167.18
72.9371,1143.65
73.4634,1152.96
73.9874,1171.07
74.5115,1195.43
75.0377,1216.85
75.5616,1233.17
76.0877,1200.43
76.6117,1166.63
77.1377,1144.16
77.6616,1141.63
78.1854,1136.73
78.7114,1132.62
79.2351,1128.46
79.761,1124.83
80.2848,1121.88
80.8085,1108.56
81.3343,1114.51
81.8579,1127.14
82.3815,1158.45
82.9072,1170.13
83.4308,1155.29
83.9543,1136.86
84.4799,1096.86
85.0034,1089.81
85.5268,1085.22
86.0523,1079.17
86.5757,1076.11
87.0991,1075.37
87.6245,1081.27
88.1478,1081.69
88.671,1075
89.1964,1067.94
89.7196,1064.2
90.2428,1101.41
90.7659,1135.99
91.2911,1130.99
91.8142,1113.46
92.3373,1095.56
92.8603,1096.72
93.3854,1087.08
93.9084,1117.45
94.4313,1127.08
94.9542,1113.44
95.4792,1106.97
96.0021,1092.81
96.5249,1088.91
97.0477,1098.12
97.5704,1096.96
98.0953,1098.01
98.618,1116.79
99.1407,1122.79
99.6633,1116.63
100.186,1104.31
100.711,1094.83
101.233,1103.04
101.756,1100.83
102.278,1104.93
102.801,1097.67
103.323,1091.72
103.848,1086.03
104.37,1085.5
104.892,1093.39
105.415,1110.23
105.937,1119.23
106.459,1143.7
106.981,1153.33
107.504,1133.59
108.026,1099.48
108.55,1092.11
109.072,1085.05
109.594,1073.47
110.116,1078.58
110.638,1077.84
111.16,1081.68
111.682,1081.25
112.204,1080.41
112.726,1091.35
113.248,1100.51
113.77,1095.77
114.292,1106.19
114.814,1106.92
115.335,1120.5
115.857,1113.6
116.379,1096.02
116.9,1109.01
117.422,1123.33
117.944,1119.85
118.465,1105.74
118.987,1093.53
119.508,1106.26
120.03,1112.16
120.551,1113.31
121.073,1124.41
121.594,1122.94
122.116,1121.88
122.637,1142.3
123.158,1166.03
123.68,1147.29
124.201,1150.92
124.722,1138.29
125.243,1134.28
125.764,1138.97
126.286,1129.17
126.807,1149.49
127.328,1144.38
127.847,1155.53
128.368,1161.58
128.889,1152.63
129.41,1149.89
