Raman_Shift,Intensity
cm^-^1,a.u.
1138.78,340.789
1139.23,332.579
1139.68,331.105
1140.13,331.947
1140.59,326.053
1141.04,325.105
1141.49,329.842
1141.95,329
1142.4,327.632
1142.85,327
1143.3,322.158
1143.76,321.632
1144.21,324.368
1144.66,321.632
1145.11,330.368
1145.57,324.053
1146.02,322.895
1146.47,328.895
1146.92,329.842
1147.38,331.526
1147.83,333.211
1148.28,335.316
1148.73,337.211
1149.18,339.211
1149.64,331.316
1150.09,337.947
1150.54,336.474
1150.99,331.421
1151.44,335.737
1151.89,340.684
1152.35,333
1152.8,334.053
1153.25,334.158
1153.7,331.105
1154.16,333.211
1154.61,322.368
1155.06,332.789
1155.51,332.368
1155.96,332.684
1156.41,324.684
1156.86,328.579
1157.32,325.105
1157.77,327.737
1158.22,324.263
1158.67,328.053
1159.12,327.947
1159.57,329.632
1160.02,330.368
1160.47,328.789
1160.93,325
1161.38,327.737
1161.83,325.842
1162.28,325
1162.73,314.474
1163.18,321.105
1163.63,321.105
1164.08,320.684
1164.53,316.474
1164.99,318.474
1165.44,316.474
1165.89,315.526
1166.34,314.684
1166.79,318.895
1167.24,310.158
1167.69,318.263
1168.14,310.895
1168.59,311
1169.04,311
1169.49,311.211
1169.94,305.105
1170.39,307
1170.84,304.684
1171.29,313.737
1171.74,310.263
1172.2,305.421
1172.64,308.053
1173.1,306.895
1173.54,308.053
1174,299.211
1174.45,306.368
1174.9,304.158
1175.35,305.316
1175.8,297.842
1176.25,305.632
1176.7,306.684
1177.15,300.895
1177.6,306.474
1178.05,299.632
1178.5,298.158
1178.95,302.474
1179.39,300.368
1179.85,298.474
1180.29,301.316
1180.75,293.632
1181.19,300.474
1181.64,296.684
1182.09,300.789
1182.54,299.947
1182.99,299.632
1183.44,295
1183.89,297.211
1184.34,298.368
1184.79,292.895
1185.24,295.842
1185.69,299.105
1186.14,301.737
1186.59,301.211
1187.04,297.421
1187.49,286.474
1187.94,298.368
1188.38,292.263
1188.83,292.474
1189.28,292.368
1189.73,297.947
1190.18,298.158
1190.63,301.421
1191.08,294.158
1191.53,294.263
1191.98,294.579
1192.42,289.947
1192.87,291
1193.32,299
1193.77,296.263
1194.22,295.947
1194.67,295.316
1195.12,298.474
1195.57,297.211
1196.02,300.895
1196.46,300.474
1196.91,307.947
1197.36,296.474
1197.81,298.579
1198.26,309.211
1198.7,303.211
1199.15,313.632
1199.6,305.737
1200.05,300.474
1200.5,307.421
1200.95,308.579
1201.4,307.842
1201.84,312.263
1202.29,308.895
1202.74,314.368
1203.19,309.737
1203.63,311.316
1204.08,315.421
1204.53,311.632
1204.98,321.632
1205.43,308.895
1205.87,309.211
1206.32,307.316
1206.77,306.474
1207.22,312.158
1207.66,312.579
1208.11,305.947
1208.56,303.316
1209.01,298.053
1209.45,303.632
1209.9,297.421
1210.35,299.105
1210.8,298.474
1211.25,302.053
1211.69,295.842
1212.14,296.895
1212.59,288.579
1213.03,296.474
1213.48,289.105
1213.93,289.842
1214.38,281.21
1214.82,281.947
1215.27,284.474
1215.72,284.158
1216.16,285.105
1216.61,278.895
1217.06,285.632
1217.5,283
1217.95,287.421
1218.4,292.158
1218.84,283
1219.29,285.947
1219.74,282.684
1220.19,284.053
1220.63,288.474
1221.08,286.368
1221.53,295.526
1221.97,290.368
1222.42,285.421
1222.86,296.474
1223.31,287.105
1223.76,293.421
1224.2,299.105
1224.65,291.842
1225.1,292.474
1225.54,294.474
1225.99,293.526
1226.44,292.895
1226.88,292.368
1227.33,296.263
1227.77,298.158
1228.22,305.316
1228.67,296.474
1229.11,300.053
1229.56,301.526
1230,295.947
1230.45,299.947
1230.9,300.263
1231.34,297.105
1231.79,293.421
1232.23,297.211
1232.68,298.368
1233.12,304.895
1233.57,301
1234.02,304.895
1234.46,306.789
1234.91,305.632
1235.35,309.211
1235.8,305.21
1236.24,312.368
1236.69,307.316
1237.13,307.316
1237.58,305.211
1238.02,315.316
1238.47,317
1238.92,315.211
1239.36,310.789
1239.81,318.79
1240.25,321.526
1240.7,319.316
1241.14,321.632
1241.59,312.474
1242.03,321.316
1242.48,324.053
1242.92,322.263
1243.37,322.684
1243.81,330.263
1244.26,327.421
1244.7,331.842
1245.15,328.789
1245.59,324.368
1246.04,329.842
1246.48,332.158
1246.92,328.895
1247.37,329.105
1247.82,336.789
1248.26,333.105
1248.7,332.368
1249.15,336.263
1249.59,339.842
